            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
          0.4004         21945.3         -1686.1     8.47047e-16          8.2355        -19.8705    -1.36408e-05         3411.94           43907         12552.6       0.0437622         2.82563
          0.4008         21874.1        -1634.17     8.39428e-16         8.24044        -19.7297    -1.36007e-05         3307.81         43764.6         12479.6       0.0557209         2.81517
          0.4012         21801.5        -1580.23     8.31644e-16          8.2448        -19.5749    -1.35835e-05         3199.62         43619.4         12405.4        0.076787         2.80414
          0.4016         21727.8        -1524.98     8.23755e-16         8.24919        -19.4078    -1.35421e-05         3088.78         43472.2         12330.3        0.074504         2.79269
           0.402         21653.1        -1468.76     8.15791e-16         8.25388        -19.2305    -1.35014e-05         2975.99         43322.8         12254.3       0.0121252         2.78093
          0.4024         21577.3        -1411.75     8.07779e-16         8.25898        -19.0445    -1.35117e-05         2861.58           43171         12177.6        0.035438         2.76893
          0.4028           21500        -1354.03     7.99736e-16         8.26447         -18.851    -1.34441e-05         2745.76         43016.6         12100.2       0.0157771         2.75675
          0.4032         21421.2         -1295.7     7.91681e-16         8.27028        -18.6509    -1.34231e-05         2628.71           42859         12022.1       0.0271267         2.74442
          0.4036         21340.7        -1236.82     7.83629e-16         8.27632         -18.445    -1.33979e-05         2510.52           42698         11943.2       0.0582788         2.73192
           0.404         21258.1        -1177.41     7.75595e-16         8.28247        -18.2338     -1.3367e-05         2391.29         42532.8         11863.6       0.0766585         2.71933
          0.4044         21173.3        -1117.52     7.67589e-16         8.28867        -18.0178    -1.33458e-05         2271.08         42363.3         11783.2       0.0691721         2.70669
          0.4048           21086        -1057.15     7.59613e-16         8.29481         -17.797    -1.33128e-05         2149.88         42188.6         11701.9       0.0637358         2.69407
          0.4052         20995.8        -996.305     7.51669e-16          8.3008        -17.5717    -1.32864e-05         2027.75         42008.2         11619.6       0.0556126         2.68149
          0.4056         20902.6        -934.983     7.43765e-16         8.30656        -17.3419    -1.32598e-05         1904.65         41821.8         11536.3        0.050669         2.66898
           0.406         20806.4        -873.173     7.35899e-16         8.31204        -17.1074    -1.32288e-05         1780.56         41629.4         11452.2       0.0244214         2.65656
          0.4064         20707.1         -810.86     7.28075e-16         8.31716         -16.868    -1.32167e-05         1655.46         41430.7         11367.1      0.00698853         2.64422
          0.4068         20604.7        -748.027     7.20297e-16         8.32185        -16.6238    -1.31661e-05          1529.3           41226         11281.1       0.0268468         2.63198
          0.4072         20499.3        -684.651     7.12571e-16         8.32608        -16.3744    -1.31578e-05         1402.05         41015.1         11194.4        0.018201          2.6198
          0.4076         20391.3        -620.696     7.04905e-16         8.32984        -16.1195    -1.31139e-05         1273.63         40799.3         11107.2        0.014238         2.60766
           0.408         20280.7        -556.139     6.97308e-16         8.33316        -15.8588    -1.31026e-05         1143.99         40578.1         11019.5       0.0113821         2.59556
          0.4084         20167.8        -490.926     6.89789e-16          8.3361        -15.5918    -1.30768e-05         1013.04         40352.2         10931.4       0.0142933         2.58351
          0.4088         20052.8        -424.979     6.82349e-16         8.33878        -15.3181    -1.30412e-05         880.594         40122.3         10843.2       0.0113631         2.57149
          0.4092         19935.6        -358.198     6.74988e-16         8.34131        -15.0373    -1.30179e-05         746.471         39887.9         10754.7       0.0187546          2.5595
          0.4096         19816.2        -290.485     6.67703e-16         8.34382         -14.749    -1.29893e-05         610.469         39649.1         10665.8       0.0367256         2.54752
            0.41         19694.6        -221.707     6.60494e-16         8.34647        -14.4527    -1.29877e-05         472.321         39405.9         10576.5        0.020787         2.53555
          0.4104         19570.4         -151.71     6.53351e-16         8.34945        -14.1479    -1.29442e-05         331.716         39157.6         10486.7        0.046541         2.52355
          0.4108         19443.6        -80.3088     6.46268e-16         8.35297         -13.834    -1.29177e-05         188.287         38903.9         10396.1       0.0547928         2.51153
          0.4112         19313.9         -7.2947     6.39236e-16         8.35729        -13.5102    -1.28931e-05         41.6123         38644.6         10304.6       0.0157942         2.49949
          0.4116         19181.2         67.5547     6.32246e-16         8.36269        -13.1759    -1.28664e-05        -108.756         38379.1           10212       0.0385189         2.48745
