            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
          0.4004         22399.1        -2303.47     3.96111e-16         8.07587        -20.9673    -4.15815e-06         4648.87         44814.3         13333.5       0.0521709         2.89234
          0.4008         22365.1        -2265.65      3.9329e-16         8.08227        -20.8812    -4.14088e-06         4573.06         44746.3         13277.9       0.0248262         2.88317
          0.4012         22330.4         -2226.3     3.90404e-16         8.08838        -20.7863    -4.09787e-06         4494.17         44676.9         13221.3      0.00814962         2.87363
          0.4016         22294.4        -2185.72     3.87455e-16         8.09458        -20.6837    -4.11485e-06         4412.81           44605         13163.5       0.0576652         2.86376
           0.402         22256.8        -2144.08     3.84451e-16         8.10112        -20.5744    -4.06797e-06          4329.3         44529.9         13104.4       0.0274323         2.85366
          0.4024         22217.6        -2101.49     3.81399e-16         8.10811        -20.4596    -4.07189e-06         4243.91         44451.4           13044       0.0249715         2.84338
          0.4028         22176.5        -2058.05     3.78305e-16         8.11556        -20.3402    -4.04937e-06         4156.79         44369.3         12982.4       0.0229681         2.83295
          0.4032         22133.5        -2013.84     3.75178e-16         8.12339        -20.2169     -4.0233e-06         4068.11         44283.2         12919.5       0.0191884         2.82261
          0.4036         22088.3        -1968.91     3.72022e-16         8.13153        -20.0904    -4.06712e-06         3977.99         44192.9         12855.4       0.0121825         2.81222
           0.404         22040.9        -1923.31     3.68845e-16         8.13989        -19.9609    -4.02496e-06         3886.53           44098         12789.9       0.0376683         2.80168
          0.4044         21990.9        -1877.07     3.65649e-16         8.14838        -19.8287    -4.04854e-06         3793.79         43998.1         12723.2       0.0437422         2.79095
          0.4048         21938.3        -1830.22     3.62439e-16         8.15687        -19.6942    -4.03849e-06         3699.82           43893         12655.1        0.065046          2.7801
          0.4052           21883        -1782.78     3.59218e-16         8.16524        -19.5573    -4.09341e-06         3604.67         43782.3         12585.9       0.0389996         2.76917
          0.4056         21824.9        -1734.76     3.55988e-16         8.17342        -19.4179    -4.04106e-06         3508.36         43666.2         12515.4        0.085973         2.75819
           0.406         21763.9        -1686.18     3.52754e-16          8.1813        -19.2758    -3.99238e-06          3410.9         43544.2         12443.9       0.0953871         2.74714
          0.4064         21700.4        -1637.04     3.49518e-16         8.18887        -19.1306    -4.02964e-06         3312.34         43417.2         12371.5       0.0895515         2.73602
          0.4068         21634.1        -1587.35     3.46282e-16         8.19604         -18.982    -3.95982e-06         3212.66         43284.6         12298.3       0.0764083         2.72482
          0.4072         21565.4        -1537.11     3.43051e-16         8.20282        -18.8298    -3.94687e-06         3111.87         43147.1         12224.4       0.0553942         2.71354
          0.4076         21494.3        -1486.31     3.39828e-16         8.20919        -18.6735    -3.97602e-06         3009.97           43005         12150.1       0.0175065         2.70227
           0.408         21421.1        -1434.96     3.36614e-16         8.21517        -18.5128    -3.94768e-06         2906.94         42858.7         12075.4       0.0379336         2.69104
          0.4084         21345.9        -1383.04     3.33414e-16         8.22078        -18.3475    -3.92155e-06         2802.78         42708.3         12000.6       0.0263746         2.67973
          0.4088         21268.8        -1330.55      3.3023e-16         8.22606        -18.1774    -3.94258e-06         2697.46         42554.1         11925.5         0.02153         2.66833
          0.4092         21189.7        -1277.47     3.27063e-16         8.23101        -18.0021    -3.90127e-06         2590.95         42395.9         11850.2       0.0254551         2.65737
          0.4096         21108.7        -1223.79     3.23913e-16         8.23568        -17.8215    -3.88209e-06         2483.23           42234         11774.7        0.055563         2.64667
            0.41         21025.4        -1169.49     3.20778e-16         8.24005        -17.6355    -3.84048e-06         2374.25         42067.3         11698.8       0.0284972         2.63598
          0.4104         20939.8        -1114.54     3.17657e-16         8.24414        -17.4441    -3.86391e-06         2263.97         41896.1         11622.5        0.042244         2.62527
          0.4108         20851.4        -1058.93     3.14546e-16         8.24791        -17.2473    -3.84082e-06         2152.36         41719.3         11545.4       0.0623817         2.61456
          0.4112           20760        -1002.64     3.11441e-16         8.25134        -17.0451    -3.75296e-06         2039.37         41536.5         11467.4       0.0668219         2.60384
          0.4116         20665.9        -945.663     3.08344e-16         8.25443        -16.8373    -3.81731e-06            1925         41348.4         11388.7       0.0376457         2.59314
           0.412         20568.5        -887.984     3.05252e-16         8.25717        -16.6241    -3.79812e-06         1809.22         41153.5         11308.8       0.0245938         2.58246
