            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
          0.4004         14337.6         7551.59    -8.17311e-15         44.5972        -32.8331     -1.6988e-05        -15037.5         28764.3         10802.1       0.0211373         3.57027
          0.4008         14357.8         7535.51    -7.61265e-15         44.7783        -33.0436    -1.70048e-05        -15004.9         28805.1         10821.8       0.0197849         3.56392
          0.4012         14379.3         7523.48    -7.03098e-15         44.9476        -33.2487    -1.70283e-05        -14980.4         28848.4         10840.2       0.0150345         3.55504
          0.4016         14401.9         7518.03    -6.43333e-15         45.1149        -33.4472    -1.70143e-05        -14969.2           28894         10857.5       0.0112103         3.54747
           0.402           14423         7518.01    -5.82392e-15         45.2717        -33.6364    -1.70392e-05        -14968.7         28936.5         10871.6      0.00392419         3.53842
          0.4024         14442.2         7522.44    -5.20792e-15         45.4232        -33.8138    -1.70274e-05        -14977.2         28975.2         10882.5       0.0133477         3.52827
          0.4028         14458.8         7530.36    -4.59159e-15         45.5698        -33.9816    -1.70425e-05        -14992.8         29008.8         10889.7       0.0387945         3.51814
          0.4032         14471.9         7540.64    -3.97932e-15         45.7093        -34.1381    -1.70404e-05          -15013         29035.3         10892.5       0.0404093         3.50682
          0.4036         14481.2         7552.68    -3.37747e-15         45.8418        -34.2826    -1.70366e-05        -15036.8         29054.1           10891      0.00553468         3.49467
           0.404         14486.6         7566.19    -2.79014e-15         45.9671        -34.4148    -1.70448e-05        -15063.6         29065.1           10885       0.0449073         3.48223
          0.4044         14487.6         7580.73    -2.22213e-15          46.084        -34.5342    -1.70675e-05        -15092.4         29067.3         10874.5       0.0212649         3.46941
          0.4048         14484.5         7596.31    -1.67684e-15         46.1913        -34.6398    -1.70416e-05        -15123.3         29061.4         10859.7       0.0386577         3.45606
          0.4052         14477.8         7613.19    -1.15439e-15         46.2881        -34.7308     -1.7063e-05        -15156.9         29048.1         10840.9       0.0171855         3.44208
          0.4056         14467.9         7631.64    -6.54642e-16         46.3734        -34.8064    -1.70605e-05        -15193.6         29028.4         10818.7       0.0461961         3.42745
           0.406         14454.4         7651.23    -1.75725e-16         46.4471        -34.8664      -1.704e-05        -15232.7         29001.7         10792.8        0.037943         3.41221
          0.4064         14437.1         7671.66     2.78689e-16         46.5088        -34.9104    -1.70592e-05        -15273.5         28967.2         10762.9       0.0408215         3.39641
          0.4068           14416         7692.78     7.09097e-16         46.5579        -34.9382      -1.705e-05        -15315.7         28925.1         10729.1       0.0519741         3.38012
          0.4072         14391.4          7714.6     1.11723e-15         46.5957        -34.9501    -1.70587e-05        -15359.3         28875.9         10691.7       0.0332786          3.3634
          0.4076         14363.2         7737.06     1.50636e-15         46.6213        -34.9465    -1.69996e-05        -15404.2         28819.7         10650.7       0.0145296         3.34592
           0.408         14331.7         7759.91     1.87879e-15         46.6347        -34.9267    -1.70341e-05        -15449.9         28756.6         10606.3       0.0143339         3.32758
          0.4084         14297.4         7783.53     2.23699e-15         46.6379        -34.8924    -1.69968e-05        -15497.3           28688         10559.1       0.0461871         3.30936
          0.4088         14260.2         7807.62     2.58418e-15         46.6302        -34.8434        -1.7e-05        -15545.5         28613.6           10509       0.0540619         3.29061
          0.4092         14220.5         7832.36     2.92264e-15         46.6123        -34.7802    -1.69836e-05        -15595.2         28534.2         10456.5       0.0285719         3.27146
          0.4096         14178.4         7857.75     3.25385e-15         46.5846        -34.7032     -1.6939e-05        -15646.1           28450         10401.8       0.0178679         3.25236
            0.41         14134.1         7883.83      3.5803e-15         46.5468        -34.6124    -1.69757e-05        -15698.4         28361.4           10345       0.0417024         3.23327
          0.4104         14087.7         7910.63     3.90136e-15         46.4987        -34.5078    -1.69734e-05        -15752.2         28268.5         10286.4       0.0380964         3.21404
          0.4108         14038.9         7937.88     4.21834e-15         46.4397        -34.3891    -1.69117e-05          -15807         28170.7         10225.7       0.0333996         3.19467
          0.4112         13987.7         7965.53      4.5293e-15         46.3702        -34.2561     -1.6909e-05        -15862.5           28068         10163.1       0.0251839         3.17505
          0.4116         13933.7         7993.34     4.83311e-15         46.2898         -34.109    -1.68696e-05        -15918.5           27960         10098.3        0.020541         3.15496
           0.412           13877         8021.15     5.12785e-15         46.1994        -33.9479    -1.68679e-05        -15974.4         27846.3         10031.3       0.0396105          3.1344
          0.4124         13817.3         8048.85     5.41154e-15         46.0997        -33.7736    -1.68631e-05        -16030.1         27726.8         9961.96       0.0192565         3.11354
          0.4128         13754.4         8076.17     5.68178e-15         45.9912        -33.5865    -1.68319e-05        -16085.2         27600.7         9890.13       0.0126715         3.09264
          0.4132         13688.1         8103.03     5.93763e-15         45.8737        -33.3868    -1.68383e-05        -16139.3         27467.9         9815.68       0.0217993         3.07186
          0.4136         13618.5         8129.48     6.17722e-15          45.747        -33.1746    -1.67796e-05        -16192.6         27328.5         9738.57       0.0290527          3.0512
           0.414         13545.1         8155.17     6.39895e-15         45.6108        -32.9497     -1.6776e-05        -16244.4         27181.4         9658.49       0.0432254         3.03055
          0.4144         13468.2         8180.29     6.60264e-15         45.4652         -32.712    -1.67615e-05        -16295.1         27027.2         9575.55       0.0324287         3.00954
          0.4148         13387.5          8204.7     6.78707e-15         45.3108        -32.4617    -1.66957e-05        -16344.5         26865.7         9489.68       0.0179488         2.98804
          0.4152         13303.7         8228.92      6.9535e-15         45.1477         -32.199    -1.67462e-05        -16393.4         26697.7         9401.28       0.0381684         2.96626
          0.4156         13216.4         8252.56     7.10224e-15         44.9758        -31.9241     -1.6687e-05        -16441.3         26522.7         9310.13       0.0368947          2.9445
           0.416           13126         8276.09     7.23335e-15         44.7943        -31.6367    -1.67014e-05        -16488.9         26341.5         9216.57       0.0288982         2.92272
          0.4164           13033         8299.94     7.34832e-15         44.6034        -31.3365    -1.66727e-05        -16537.2         26155.1            9121       0.0264217         2.90071
          0.4168         12937.1         8323.81      7.4475e-15         44.4032        -31.0237    -1.66456e-05        -16585.6         25962.9         9023.29       0.0192528         2.87825
          0.4172         12838.9         8348.29     7.53132e-15         44.1943        -30.6986    -1.65967e-05        -16635.2         25766.2         8923.96       0.0179213         2.85553
          0.4176         12739.1         8373.79     7.60127e-15          43.977        -30.3611    -1.65721e-05        -16686.9         25566.1         8823.42       0.0240744         2.83266
           0.418         12637.3         8400.14     7.65708e-15         43.7512        -30.0111    -1.65456e-05        -16740.2         25362.1         8721.66       0.0106743         2.80961
          0.4184         12534.4         8427.97     7.70008e-15         43.5173        -29.6487    -1.65262e-05        -16796.6         25155.8         8619.27        0.033649         2.78648
          0.4188         12430.9         8457.74     7.73089e-15         43.2752        -29.2738     -1.6508e-05        -16856.9         24948.3         8516.71       0.0201267         2.76335
          0.4192         12326.7         8489.36     7.75058e-15         43.0248        -28.8863     -1.6498e-05        -16920.9         24739.4         8414.03       0.0437162         2.74025
          0.4196         12222.6         8523.55     7.76038e-15         42.7663        -28.4861    -1.65376e-05        -16990.1         24530.8         8311.88       0.0354443         2.71719
            0.42         12119.1         8560.55     7.76169e-15         42.4998        -28.0732    -1.64333e-05          -17065         24323.1         8210.54       0.0200345         2.69427
          0.4204         12016.4         8600.82     7.75567e-15         42.2251        -27.6474    -1.65256e-05        -17146.3         24117.3         8110.42      0.00985582         2.67155
          0.4208         11914.7         8644.24     7.74307e-15         41.9423        -27.2086    -1.64581e-05        -17234.1         23913.4         8011.54       0.0319196         2.64906
          0.4212         11814.6         8691.37     7.72507e-15         41.6516        -26.7569    -1.64567e-05        -17329.2         23712.4         7914.39       0.0345011         2.62685
          0.4216           11716         8742.23     7.70292e-15         41.3527        -26.2921    -1.64398e-05        -17431.9         23514.7         7819.07       0.0398408         2.60471
           0.422         11619.2         8796.92     7.67768e-15         41.0458        -25.8141    -1.64855e-05        -17542.2         23320.4         7725.74       0.0226539         2.58255
          0.4224         11524.2         8855.43      7.6512e-15          40.731         -25.323    -1.63719e-05        -17660.2         23129.8         7634.47       0.0142539         2.56037
          0.4228         11431.5          8918.2      7.6249e-15         40.4081        -24.8187    -1.64356e-05        -17786.7         22943.9         7545.62      0.00430686         2.53824
          0.4232         11341.9         8985.83     7.59951e-15         40.0772        -24.3013    -1.63769e-05        -17923.1           22764         7459.64       0.0180378         2.51613
          0.4236         11255.4         9058.26     7.57551e-15         39.7386        -23.7707    -1.63702e-05          -18069         22590.2         7376.53         0.01373         2.49407
           0.424         11172.5         9136.14     7.55358e-15         39.3921        -23.2272    -1.63746e-05        -18225.8         22423.8         7296.76      0.00580343         2.47208
          0.4244         11093.4         9219.44     7.53346e-15         39.0379        -22.6707    -1.63319e-05        -18393.5         22264.9         7220.27       0.0140624         2.45015
          0.4248         11018.4         9308.42     7.51497e-15         38.6761        -22.1014    -1.63287e-05        -18572.6         22114.1         7147.23       0.0204373         2.42827
          0.4252         10947.9         9403.64     7.49813e-15         38.3069        -21.5196    -1.63067e-05        -18764.3         21972.5         7077.99       0.0122895          2.4065
          0.4256         10882.2         9505.12     7.48274e-15         37.9302        -20.9252    -1.63009e-05        -18968.4         21840.2         7012.51      0.00815789         2.38485
           0.426         10821.4         9613.17     7.46812e-15         37.5461        -20.3185    -1.62802e-05        -19185.7         21717.9            6951      0.00543755         2.36331
          0.4264         10766.1         9728.02     7.45451e-15          37.155        -19.6997    -1.62694e-05        -19416.6         21606.4         6893.63       0.0140085         2.34195
          0.4268         10716.3         9849.76     7.44132e-15         36.7569        -19.0691    -1.62111e-05        -19661.4           21506         6840.44       0.0372303         2.32075
          0.4272         10672.7         9978.95     7.42849e-15         36.3521        -18.4268    -1.62829e-05          -19921           21418         6791.86       0.0323634         2.29972
          0.4276         10635.1         10115.2     7.41581e-15         35.9409        -17.7732    -1.62446e-05        -20194.9           21342          6747.7       0.0261701         2.27891
           0.428           10604         10258.9     7.40337e-15         35.5234        -17.1087    -1.62148e-05        -20483.6         21279.2         6708.32       0.0265914          2.2778
          0.4284         10579.8           10410     7.39093e-15            35.1        -16.4337    -1.62476e-05        -20787.2         21229.8         6673.92       0.0248778         2.30487
          0.4288         10562.3         10568.2     7.37968e-15          34.671        -15.7488    -1.62077e-05        -21104.9         21193.9         6644.51       0.0507388         2.33207
          0.4292         10551.8         10733.5     7.37003e-15         34.2364        -15.0545    -1.63005e-05        -21436.8           21172         6620.44       0.0582205         2.35938
          0.4296         10548.2         10905.4     7.36365e-15         33.7967        -14.3516    -1.61985e-05          -21782           21164          6601.8        0.054285         2.38675
            0.43         10551.2         11083.2     7.36255e-15         33.3519         -13.641    -1.62907e-05        -22139.1         21169.2         6588.51       0.0191246         2.41412
          0.4304         10560.9         11266.6     7.36901e-15         32.9023        -12.9234    -1.62808e-05        -22507.4         21187.6         6580.85       0.0521772         2.44144
          0.4308         10577.2         11455.2     7.38654e-15         32.4481        -12.1998    -1.62515e-05        -22886.1         21219.4         6579.05        0.052954         2.46868
          0.4312         10599.7         11648.2     7.41783e-15         31.9892        -11.4712    -1.62702e-05        -23273.5         21263.3         6582.95       0.0333508         2.49579
          0.4316         10628.2         11845.1     7.46633e-15          31.526        -10.7386    -1.62978e-05        -23668.8         21319.5         6592.79       0.0379388         2.52275
           0.432         10662.9         12045.8     7.53551e-15         31.0585        -10.0027    -1.63419e-05        -24071.5         21387.9         6608.76       0.0188931         2.54953
          0.4324         10703.1         12249.3     7.62714e-15         30.5869        -9.26444    -1.62891e-05        -24480.1         21467.4         6630.56       0.0363029         2.57611
          0.4328         10749.2         12455.8     7.74247e-15         30.1114         -8.5244    -1.63264e-05        -24894.5         21558.5         6658.55      0.00566522         2.60251
          0.4332         10800.1         12664.1     7.88015e-15         29.6326        -7.78318    -1.63635e-05        -25312.7         21659.5         6692.24       0.0374981         2.62867
          0.4336         10855.8         12873.9     8.03866e-15          29.151        -7.04144     -1.6376e-05        -25733.8         21769.9         6731.64        0.017795         2.65457
           0.434         10915.4         13084.2     8.21352e-15         28.6673        -6.29966    -1.63332e-05        -26155.9         21888.2         6776.36       0.0203966         2.68018
          0.4344         10977.4         13293.3     8.39208e-15         28.1817        -5.55857     -1.6418e-05        -26575.5         22011.1          6825.4       0.0135874         2.70548
          0.4348         11040.9           13500     8.56032e-15         27.6946        -4.81913     -1.6395e-05        -26990.3         22137.1         6878.21       0.0104524         2.73044
          0.4352         11104.4         13702.9     8.70272e-15         27.2064        -4.08207    -1.64174e-05        -27397.6         22263.3         6933.71        0.021714         2.75505
          0.4356         11166.2         13900.2     8.80802e-15         26.7174        -3.34834    -1.64664e-05        -27793.6         22385.8         6990.32       0.0190529         2.77926
           0.436           11225         14090.9     8.87377e-15         26.2285        -2.61897    -1.64448e-05        -28176.5         22502.6         7046.93       0.0163117         2.80305
          0.4364         11279.4         14273.6     8.90526e-15         25.7402        -1.89491    -1.64672e-05        -28543.4         22610.3         7101.89      0.00536803         2.82639
          0.4368           11328         14447.4      8.9136e-15         25.2535        -1.17738    -1.64667e-05        -28892.4         22706.6         7153.81       0.0213353         2.84932
