            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
          3.3385         1223.02       -0.853836        0.204583         3.33565      0.00101409      0.00220147        -791.727       -0.538407       0.0661148        0.019537         1.75961
         3.33908         1223.22       -0.862664        0.208393         3.33572     0.000945507      0.00239043        -791.764       -0.553645       0.0646748       0.0175661          1.7596
         3.33966         1223.24       -0.871451        0.212009         3.33551     0.000874808       0.0025653        -791.775       -0.573559       0.0632478       0.0101075         1.75962
         3.34024         1223.24       -0.879843        0.215317         3.33521     0.000802716      0.00272733        -791.792        -0.58325       0.0625407       0.0143305          1.7597
         3.34082          1223.2       -0.888286        0.218508         3.33489     0.000729201      0.00287791         -791.76        -0.59322       0.0618887       0.0211963         1.76004
          3.3414         1223.15       -0.897235        0.221467         3.33458     0.000654157      0.00301905        -791.755       -0.607887       0.0611203       0.0218979         1.76053
         3.34198          1223.1       -0.905476        0.224212         3.33427      0.00057786      0.00315215        -791.711       -0.626379       0.0603951       0.0180677         1.76109
         3.34256         1223.02       -0.913883        0.226742         3.33397     0.000499785       0.0032774        -791.672       -0.643166       0.0599707       0.0113487         1.76165
         3.34314         1222.94       -0.921526        0.229141         3.33368     0.000419607      0.00339544        -791.636       -0.657643        0.059736       0.0105562         1.76216
         3.34371         1222.86        -0.92943        0.231433         3.33339     0.000337152      0.00350641        -791.587       -0.668473       0.0596968       0.0171007         1.76261
         3.34429         1222.78       -0.936165        0.233469          3.3331     0.000253168      0.00361083        -791.543       -0.685771       0.0596779       0.0218889         1.76302
         3.34487         1222.69        -0.94373        0.235377         3.33282     0.000167146      0.00370886        -791.499       -0.703785       0.0598458       0.0217015          1.7634
         3.34545          1222.6       -0.950354         0.23709         3.33254     7.87867e-05      0.00380035        -791.447       -0.715106       0.0602511       0.0195424         1.76377
         3.34603         1222.52       -0.957429        0.238751         3.33225    -1.16395e-05      0.00388597        -791.385       -0.729861        0.060756       0.0157288         1.76419
         3.34661         1222.42        -0.96326        0.240292         3.33196    -0.000104398      0.00396603         -791.33       -0.740284       0.0613803       0.0127892         1.76469
         3.34719         1222.33       -0.968013        0.241642         3.33167    -0.000198917      0.00404067         -791.28       -0.759094        0.062202       0.0149214         1.76527
         3.34777         1222.24        -0.97133        0.242751         3.33138    -0.000294643      0.00411011        -791.228        -0.77748       0.0632819       0.0161659         1.76588
         3.34835         1222.13       -0.974075        0.243731         3.33108     -0.00039215      0.00417433        -791.168       -0.787648       0.0644422       0.0183379         1.76649
         3.34893         1222.03       -0.976264        0.244629         3.33078    -0.000491669      0.00423355        -791.117       -0.795836       0.0656927       0.0187021         1.76703
         3.34951         1221.93       -0.977279         0.24546         3.33048    -0.000593041      0.00428815        -791.068       -0.805413        0.067038       0.0153642         1.76746
         3.35009         1221.83       -0.978074        0.246259         3.33018    -0.000696274      0.00433839         -791.01       -0.818038       0.0685526       0.0119398         1.76778
         3.35067         1221.73       -0.976416        0.246787         3.32989    -0.000799926      0.00438461        -790.944       -0.829475       0.0702571       0.0108169         1.76805
         3.35125         1221.63        -0.97335         0.24715         3.32959     -0.00090431       0.0044269        -790.898       -0.838279       0.0720239       0.0141086          1.7683
         3.35183         1221.52        -0.97014        0.247422         3.32929     -0.00100988      0.00446542        -790.848       -0.845361       0.0738215       0.0177745         1.76855
         3.35241         1221.41       -0.965857        0.247661         3.32899     -0.00111673      0.00450033        -790.781       -0.853263       0.0757536       0.0207878         1.76878
         3.35299         1221.31       -0.958361        0.247638         3.32869     -0.00122358      0.00453199        -790.735       -0.856956        0.077596       0.0186143           1.769
         3.35357          1221.2       -0.950172          0.2475          3.3284     -0.00133033      0.00456072        -790.677       -0.859291       0.0794104        0.011714         1.76924
         3.35415         1221.09       -0.940004        0.247141         3.32811     -0.00143688      0.00458678        -790.623       -0.861675       0.0813065        0.014477         1.76947
         3.35473         1220.98       -0.928963        0.246635         3.32782     -0.00154322      0.00461015        -790.569       -0.859791       0.0829892        0.012251          1.7697
          3.3553         1220.88       -0.915735         0.24591         3.32753     -0.00164889      0.00463119        -790.518       -0.858733       0.0847365      0.00838688          1.7699
         3.35588         1220.77       -0.899384        0.244953         3.32724     -0.00175339      0.00465004        -790.459       -0.853159       0.0861499       0.0108479          1.7701
         3.35646         1220.66       -0.883172        0.243966         3.32696     -0.00185675      0.00466691        -790.413       -0.849599       0.0877256        0.014592         1.77031
         3.35704         1220.56       -0.864725         0.24261         3.32668      -0.0019587      0.00468198        -790.362       -0.844526       0.0891537       0.0120857          1.7705
         3.35762         1220.45       -0.844123        0.240964          3.3264     -0.00205873      0.00469548          -790.3       -0.838169       0.0905223      0.00616657         1.77071
          3.3582         1220.34       -0.822216        0.239083         3.32612     -0.00215693      0.00470742        -790.244       -0.824487        0.091151       0.0106989         1.77088
         3.35878         1220.23       -0.797758        0.236889         3.32585       -0.002253      0.00471774        -790.193        -0.81168       0.0917255      0.00951362         1.77108
         3.35936         1220.12        -0.77005        0.234215         3.32558     -0.00234539      0.00472669        -790.145       -0.794767       0.0918058       0.0123064         1.77127
         3.35994         1220.01       -0.742109         0.23138         3.32531     -0.00243405      0.00473457        -790.086       -0.782313       0.0922041        0.015784         1.77146
         3.36052         1219.91       -0.711849        0.228173         3.32505     -0.00251889      0.00474175        -790.029       -0.766097        0.092133       0.0109335         1.77165
          3.3611          1219.8       -0.680033        0.224576         3.32479     -0.00260034      0.00474817        -789.975       -0.744684       0.0913288       0.0153603         1.77183
         3.36168          1219.7       -0.645556        0.220576         3.32453     -0.00267704      0.00475363        -789.924       -0.723564       0.0903504       0.0207165         1.77203
         3.36226         1219.61       -0.608922        0.216038         3.32428     -0.00274826      0.00475813        -789.872       -0.696471       0.0885013       0.0199617         1.77221
         3.36284          1219.5       -0.570668        0.211135         3.32402     -0.00281445        0.004762        -789.818       -0.672369       0.0867474       0.0193593         1.77238
         3.36342          1219.4       -0.530364         0.20582         3.32378     -0.00287512      0.00476538         -789.77       -0.645071       0.0843646       0.0207748         1.77253
           3.364          1219.3       -0.488089        0.200017         3.32353     -0.00292966      0.00476843        -789.716        -0.61654       0.0815837       0.0216859         1.77268
         3.36458         1219.21       -0.442928        0.193514         3.32329     -0.00297737      0.00477119        -789.669       -0.589902       0.0788206       0.0168281         1.77281
         3.36516         1219.11       -0.395495        0.186339         3.32306     -0.00301796       0.0047733        -789.619       -0.552532       0.0743156       0.0108947         1.77292
         3.36574         1219.01       -0.348411        0.179022         3.32283     -0.00305199      0.00477509        -789.573       -0.520815       0.0702777       0.0116063         1.77304
         3.36632         1218.92       -0.298699        0.171062          3.3226      -0.0030784      0.00477668        -789.507        -0.48461       0.0652626       0.0171748         1.77313
         3.36689         1218.83       -0.247181        0.162494         3.32238     -0.00309703        0.004778        -789.461       -0.451527       0.0604096       0.0148775         1.77323
         3.36747         1218.74       -0.193893        0.153353         3.32216     -0.00310722       0.0047793        -789.419       -0.417603       0.0551316       0.0126287         1.77331
         3.36805         1218.65       -0.137492         0.14323         3.32195      -0.0031083      0.00478003        -789.368       -0.376684       0.0484762       0.0157166         1.77338
         3.36863         1218.57      -0.0815189        0.132922         3.32174     -0.00310086      0.00478015        -789.317       -0.333698       0.0410325       0.0201614         1.77343
         3.36921         1218.48      -0.0238772        0.121949         3.32154     -0.00308431      0.00477996        -789.276       -0.292612       0.0335186       0.0242998         1.77348
         3.36979          1218.4       0.0352994        0.110247         3.32134     -0.00305829      0.00477956        -789.225       -0.249723       0.0253582          0.0254         1.77353
         3.37037         1218.32       0.0952076       0.0980935         3.32115     -0.00302328      0.00477909        -789.177       -0.203618       0.0161864       0.0253963         1.77356
         3.37095         1218.24        0.156326       0.0853205         3.32097      -0.0029788      0.00477834        -789.135       -0.157389      0.00657158       0.0234527         1.77357
         3.37153         1218.16        0.219715       0.0716761         3.32079     -0.00292438      0.00477713        -789.084        -0.11425     -0.00284928       0.0190881         1.77357
         3.37211         1218.09        0.283334       0.0574873         3.32061     -0.00285987      0.00477552        -789.049      -0.0662694      -0.0135228       0.0174852         1.77357
         3.37269         1218.01        0.348437       0.0425428         3.32044     -0.00278443      0.00477352        -789.001       -0.019534      -0.0243728       0.0206958         1.77357
         3.37327         1217.94         0.41346        0.027061         3.32028      -0.0026983      0.00477104        -788.959       0.0271307      -0.0356155       0.0233519         1.77357
         3.37385         1217.87        0.480097       0.0106725         3.32012      -0.0026018      0.00476766         -788.91       0.0771792      -0.0479422       0.0202195         1.77357
         3.37443          1217.8        0.547453     -0.00632214         3.31996     -0.00249456      0.00476337         -788.87        0.130108      -0.0612849       0.0185763         1.77356
         3.37501         1217.72        0.613662      -0.0235297         3.31981      -0.0023772      0.00475845        -788.818        0.183741      -0.0752966       0.0172561         1.77353
         3.37559         1217.65        0.680793      -0.0414698         3.31967     -0.00224942      0.00475295        -788.785        0.233303      -0.0888655       0.0172298         1.77351
         3.37617         1217.58        0.749101       -0.060391         3.31953     -0.00211055      0.00474661        -788.746        0.283526        -0.10293       0.0146258          1.7735
         3.37675         1217.51        0.816548      -0.0796598         3.31939     -0.00196074      0.00473943        -788.702        0.334335       -0.117539       0.0177742         1.77348
         3.37733         1217.44        0.884809      -0.0997661         3.31926         -0.0018      0.00473144         -788.66        0.384616       -0.132402        0.015244         1.77344
         3.37791         1217.37        0.952585       -0.120375         3.31914     -0.00162861      0.00472222        -788.616         0.43862       -0.148581       0.0121643         1.77338
         3.37848         1217.31         1.01954       -0.141404         3.31902     -0.00144696      0.00471158        -788.574        0.494624       -0.165706      0.00884091         1.77332
         3.37906         1217.24         1.08477       -0.162518          3.3189     -0.00125579      0.00469963        -788.532        0.552803       -0.183872      0.00808719         1.77325
         3.37964         1217.18          1.1504       -0.184273         3.31879     -0.00105518      0.00468625         -788.49        0.609732       -0.202244       0.0109217         1.77319
