            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
         1.66954         3439.39         -21.408       -0.251708         1.60185       -0.176501       -0.350951        -2381.66         28.1009        -1.72855       0.0435057         2.01885
         1.67012         3441.06        -21.5067        -0.11053          1.5929       -0.178541       -0.350661        -2378.15           25.59        -1.90797       0.0367787         2.01885
          1.6707         3440.45        -21.4983       0.0532139         1.58256         -0.1803       -0.350494        -2373.62         23.4687         -2.0313       0.0318374         2.01937
         1.67128         3439.38        -21.4169        0.225606         1.57156       -0.181683       -0.350473        -2368.61         21.5289        -2.11997       0.0132773         2.01981
         1.67186         3438.21        -21.2744         0.40613         1.56029       -0.182732       -0.350601        -2363.31         19.7594        -2.17775       0.0290634         2.01983
         1.67244         3436.98        -21.0753        0.590307         1.54908       -0.183529       -0.350867        -2357.78         18.0857        -2.20723       0.0304827         2.01944
         1.67302         3435.71        -20.8264        0.778041         1.53807       -0.184034        -0.35127        -2352.01         16.5104        -2.21147       0.0260465         2.01909
          1.6736         3434.35        -20.5306        0.965755         1.52724       -0.184144       -0.351824        -2346.01         15.0041        -2.19165       0.0252478         2.01897
         1.67418         3432.88        -20.1943         1.15511          1.5166       -0.183817       -0.352491        -2339.79         13.6124         -2.1488       0.0365626         2.01898
         1.67475         3431.31        -19.8204         1.34128         1.50607        -0.18303       -0.353212        -2333.33         12.3072        -2.08512       0.0379516         2.01876
         1.67533         3429.67        -19.4195         1.52431         1.49569       -0.181814       -0.353953        -2326.65         11.0591        -2.00212        0.035174         2.01811
         1.67591         3427.97        -18.9936         1.70076          1.4856       -0.180206       -0.354679        -2319.78         9.83935        -1.89908       0.0318576         2.01696
         1.67649         3426.21        -18.5405         1.86813          1.4758       -0.178216       -0.355354        -2312.72         8.64515        -1.77664       0.0289874          2.0153
         1.67707          3424.4        -18.0732         2.03129         1.46617       -0.175772       -0.355955        -2305.48         7.55056        -1.63783       0.0249939         2.01354
         1.67765         3422.55        -17.5882         2.18569         1.45672         -0.1728       -0.356453        -2298.08         6.52638        -1.48288       0.0266905         2.01191
         1.67823         3420.66        -17.0905         2.33361         1.44753       -0.169258       -0.356808        -2290.52         5.60382        -1.31467       0.0276961         2.01021
         1.67881         3418.74        -16.5764         2.46856         1.43855       -0.165121       -0.356983        -2282.79         4.79448        -1.13658       0.0295124         2.00823
         1.67939         3416.75        -16.0564         2.59484         1.42992       -0.160443       -0.356965        -2274.88         4.17906       -0.953997       0.0315832         2.00576
         1.67997         3414.73        -15.5366         2.71299         1.42193       -0.155302       -0.356769        -2266.79         3.70738       -0.766251       0.0336065          2.0028
         1.68055         3412.68        -15.0102         2.82081         1.41463       -0.149763        -0.35641        -2258.55         3.34626        -0.57404       0.0342304         2.00053
         1.68113         3410.58         -14.483         2.91978         1.40784       -0.143924       -0.355857        -2250.12         3.14545       -0.384614       0.0320958         1.99752
         1.68171         3408.44        -13.9574         3.00817         1.40145       -0.137866       -0.355067        -2241.49         3.10213       -0.200919       0.0312617         1.99391
         1.68229         3406.28        -13.4414         3.08843         1.39548        -0.13187        -0.35397        -2232.64         3.25507      -0.0273081       0.0285518         1.98981
         1.68287          3404.1        -12.9354          3.1581          1.3901       -0.126219       -0.352543        -2223.59         3.50028        0.140207       0.0218158         1.98679
         1.68345         3401.87        -12.4414         3.21921         1.38521       -0.120873       -0.350836         -2214.3         3.81017        0.301281       0.0274711         1.98376
         1.68403         3399.63        -11.9609         3.27174         1.38064       -0.115685       -0.348885        -2204.79         4.13488        0.457753       0.0293225         1.98559
         1.68461         3397.39        -11.5015           3.317         1.37628       -0.110592       -0.346699        -2195.05         4.49714        0.606485       0.0282467         1.98781
         1.68519         3395.12        -11.0677         3.35428         1.37205       -0.105588       -0.344294         -2185.1         4.88218        0.748172       0.0272006         1.99013
         1.68577         3392.83        -10.6631         3.38434         1.36786        -0.10063       -0.341722        -2174.93         5.22671        0.888536       0.0261972          1.9926
         1.68634         3390.57        -10.2882         3.40691         1.36374      -0.0957145       -0.339011         -2164.6         5.44799         1.03585       0.0252532          1.9952
         1.68692         3388.33        -9.94216         3.42386         1.35969      -0.0908316       -0.336167        -2154.11         5.48139         1.19715       0.0243889         1.99789
          1.6875         3386.09        -9.63799         3.43895         1.35574      -0.0858926       -0.333205        -2143.49         5.36322         1.37072       0.0236275         2.00064
         1.68808         3383.86        -9.37718         3.44945         1.35188      -0.0807937       -0.330179        -2132.76         5.06344         1.56064       0.0229914         2.00347
         1.68866         3381.65        -9.16279         3.45498         1.34817      -0.0754819       -0.327157        -2121.95         4.54368         1.77422        0.022499          2.0065
         1.68924         3379.48         -8.9941         3.45455         1.34453      -0.0700233       -0.324161         -2111.1         3.69739         2.02769       0.0221606         2.00966
         1.68982         3377.32        -8.87909         3.45244         1.34092      -0.0645309         -0.3212        -2100.22         2.47567         2.33128       0.0219753         2.01269
          1.6904         3375.17        -8.81871         3.44998         1.33741      -0.0589549       -0.318291        -2089.37        0.904631         2.68605        0.021931          2.0153
         1.69098         3373.01        -8.81934         3.44866         1.33395      -0.0531253       -0.315442        -2078.57       -0.961437         3.08785       0.0219992          2.0173
         1.69156         3370.82        -8.88103         3.44506         1.33036      -0.0469614       -0.312675        -2067.84        -3.09067         3.53646       0.0221556         2.01869
         1.69214         3368.55        -9.00612         3.44127         1.32664      -0.0405429       -0.310009        -2057.19        -5.43494         4.02864        0.022376         2.01953
         1.69272         3366.17        -9.19589         3.43955          1.3229      -0.0340018       -0.307419        -2046.65        -7.94244         4.56016       0.0226335         2.01999
          1.6933         3363.61         -9.4521         3.44296         1.31929      -0.0274835       -0.304839        -2036.22        -10.5316         5.12148       0.0229039          2.0203
         1.69388         3360.86        -9.77576         3.45331         1.31587      -0.0210644       -0.302231        -2025.96        -13.0567         5.68955       0.0231673         2.02061
         1.69446          3357.9        -10.1627         3.47193         1.31266      -0.0146026       -0.299634        -2015.85        -15.4102         6.24478       0.0184039         2.02105
         1.69504          3354.7         -10.621         3.50067         1.30961     -0.00795754       -0.297081         -2005.9        -17.5281         6.77518       0.0210839         2.02176
         1.69562         3351.22        -11.1499         3.53897         1.30663     -0.00117669       -0.294595        -1996.11        -19.4205         7.28056       0.0237668         2.02286
          1.6962         3347.46        -11.7433         3.59149         1.30364      0.00562331       -0.292185        -1986.49        -21.1038         7.76114       0.0238695          2.0244
         1.69678         3343.46        -12.3964         3.65787         1.30064       0.0123712       -0.289859        -1977.05        -22.5601         8.21135       0.0225714         2.02637
         1.69736         3339.19        -13.1092         3.74079         1.29765       0.0191154       -0.287619        -1967.79        -23.7687         8.62334       0.0238898         2.02873
         1.69793         3334.66         -13.881         3.83996         1.29483       0.0258899       -0.285434         -1958.7        -24.7731         9.00172       0.0223473          2.0314
         1.69851         3329.88        -14.7076         3.95526         1.29221       0.0326056       -0.283266        -1949.77        -25.6484         9.35797       0.0236442         2.03429
         1.69909          3324.9        -15.5833         4.08801         1.28971       0.0391005       -0.281085        -1941.01        -26.4465         9.70097       0.0234191         2.03724
         1.69967          3319.7        -16.5023         4.23926          1.2873       0.0452627       -0.278856        -1932.41        -27.2493         10.0457       0.0231292          2.0401
         1.70025         3314.32        -17.4599         4.40952         1.28495       0.0510424       -0.276541        -1923.98        -28.1179         10.4058       0.0227802          2.0427
         1.70083         3308.76        -18.4558         4.59909         1.28264       0.0563907       -0.274096        -1915.71        -29.0997         10.7913       0.0223831          2.0449
         1.70141         3303.03        -19.4826         4.80833         1.28043       0.0612431       -0.271536        -1907.59        -30.2304         11.2116       0.0219563         2.04664
         1.70199         3297.18        -20.5283          5.0334         1.27834       0.0655744       -0.268879        -1899.62        -31.6133         11.6928       0.0215264         2.04787
         1.70257         3291.19         -21.589         5.27677         1.27633       0.0693679       -0.266115        -1891.81        -33.3437         12.2607       0.0211328         2.04859
         1.70315         3285.11        -22.6589         5.53618         1.27441       0.0726747       -0.263228        -1884.17        -35.4794         12.9322       0.0208232         2.04886
         1.70373         3278.93        -23.7319         5.81048         1.27252       0.0755702       -0.260209        -1876.69        -38.0353         13.7157       0.0206531         2.04867
         1.70431         3272.67        -24.8025         6.09697         1.27058       0.0781322       -0.257067        -1869.34        -41.0711         14.6317       0.0206979          2.0481
         1.70489          3266.3        -25.8642         6.39417         1.26853       0.0804273       -0.253806        -1862.12        -44.6189         15.6974       0.0210087          2.0502
         1.70547         3259.83        -26.9121         6.70229         1.26639       0.0824986       -0.250408        -1855.01        -48.6309         16.9096       0.0216065         2.05271
         1.70605         3253.21        -27.9358         7.01848         1.26418       0.0843369       -0.246863        -1848.01        -53.0141         18.2518       0.0182391         2.05488
         1.70663         3246.41        -28.9312         7.34132         1.26195       0.0859318       -0.243207        -1841.07        -57.5666         19.6777       0.0235724         2.05672
         1.70721         3239.44        -29.9005         7.67082         1.25968         0.08733       -0.239498         -1834.2        -62.1682          21.159       0.0247284         2.05825
         1.70779         3232.23        -30.8353         8.00658         1.25737       0.0885603       -0.235741        -1827.37        -66.6979         22.6672       0.0262412         2.05954
         1.70837          3224.8        -31.7251         8.34811         1.25514       0.0896055       -0.231922         -1820.6        -71.0243         24.1656       0.0250254         2.06067
         1.70895         3217.11         -32.561         8.69327         1.25297       0.0904841       -0.228049        -1813.86        -75.0384         25.6192       0.0229193         2.06165
         1.70952         3209.23        -33.3438         9.04163         1.25082       0.0913369       -0.224148        -1807.15        -78.6967         27.0109       0.0215409         2.06248
          1.7101         3201.16        -34.0755         9.39151         1.24869       0.0922828       -0.220245        -1800.44        -82.1138         28.3685       0.0142603         2.06326
         1.71068         3192.94        -34.7509         9.74207         1.24663       0.0932658       -0.216346        -1793.73        -85.3263          29.701       0.0171679         2.06425
