            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
          0.4004          3297.6          4955.1     1.18697e-14         22.6521        0.256896    -7.13222e-07        -9910.67         6640.51         2100.44       0.0466858         2.34342
          0.4008         3286.11         4905.99     1.18784e-14         22.7622        0.155489    -6.95924e-07        -9812.27         6617.74         2077.73       0.0485985         2.34011
          0.4012         3276.44            4859     1.18906e-14          22.875       0.0502329     -6.8635e-07        -9718.07         6598.62          2056.5        0.036709         2.33661
          0.4016         3269.62         4816.73      1.1907e-14         22.9897      -0.0575426    -6.75942e-07        -9633.32         6585.21         2038.09       0.0248201         2.33291
           0.402         3265.55         4779.42     1.19278e-14         23.1062       -0.166889    -6.57644e-07        -9558.47         6577.31         2022.61       0.0353403         2.32901
          0.4024         3263.99          4746.8     1.19527e-14         23.2245       -0.277269    -6.33267e-07        -9493.03         6574.43          2009.9       0.0350825         2.32491
          0.4028         3264.67          4718.5     1.19813e-14         23.3448       -0.388392    -6.19727e-07        -9436.19         6576.03         1999.78       0.0462434         2.32063
          0.4032         3267.33         4694.09     1.20135e-14         23.4675       -0.500084    -5.84984e-07        -9387.16         6581.58         1992.01       0.0249576         2.31616
          0.4036         3271.69         4673.17      1.2049e-14         23.5927       -0.612184    -5.60756e-07         -9345.1         6590.57         1986.38       0.0401309         2.31155
           0.404         3277.59         4655.49     1.20876e-14         23.7205       -0.724481    -5.36687e-07        -9309.51         6602.63         1982.76        0.077543          2.3068
          0.4044         3284.85         4640.78     1.21288e-14         23.8506       -0.836734    -4.97743e-07        -9279.86          6617.4         1980.99         0.10222         2.30191
          0.4048         3293.32         4628.85     1.21723e-14         23.9827       -0.948641    -4.71459e-07         -9255.8          6634.6         1980.97        0.102488          2.2969
          0.4052         3302.84         4619.53     1.22177e-14         24.1164        -1.05989    -4.28934e-07        -9236.93         6653.91         1982.59       0.0990077         2.29179
          0.4056          3313.3         4612.67     1.22646e-14         24.2513        -1.17013    -3.96768e-07        -9222.99          6675.1         1985.74       0.0942439         2.28659
           0.406         3324.57         4608.13     1.23126e-14         24.3867          -1.279    -3.45604e-07         -9213.7         6697.91         1990.35       0.0889247         2.28133
          0.4064         3336.56         4605.81     1.23614e-14         24.5222        -1.38622    -3.09515e-07        -9208.85         6722.15         1996.34       0.0824279         2.27602
          0.4068         3349.13         4605.57     1.24104e-14         24.6571        -1.49143    -2.60317e-07        -9208.15         6747.58         2003.61       0.0755089         2.27068
          0.4072         3362.21          4607.3     1.24591e-14         24.7906        -1.59422    -2.29528e-07         -9211.4         6773.99         2012.07       0.0679694         2.26532
          0.4076         3375.68         4610.89     1.25071e-14         24.9223         -1.6943    -1.71573e-07        -9218.39         6801.19         2021.64       0.0595408         2.25998
           0.408         3389.44         4616.25     1.25538e-14         25.0516        -1.79142    -1.35535e-07        -9228.92         6828.98         2032.25       0.0500699         2.25466
          0.4084         3403.39         4623.23     1.25988e-14          25.178        -1.88531    -9.51859e-08        -9242.69         6857.13         2043.79       0.0409064         2.24938
          0.4088         3417.39          4631.7     1.26414e-14         25.3009        -1.97566    -4.52548e-08        -9259.45         6885.37         2056.15       0.0310818         2.24416
          0.4092         3431.36         4641.57     1.26811e-14           25.42        -2.06217     9.79463e-09        -9279.01         6913.56         2069.26       0.0141444         2.23902
          0.4096         3445.22         4652.72     1.27175e-14         25.5349         -2.1447     4.79654e-08        -9301.16          6941.5         2083.03       0.0141951         2.23397
            0.41         3458.82            4665     1.27502e-14         25.6452        -2.22305      1.0586e-07        -9325.55         6968.93         2097.31      0.00683175         2.22903
          0.4104          3472.1         4678.28     1.27791e-14         25.7507        -2.29704     1.50678e-07        -9351.97         6995.69         2112.01      0.00695307         2.22423
          0.4108         3484.97         4692.46     1.28042e-14         25.8513        -2.36656     2.04437e-07        -9380.19         7021.63         2127.04       0.0296248          2.2196
          0.4112         3497.32         4707.38     1.28257e-14         25.9466        -2.43166     2.58034e-07        -9409.89         7046.53         2142.27      0.00197335         2.21512
          0.4116         3509.11         4722.91     1.28437e-14         26.0366        -2.49232     2.99445e-07        -9440.85          7070.3         2157.62       0.0329461          2.2108
           0.412         3520.32         4739.07     1.28588e-14         26.1213        -2.54835     3.50411e-07        -9473.04         7092.88         2173.04       0.0398109         2.20666
          0.4124         3530.86         4755.59      1.2871e-14         26.2004        -2.59964     4.04859e-07        -9505.98         7114.11         2188.38       0.0550214          2.2027
          0.4128         3540.76         4772.61     1.28812e-14         26.2741        -2.64614     4.46111e-07        -9539.94         7134.06         2203.66       0.0415548         2.19893
          0.4132         3549.99         4789.95     1.28893e-14         26.3421        -2.68791     5.00321e-07        -9574.52         7152.65         2218.77      0.00374451         2.19536
          0.4136         3558.59         4807.65     1.28958e-14         26.4047          -2.725     5.36271e-07        -9609.87         7169.98         2233.72       0.0375561           2.192
           0.414          3566.6          4825.7     1.29012e-14         26.4616        -2.75746     5.88947e-07        -9645.89         7186.12         2248.49      0.00599868         2.18884
          0.4144         3573.99         4844.05     1.29058e-14         26.5131        -2.78528     6.35982e-07        -9682.54            7201         2263.01       0.0265011          2.1859
          0.4148         3580.82          4862.7     1.29095e-14         26.5591        -2.80849     6.92408e-07         -9719.8         7214.76         2277.27       0.0269206          2.1832
          0.4152         3587.13         4881.64     1.29128e-14         26.5998        -2.82713     7.23088e-07        -9757.62         7227.45         2291.27       0.0251773         2.18076
          0.4156         3592.96         4900.91     1.29155e-14         26.6351        -2.84125     7.70051e-07        -9796.15         7239.18         2305.01       0.0315866         2.17854
           0.416         3598.35         4920.48     1.29175e-14         26.6652        -2.85092     8.33265e-07        -9835.26         7250.03         2318.48       0.0359932         2.17653
          0.4164         3603.37         4940.39     1.29189e-14         26.6902        -2.85621     8.59444e-07        -9875.08         7260.11          2331.7       0.0269902         2.17474
          0.4168         3608.01         4960.59     1.29195e-14         26.7101        -2.85722     9.24925e-07        -9915.47         7269.43         2344.65       0.0142181         2.17315
          0.4172         3612.36         4981.11     1.29194e-14         26.7251        -2.85405     9.66842e-07        -9956.53         7278.16         2357.39        0.023517         2.17178
          0.4176         3616.37         5001.85     1.29185e-14         26.7354        -2.84684     1.01413e-06        -9998.02          7286.2         2369.85       0.0181859         2.17069
           0.418         3620.04         5022.75     1.29162e-14         26.7409        -2.83571     1.06682e-06        -10039.8         7293.55         2382.02       0.0192895          2.1698
          0.4184         3623.41         5043.82     1.29121e-14          26.742        -2.82081     1.10982e-06          -10082         7300.29         2393.92       0.0156179         2.16911
          0.4188          3626.5         5065.09     1.29065e-14         26.7385        -2.80224     1.15204e-06        -10124.6         7306.48         2405.59       0.0213642         2.16862
          0.4192         3629.38         5086.58     1.28992e-14         26.7306        -2.78011     1.20455e-06        -10167.6         7312.22         2417.05       0.0133696         2.16831
          0.4196          3632.1         5108.36     1.28903e-14         26.7185        -2.75452     1.23537e-06        -10211.2         7317.63         2428.39       0.0160711         2.16819
            0.42          3634.7         5130.46     1.28795e-14         26.7023        -2.72554     1.27873e-06        -10255.5         7322.79         2439.63       0.0066686         2.16826
          0.4204         3637.26         5152.97     1.28669e-14         26.6819        -2.69325     1.31556e-06        -10300.6         7327.88         2450.87        0.019517          2.1685
          0.4208         3639.88         5175.99     1.28524e-14         26.6576        -2.65776     1.35413e-06        -10346.7         7333.06         2462.18        0.011097         2.16891
          0.4212         3642.63         5199.62     1.28361e-14         26.6294        -2.61915     1.38424e-06          -10394         7338.52         2473.68       0.0180704          2.1695
          0.4216          3645.6         5223.93     1.28181e-14         26.5975        -2.57753     1.42669e-06        -10442.7          7344.4         2485.43       0.0151368         2.17025
           0.422         3648.93         5249.11     1.27984e-14          26.562          -2.533     1.44253e-06        -10493.2         7350.98         2497.58       0.0137835         2.17117
          0.4224          3652.7         5275.22     1.27774e-14          26.523        -2.48567     1.47682e-06        -10545.5         7358.44         2510.21       0.0100232         2.17225
          0.4228         3657.02         5302.42     1.27556e-14         26.4808        -2.43563     1.51595e-06          -10600         7366.99         2523.45       0.0228691         2.17348
          0.4232         3661.98          5330.8     1.27334e-14         26.4354        -2.38299     1.56295e-06        -10656.8         7376.82         2537.38      0.00670783         2.17486
          0.4236         3667.86         5360.73     1.27108e-14         26.3871        -2.32783     1.59834e-06        -10716.8         7388.49         2552.27       0.0225763          2.1764
           0.424         3674.53         5391.98     1.26888e-14         26.3361        -2.27027     1.61483e-06        -10779.4         7401.72         2568.04       0.0278731         2.17807
          0.4244         3682.41         5425.12     1.26673e-14         26.2825         -2.2104      1.6725e-06        -10845.8         7417.38         2585.06       0.0166849          2.1799
          0.4248         3691.39         5459.97     1.26473e-14         26.2267        -2.14835     1.69479e-06        -10915.7         7435.24         2603.26       0.0192825         2.18186
