            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
          0.4004         3417.34         5246.58     1.20831e-14         22.1898         0.88932    -5.39194e-07        -10494.9         6879.06         2224.13       0.0436714         2.37639
          0.4008         3409.91         5200.61     1.21032e-14         22.3188        0.773867    -5.57102e-07        -10402.7         6864.46         2204.98       0.0550903         2.37234
          0.4012          3403.6         5156.17     1.21261e-14         22.4489        0.656295    -5.26569e-07        -10313.6         6852.09         2186.98        0.023418         2.36812
          0.4016         3398.95         5114.68     1.21521e-14         22.5796        0.537365    -5.12807e-07        -10230.4         6843.06         2170.79       0.0502503         2.36374
           0.402         3396.03         5076.52     1.21812e-14         22.7105        0.417741    -5.29477e-07        -10153.8         6837.47         2156.59       0.0562235         2.35919
          0.4024         3394.78         5041.74     1.22128e-14         22.8412        0.297929    -5.04613e-07        -10084.1         6835.25          2144.4       0.0500441          2.3545
          0.4028         3395.07          5010.2     1.22471e-14         22.9717        0.178323    -5.20179e-07        -10020.7         6836.07         2134.14       0.0270244         2.34967
          0.4032         3396.77         4981.77     1.22834e-14         23.1018       0.0592497    -4.93798e-07        -9963.64         6839.74         2125.76       0.0369545         2.34471
          0.4036          3399.8         4956.38     1.23217e-14         23.2314      -0.0589901    -4.97429e-07        -9912.62         6846.06         2119.21       0.0428932         2.33963
           0.404         3404.02         4933.86     1.23614e-14         23.3604       -0.176113    -4.84055e-07        -9867.35         6854.76         2114.41       0.0424551         2.33445
          0.4044         3409.34         4914.14     1.24019e-14         23.4886       -0.291838     -4.8657e-07        -9827.67         6865.65         2111.29       0.0479462         2.32917
          0.4048         3415.63         4897.07     1.24431e-14         23.6157       -0.405894    -4.61408e-07        -9793.31         6878.49         2109.78       0.0468127         2.32382
          0.4052         3422.84         4882.62     1.24844e-14         23.7415       -0.518019    -4.39111e-07        -9764.18         6893.15         2109.81       0.0453588          2.3184
          0.4056         3430.81         4870.61     1.25255e-14         23.8656       -0.627985    -4.12316e-07        -9739.95         6909.36         2111.29       0.0489625         2.31293
           0.406         3439.52         4861.04     1.25661e-14         23.9879       -0.735598    -4.20563e-07         -9720.6            6927         2114.17        0.037979         2.30742
          0.4064         3448.82         4853.76     1.26059e-14         24.1078       -0.840679    -4.21301e-07        -9705.83         6945.85         2118.33       0.0361538         2.30189
          0.4068         3458.68         4848.74     1.26446e-14         24.2251       -0.943033    -4.17441e-07        -9695.57          6965.8         2123.73       0.0793167         2.29635
          0.4072         3468.99         4845.86      1.2682e-14         24.3393        -1.04244    -4.10396e-07        -9689.63         6986.66         2130.27        0.106215         2.29082
          0.4076         3479.67         4845.03      1.2718e-14         24.4501        -1.13866    -3.59384e-07        -9687.76         7008.24         2137.86        0.127172         2.28531
           0.408         3490.67          4846.2     1.27523e-14         24.5571        -1.23148    -3.73207e-07        -9689.91         7030.46         2146.44        0.144932         2.27984
          0.4084         3501.89         4849.22      1.2785e-14           24.66        -1.32071    -3.47655e-07        -9695.79         7053.09          2155.9        0.147225         2.27443
          0.4088         3513.26         4854.04     1.28159e-14         24.7585        -1.40612    -3.28436e-07        -9705.26         7076.03         2166.18        0.146788         2.26907
          0.4092         3524.73         4860.57      1.2845e-14         24.8526        -1.48756    -3.42673e-07        -9718.16         7099.16         2177.21        0.137968          2.2638
          0.4096         3536.29         4868.79     1.28725e-14         24.9421        -1.56489    -3.09874e-07        -9734.44         7122.46         2188.96        0.128015         2.25862
            0.41         3547.91         4878.67     1.28985e-14         25.0268        -1.63793    -2.68212e-07        -9754.06         7145.86          2201.4        0.116663         2.25354
          0.4104          3559.5         4890.07      1.2923e-14         25.1066        -1.70653    -2.88323e-07        -9776.72          7169.2         2214.42        0.103489         2.24858
          0.4108            3571         4902.91     1.29462e-14         25.1814        -1.77057    -2.42895e-07        -9802.28         7192.37         2227.95       0.0877489         2.24375
          0.4112          3582.4         4917.12     1.29681e-14         25.2509        -1.82995    -2.25876e-07        -9830.56         7215.29         2241.93       0.0677927         2.23908
          0.4116         3593.62         4932.58     1.29889e-14         25.3153        -1.88455    -2.17284e-07        -9861.39         7237.87         2256.29       0.0375261         2.23456
           0.412         3604.66         4949.25     1.30087e-14         25.3743        -1.93426    -2.30263e-07        -9894.63         7260.06         2270.98       0.0426011         2.23022
          0.4124         3615.48         4967.07     1.30277e-14         25.4279        -1.97892    -1.65218e-07        -9930.18         7281.82         2285.96         0.06979         2.22606
          0.4128         3626.07         4985.95     1.30458e-14         25.4763         -2.0186    -1.55402e-07        -9967.86         7303.09         2301.15       0.0345827         2.22208
