            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
          0.4004         3313.58         4977.62     1.18687e-14         22.6252        0.311045     3.81404e-06        -9955.93         6672.42          2111.4       0.0321936         2.34501
          0.4008         3303.48         4930.51     1.18796e-14         22.7383        0.207547     3.78279e-06        -9861.48         6652.45         2090.19        0.045972         2.34157
          0.4012         3294.98         4885.27     1.18935e-14         22.8534        0.100683     3.81082e-06         -9770.8         6635.68         2070.29       0.0484864         2.33795
          0.4016         3288.97         4844.22     1.19115e-14         22.9702     -0.00835617     3.77182e-06        -9688.48         6623.89          2052.9       0.0378053         2.33414
           0.402         3285.43         4807.71     1.19337e-14         23.0882        -0.11869      3.7507e-06        -9615.22         6617.05         2038.16       0.0501829         2.33014
          0.4024         3284.21          4775.6       1.196e-14         23.2075       -0.229768     3.73424e-06        -9550.77         6614.84         2026.02       0.0489731         2.32596
          0.4028         3285.06         4747.56     1.19898e-14         23.3282       -0.341264      3.7101e-06        -9494.48         6616.77          2016.3       0.0486325         2.32161
          0.4032         3287.75         4723.29     1.20231e-14         23.4505        -0.45296     3.68609e-06        -9445.71         6622.42         2008.85       0.0437544         2.31708
          0.4036         3292.09         4702.43     1.20595e-14         23.5746        -0.56469     3.64111e-06        -9403.77         6631.33         2003.49        0.014293         2.31241
           0.404         3297.89         4684.75     1.20986e-14         23.7003       -0.676249     3.60033e-06        -9368.17         6643.18         2000.08       0.0484969          2.3076
          0.4044         3304.96         4669.99     1.21402e-14         23.8274       -0.787382     3.57159e-06        -9338.43         6657.59         1998.49       0.0346939         2.30266
          0.4048         3313.19         4657.96     1.21837e-14         23.9557       -0.897814     3.52272e-06        -9314.14         6674.29          1998.6       0.0575705         2.29762
          0.4052         3322.45         4648.59     1.22288e-14         24.0848        -1.00723     3.47383e-06        -9295.18         6693.08         2000.37       0.0201297         2.29248
          0.4056         3332.61         4641.67     1.22752e-14         24.2141        -1.11532     3.41967e-06        -9281.13         6713.66         2003.65        0.050948         2.28727
           0.406         3343.56         4637.07     1.23222e-14         24.3431        -1.22176     3.37185e-06        -9271.71          6735.8         2008.37       0.0727141         2.28201
          0.4064          3355.2         4634.75     1.23696e-14         24.4715        -1.32622     3.31595e-06        -9266.86         6759.34         2014.46       0.0878287         2.27671
          0.4068         3367.42         4634.55     1.24168e-14         24.5986        -1.42845     3.26376e-06        -9266.26         6784.05         2021.83       0.0931945         2.27138
          0.4072         3380.14         4636.38     1.24633e-14         24.7241        -1.52816     3.20228e-06        -9269.71         6809.74         2030.38       0.0852699         2.26605
          0.4076         3393.25         4640.13     1.25086e-14         24.8473        -1.62496     3.14615e-06        -9277.02          6836.2         2040.03        0.075598         2.26074
           0.408         3406.65         4645.68     1.25522e-14         24.9679        -1.71862      3.0879e-06        -9287.92         6863.23         2050.68       0.0649363         2.25545
          0.4084         3420.21         4652.89     1.25937e-14         25.0853         -1.8089     3.02823e-06        -9302.16         6890.61         2062.24       0.0533377         2.25021
          0.4088         3433.84         4661.62     1.26325e-14         25.1991         -1.8956     2.94179e-06        -9319.46         6918.09         2074.59       0.0419587         2.24503
          0.4092         3447.45         4671.79     1.26684e-14         25.3091        -1.97846     2.88119e-06        -9339.63         6945.53         2087.67       0.0279042         2.23994
          0.4096         3460.93         4683.27     1.27011e-14         25.4149         -2.0572     2.80285e-06        -9362.42          6972.7         2101.37       0.0205195         2.23493
            0.41          3474.2         4695.92     1.27304e-14         25.5162        -2.13167     2.74329e-06        -9387.57         6999.45         2115.59       0.0130882         2.23004
          0.4104          3487.2         4709.67     1.27565e-14         25.6128        -2.20184     2.65973e-06        -9414.94         7025.63         2130.26       0.0186053         2.22527
          0.4108          3499.8         4724.34     1.27793e-14         25.7044        -2.26764     2.58266e-06        -9444.14         7051.02         2145.24      0.00983929         2.22063
          0.4112         3511.96         4739.84     1.27991e-14          25.791        -2.32889     2.52536e-06        -9475.01         7075.51         2160.46       0.0362742         2.21614
          0.4116         3523.59         4756.04     1.28164e-14         25.8725        -2.38551     2.44014e-06        -9507.31         7098.95         2175.82       0.0190028         2.21181
           0.412         3534.71         4772.88     1.28313e-14         25.9488        -2.43756     2.36358e-06        -9540.88         7121.32         2191.28       0.0227435         2.20766
          0.4124         3545.25         4790.32     1.28444e-14         26.0197        -2.48504     2.28548e-06        -9575.67         7142.54         2206.75       0.0381641         2.20368
          0.4128          3555.2         4808.27     1.28559e-14         26.0852        -2.52788     2.20464e-06        -9611.47         7162.58         2222.18       0.0284844          2.1999
          0.4132         3564.54         4826.65     1.28661e-14         26.1453        -2.56608     2.12979e-06        -9648.16         7181.38          2237.5       0.0185846         2.19638
          0.4136         3573.33         4845.52     1.28753e-14         26.1999        -2.59963     2.06667e-06        -9685.82         7199.06         2252.72         0.02074         2.19306
           0.414         3581.57         4864.84     1.28836e-14         26.2492         -2.6284     1.99254e-06        -9724.41         7215.64         2267.81         0.01411         2.18995
          0.4144         3589.26         4884.53     1.28911e-14         26.2931        -2.65239     1.89929e-06        -9763.75         7231.12         2282.69       0.0272738         2.18705
          0.4148         3596.48         4904.67     1.28982e-14         26.3316        -2.67164     1.81862e-06        -9803.99         7245.63         2297.41       0.0361183         2.18437
          0.4152         3603.24         4925.24     1.29047e-14         26.3648        -2.68628      1.7468e-06        -9845.11         7259.22         2311.95       0.0265623          2.1819
          0.4156         3609.57         4946.21     1.29106e-14         26.3927        -2.69641     1.66757e-06           -9887         7271.94         2326.27        0.018097         2.17966
           0.416         3615.53         4967.58     1.29158e-14         26.4155        -2.70209     1.57981e-06        -9929.75          7283.9          2340.4       0.0118905         2.17764
          0.4164         3621.13         4989.36     1.29201e-14         26.4332        -2.70336     1.52354e-06         -9973.3         7295.14         2354.32       0.0150071         2.17584
