a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg
1134.0,1.0,2345.5960043841965,2115.0,2.8000000000000114,4.907163528803389,2.483135403327169,0.006533998619013768
1134.0,2.0,2345.5960043841965,2115.0,3.8000000000000114,5.280425571117926,2.680075340569767,0.005522389384604385
1134.0,3.0,2345.5960043841965,2115.0,4.800000000000011,5.653687613432464,2.877015277812365,0.004510780150195003
1134.0,4.0,2345.5960043841965,2115.0,5.800000000000011,6.026949655747002,3.073955215054964,0.003499170915785621
1134.0,5.0,2345.5960043841965,2115.0,6.800000000000011,6.400211698061539,3.270895152297561,0.0024875616813762385
1134.0,6.0,2345.5960043841965,2115.0,7.800000000000011,6.773473740376075,3.4678350895401593,0.0014759524469668563
1134.0,7.0,2345.5960043841965,2115.0,8.800000000000011,6.945699649294764,3.566278147214727,0.001658499656907912
1134.0,8.0,2345.5960043841965,2115.0,9.800000000000011,7.031767215329516,3.6225082565029965,0.0023528282001420136
1134.0,9.0,2345.5960043841965,2115.0,10.800000000000011,7.117834781364268,3.678738365791265,0.0030471567433761155
1134.0,10.0,2345.5960043841965,2115.0,11.800000000000011,7.20390234739902,3.7349684750795342,0.003741485286610217
1134.0,11.0,2345.5960043841965,2115.0,12.800000000000011,7.289969913433772,3.7911985843678035,0.0044358138298443185
1134.0,12.0,2345.5960043841965,2115.0,13.800000000000011,7.376037479468525,3.847428693656073,0.0051301423730784204
1134.0,13.0,2345.5960043841965,2115.0,14.800000000000011,7.442636790179959,3.886137135137096,0.007064158948081405
1134.0,14.0,2345.5960043841965,2115.0,15.800000000000011,7.480033717906414,3.89856307490725,0.010857707570737712
1134.0,15.0,2345.5960043841965,2115.0,16.80000000000001,7.517430645632872,3.910989014677404,0.01465125619339402
1134.0,16.0,2345.5960043841965,2115.0,17.80000000000001,7.5548275733593275,3.9234149544475594,0.01844480481605033
1134.0,17.0,2345.5960043841965,2115.0,18.80000000000001,7.592224501085784,3.935840894217714,0.022238353438706636
1134.0,18.0,2345.5960043841965,2115.0,19.80000000000001,7.62962142881224,3.948266833987868,0.02603190206136294
1134.0,19.0,2345.5960043841965,2115.0,20.80000000000001,7.663992794410644,3.9603527084236014,0.02981854721212134
1134.0,20.0,2345.5960043841965,2115.0,21.80000000000001,7.671134100856579,3.9693779948495496,0.03354306111579856
1134.0,21.0,2345.5960043841965,2115.0,22.80000000000001,7.678275407302513,3.9784032812754972,0.03726757501947578
