a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg
1008.0,1.0,2236.476803507357,2052.0,2.8000000000000114,4.760146436135365,2.5158713093658562,0.013277012324815218
1008.0,2.0,2236.476803507357,2052.0,3.8000000000000114,5.138795385858604,2.703567155335885,0.023169112140734235
1008.0,3.0,2236.476803507357,2052.0,4.800000000000011,5.5174443355818426,2.891263001305913,0.03306121195665325
1008.0,4.0,2236.476803507357,2052.0,5.800000000000011,5.89609328530508,3.0789588472759415,0.042953311772572264
1008.0,5.0,2236.476803507357,2052.0,6.800000000000011,6.274742235028318,3.26665469324597,0.052845411588491285
1008.0,6.0,2236.476803507357,2052.0,7.800000000000011,6.653391184751557,3.4543505392159983,0.06273751140441029
1008.0,7.0,2236.476803507357,2052.0,8.800000000000011,6.839387319088478,3.546628761256037,0.07071719037449106
1008.0,8.0,2236.476803507357,2052.0,9.800000000000011,6.942817961116975,3.59801371589751,0.07787726041064116
1008.0,9.0,2236.476803507357,2052.0,10.800000000000011,7.046248603145473,3.6493986705389823,0.08503733044679126
1008.0,10.0,2236.476803507357,2052.0,11.800000000000011,7.149679245173971,3.700783625180454,0.09219740048294137
1008.0,11.0,2236.476803507357,2052.0,12.800000000000011,7.25310988720247,3.7521685798219266,0.09935747051909147
1008.0,12.0,2236.476803507357,2052.0,13.800000000000011,7.356540529230968,3.8035535344633997,0.10651754055524157
1008.0,13.0,2236.476803507357,2052.0,14.800000000000011,7.432193755595052,3.8413304249857405,0.11267390286154422
1008.0,14.0,2236.476803507357,2052.0,15.800000000000011,7.466180858462517,3.858695219329386,0.11732470357307566
1008.0,15.0,2236.476803507357,2052.0,16.80000000000001,7.50016796132998,3.8760600136730323,0.12197550428460711
1008.0,16.0,2236.476803507357,2052.0,17.80000000000001,7.534155064197444,3.8934248080166785,0.12662630499613856
1008.0,17.0,2236.476803507357,2052.0,18.80000000000001,7.568142167064908,3.9107896023603237,0.13127710570767
1008.0,18.0,2236.476803507357,2052.0,19.80000000000001,7.602129269932371,3.9281543967039694,0.13592790641920144
1008.0,19.0,2236.476803507357,2052.0,20.80000000000001,7.6333226635176405,3.9444113831378393,0.14004996912035958
1008.0,20.0,2236.476803507357,2052.0,21.80000000000001,7.639372673563163,3.9506980983837217,0.13941338972815812
1008.0,21.0,2236.476803507357,2052.0,22.80000000000001,7.645422683608688,3.9569848136296057,0.13877681033595665
1008.0,22.0,2236.476803507357,2052.0,23.80000000000001,7.6514726936542115,3.963271528875489,0.13814023094375516
1008.0,23.0,2236.476803507357,2052.0,24.80000000000001,7.657522703699735,3.969558244121372,0.1375036515515537
1008.0,24.0,2236.476803507357,2052.0,25.80000000000001,7.663572713745259,3.9758449593672562,0.1368670721593522
1008.0,25.0,2236.476803507357,2052.0,26.80000000000001,7.6696227237907815,3.9821316746131394,0.13623049276715074
1008.0,26.0,2236.476803507357,2052.0,27.80000000000001,7.662561461723429,3.9733055937194153,0.13020451726924046
1008.0,27.0,2236.476803507357,2052.0,28.80000000000001,7.6522223816278565,3.960701313790789,0.12283119274490298
1008.0,28.0,2236.476803507357,2052.0,29.80000000000001,7.641883301532284,3.9480970338621626,0.11545786822056552
1008.0,29.0,2236.476803507357,2052.0,30.80000000000001,7.6315442214367115,3.935492753933537,0.10808454369622805
1008.0,30.0,2236.476803507357,2052.0,31.80000000000001,7.6212051413411395,3.9228884740049113,0.10071121917189058
1008.0,31.0,2236.476803507357,2052.0,32.80000000000001,7.6108660612455665,3.9102841940762847,0.09333789464755311
1008.0,32.0,2236.476803507357,2052.0,33.80000000000001,7.593123725411082,3.893365443501666,0.08806892831442101
1008.0,33.0,2236.476803507357,2052.0,34.80000000000001,7.567978133837688,3.8721322222810555,0.08490432017249427
1008.0,34.0,2236.476803507357,2052.0,35.80000000000001,7.542832542264292,3.850899001060445,0.08173971203056755
