a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg
630.0,1.0,1909.1192008768394,1863.0,2.8000000000000114,5.488727851561131,2.954589154228583,0.06567624333226792
630.0,2.0,1909.1192008768394,1863.0,3.8000000000000114,5.847465362092564,3.142290238871631,0.08885875796475112
630.0,3.0,1909.1192008768394,1863.0,4.800000000000011,6.2062028726239955,3.329991323514679,0.11204127259723433
630.0,4.0,1909.1192008768394,1863.0,5.800000000000011,6.564940383155427,3.5176924081577274,0.13522378722971753
630.0,5.0,1909.1192008768394,1863.0,6.800000000000011,6.923677893686859,3.7053934928007757,0.15840630186220073
630.0,6.0,1909.1192008768394,1863.0,7.800000000000011,7.282415404218291,3.8930945774438235,0.18158881649468395
630.0,7.0,1909.1192008768394,1863.0,8.800000000000011,7.464771201025274,3.9955067384242713,0.19622245031829208
630.0,8.0,1909.1192008768394,1863.0,9.800000000000011,7.571534834807494,4.061366503549318,0.20719227808095378
630.0,9.0,1909.1192008768394,1863.0,10.800000000000011,7.678298468589713,4.127226268674365,0.2181621058436155
630.0,10.0,1909.1192008768394,1863.0,11.800000000000011,7.785062102371931,4.193086033799412,0.22913193360627723
630.0,11.0,1909.1192008768394,1863.0,12.800000000000011,7.891825736154152,4.25894579892446,0.24010176136893893
630.0,12.0,1909.1192008768394,1863.0,13.800000000000011,7.998589369936372,4.324805564049507,0.25107158913160066
630.0,13.0,1909.1192008768394,1863.0,14.800000000000011,8.073637946113436,4.364592216890955,0.2620118291982654
630.0,14.0,1909.1192008768394,1863.0,15.800000000000011,8.101113935882765,4.365269201307006,0.2729076877209347
630.0,15.0,1909.1192008768394,1863.0,16.80000000000001,8.128589925652095,4.3659461857230575,0.28380354624360393
630.0,16.0,1909.1192008768394,1863.0,17.80000000000001,8.156065915421426,4.366623170139109,0.2946994047662733
630.0,17.0,1909.1192008768394,1863.0,18.80000000000001,8.183541905190756,4.367300154555159,0.3055952632889426
630.0,18.0,1909.1192008768394,1863.0,19.80000000000001,8.211017894960086,4.36797713897121,0.3164911218116119
630.0,19.0,1909.1192008768394,1863.0,20.80000000000001,8.220451598259041,4.357199891752807,0.32619739845845425
630.0,20.0,1909.1192008768394,1863.0,21.80000000000001,8.067504723324609,4.2433345598243175,0.32519743822285424
630.0,21.0,1909.1192008768394,1863.0,22.80000000000001,7.91455784839018,4.129469227895829,0.32419747798725423
630.0,22.0,1909.1192008768394,1863.0,23.80000000000001,7.761610973455749,4.015603895967339,0.32319751775165423
630.0,23.0,1909.1192008768394,1863.0,24.80000000000001,7.608664098521319,3.9017385640388498,0.3221975575160543
630.0,24.0,1909.1192008768394,1863.0,25.80000000000001,7.4557172235868885,3.787873232110361,0.3211975972804543
630.0,25.0,1909.1192008768394,1863.0,26.80000000000001,7.302770348652458,3.6740079001818713,0.3201976370448543
630.0,26.0,1909.1192008768394,1863.0,27.80000000000001,7.172274711114897,3.572652436983253,0.3092564424870869
630.0,27.0,1909.1192008768394,1863.0,28.80000000000001,7.047391882926551,3.474424440967102,0.29582993934877777
630.0,28.0,1909.1192008768394,1863.0,29.80000000000001,6.922509054738204,3.37619644495095,0.2824034362104686
630.0,29.0,1909.1192008768394,1863.0,30.80000000000001,6.797626226549859,3.277968448934799,0.26897693307215936
630.0,30.0,1909.1192008768394,1863.0,31.80000000000001,6.672743398361513,3.1797404529186473,0.2555504299338502
630.0,31.0,1909.1192008768394,1863.0,32.80000000000001,6.547860570173168,3.0815124569024963,0.24212392679554098
630.0,32.0,1909.1192008768394,1863.0,33.80000000000001,6.464945400957041,3.008834907401458,0.2296929788614305
630.0,33.0,1909.1192008768394,1863.0,34.80000000000001,6.423997890713133,2.9617078044155343,0.21825758613151877
630.0,34.0,1909.1192008768394,1863.0,35.80000000000001,6.383050380469223,2.9145807014296103,0.206822193401607
630.0,35.0,1909.1192008768394,1863.0,36.80000000000001,6.342102870225315,2.867453598443686,0.19538680067169523
630.0,36.0,1909.1192008768394,1863.0,37.80000000000001,6.301155359981406,2.8203264954577616,0.1839514079417835
630.0,37.0,1909.1192008768394,1863.0,38.80000000000001,6.260207849737497,2.773199392471837,0.17251601521187174
630.0,38.0,1909.1192008768394,1863.0,39.80000000000001,6.2292523681294165,2.7331839905825848,0.1611826813219504
630.0,39.0,1909.1192008768394,1863.0,40.80000000000001,6.238265001064651,2.72161539308002,0.15025758279199072
630.0,40.0,1909.1192008768394,1863.0,41.80000000000001,6.247277633999888,2.710046795577455,0.13933248426203104
630.0,41.0,1909.1192008768394,1863.0,42.80000000000001,6.256290266935123,2.6984781980748904,0.1284073857320714
