            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
         1.66954         3373.75        0.183533     -0.00928656         3.58691     0.000185013    -0.000439718        -2527.05        0.456658      0.00389217       0.0402627         2.21402
         1.67012         3375.55        0.183069     -0.00758486         3.58221     0.000175291    -0.000486906        -2525.03        0.443927      0.00326705       0.0385052         2.21452
          1.6707         3375.14        0.186175     -0.00556199         3.57643     0.000168902    -0.000532582        -2522.13        0.437961      0.00302487       0.0380492         2.21496
         1.67128         3374.28        0.188796     -0.00330742         3.57028     0.000166174    -0.000576767        -2518.83        0.429602      0.00258577        0.038315         2.21532
         1.67186         3373.33        0.191965     -0.00101772         3.56398      0.00016672     -0.00061962        -2515.32        0.421502      0.00213579       0.0390141         2.21562
         1.67244         3372.34        0.195594      0.00129657         3.55763      0.00016935    -0.000660722        -2511.61        0.414037      0.00166916       0.0399759         2.21585
         1.67302         3371.26        0.199193      0.00369744         3.55132     0.000173756    -0.000700148        -2507.73        0.403475       0.0010673       0.0410929         2.21596
          1.6736         3370.06        0.202693      0.00604574         3.54507     0.000176622    -0.000737951        -2503.64        0.390673      0.00039879       0.0372123          2.2159
         1.67418         3368.77        0.206968      0.00837503         3.53897     0.000179157    -0.000773539        -2499.34        0.380768    -0.000177591       0.0326265         2.21566
         1.67475         3367.36        0.211239       0.0106951         3.53303     0.000189235    -0.000807106        -2494.86        0.369688    -0.000785919       0.0279296         2.21562
         1.67533         3365.85        0.215375       0.0129162         3.52725     0.000204943    -0.000839419        -2490.19        0.357334     -0.00134703        0.023053          2.2157
         1.67591         3364.24        0.219371       0.0150885         3.52164     0.000221777    -0.000870733        -2485.33        0.345706     -0.00197961       0.0178734          2.2153
         1.67649         3362.56        0.223124       0.0172174         3.51619      0.00024147    -0.000901366         -2480.3        0.333086     -0.00255408       0.0122345         2.21464
         1.67707          3360.8        0.226728       0.0192206         3.51088     0.000263042    -0.000931238        -2475.09        0.318595     -0.00299891      0.00902746          2.2138
         1.67765         3358.98        0.230347       0.0210331         3.50571     0.000272551    -0.000959334        -2469.74        0.307577     -0.00342321        0.012726         2.21284
         1.67823         3357.08          0.2336       0.0226935         3.50069     0.000283002    -0.000986952        -2464.23        0.297991     -0.00385994       0.0156997         2.21178
         1.67881         3355.14        0.236429       0.0242291         3.49584     0.000303716     -0.00101399        -2458.53        0.286801     -0.00420061       0.0176604         2.21062
         1.67939         3353.11        0.238722       0.0255806         3.49112     0.000328986     -0.00103983        -2452.66        0.274189     -0.00443294       0.0189673         2.20936
         1.67997         3351.05        0.240532       0.0267961         3.48652     0.000355603     -0.00106622        -2446.62        0.263628     -0.00467741       0.0198813           2.208
         1.68055         3348.97        0.242251       0.0277341         3.48202     0.000382489     -0.00109178        -2440.43        0.255141     -0.00501853       0.0206221         2.20654
         1.68113         3346.84        0.243542       0.0284067         3.47762     0.000409747     -0.00111706        -2434.05        0.245647     -0.00524773       0.0213936         2.20498
         1.68171         3344.66        0.243928       0.0289042         3.47333     0.000437853      -0.0011422        -2427.45        0.236567     -0.00544075       0.0223678         2.20332
         1.68229         3342.44        0.243488       0.0292398         3.46913     0.000465835     -0.00116716        -2420.67        0.229811      -0.0057459       0.0236487         2.20157
         1.68287          3340.2        0.242589       0.0293056         3.46502     0.000492492     -0.00119205        -2413.69        0.222463     -0.00604256       0.0252543         2.19971
