            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
         5.00746         2494.55         1.48537        -2.03714         2.97671        0.015614     -0.00219505        -1438.72         6.30552         1.10097        0.018206         2.06135
         5.00804         2494.34         1.57857        -1.98336         2.97426       0.0160941     -0.00263464        -1436.99          6.1448         1.05873       0.0239007         2.06179
         5.00862         2494.12         1.69194        -1.92061          2.9719       0.0163825     -0.00309188        -1435.32         5.92654         1.01036       0.0176415         2.06202
          5.0092         2493.55         1.79687        -1.84717         2.96967       0.0165095     -0.00358793        -1433.59         5.76458        0.959376         0.02286         2.06225
         5.00978         2492.92         1.93576        -1.76226         2.96761       0.0165299     -0.00411081        -1431.75          5.5134        0.899275       0.0222939         2.06247
         5.01036         2492.27         2.04619        -1.67035         2.96572       0.0164798     -0.00464882        -1429.93         5.18293        0.832404       0.0180993         2.06256
         5.01094         2491.61         2.16858        -1.56958         2.96398       0.0163759     -0.00518753        -1427.99         4.78055        0.760274       0.0126998         2.06253
         5.01152          2490.9         2.29764        -1.46123         2.96239       0.0162397     -0.00571516           -1426         4.48823        0.689866      0.00380737         2.06237
          5.0121         2490.07         2.40756        -1.34776         2.96092       0.0160719     -0.00622128        -1424.06         4.02929        0.612337       0.0130748         2.06214
         5.01268         2489.24         2.51503        -1.22883         2.95955       0.0158888      -0.0066987        -1422.04          3.5348        0.533615       0.0183056         2.06183
         5.01325         2488.44         2.61627        -1.10582         2.95829       0.0156929     -0.00714138        -1419.95         3.02269        0.455224       0.0137241         2.06142
         5.01383         2487.58         2.69537       -0.979563         2.95711       0.0154771     -0.00754826        -1417.84         2.55745        0.377798      0.00900902         2.06093
         5.01441         2486.67         2.77527       -0.852485         2.95602       0.0152526     -0.00791585        -1415.76         2.03279        0.302053        0.018341         2.06035
         5.01499         2485.74         2.84086       -0.723889         2.95494       0.0150229     -0.00825031         -1413.6          1.5773        0.228187       0.0232891          2.0597
         5.01557         2484.75          2.9031       -0.596047         2.95395       0.0147826     -0.00853676        -1411.43         1.06516         0.15632       0.0228124         2.05897
         5.01615          2483.8         2.92193       -0.466924         2.95304       0.0145179     -0.00878557        -1409.24        0.654802       0.0856786       0.0219724         2.05816
         5.01673          2482.8         2.94289       -0.341721         2.95218       0.0142553     -0.00899297           -1407        0.178993       0.0200105       0.0178958         2.05728
         5.01731         2481.81         2.93836       -0.217813         2.95137       0.0139858     -0.00916404        -1404.78       -0.188318      -0.0443919       0.0165264         2.05631
         5.01789         2480.79         2.90206      -0.0959042         2.95058       0.0137111     -0.00929723        -1402.59       -0.664806       -0.104572       0.0191274         2.05526
