t,ustar
19275.0,0.4690007103450121
19275.5,0.4689989405485215
19276.0,0.46899708920169536
19276.5,0.46899515937968617
19277.0,0.46899312561256956
19277.5,0.46899100574944796
19278.0,0.46898877604238803
19278.5,0.468986466410627
19279.0,0.4689840343454495
19279.5,0.46898151445790537
19280.0,0.4689789200521946
19280.5,0.46897623270339867
19281.0,0.46897341158461514
19281.5,0.468970527367359
19282.0,0.46896753718448014
19282.5,0.4689644515816728
19283.0,0.46896127564517337
19283.5,0.4689580012533164
19284.0,0.4689546472733011
19284.5,0.4689512190250651
19285.0,0.46894770187753976
19285.5,0.46894409438512374
19286.0,0.4689404317697052
19286.5,0.4689366996342571
19287.0,0.46893286710432625
19287.5,0.4689289459371524
19288.0,0.4689249858485376
19288.5,0.46892096569270064
19289.0,0.4689168773359198
19289.5,0.46891271779171334
19290.0,0.46890851535404326
19290.5,0.46890421967387663
19291.0,0.4688998995151813
19291.5,0.4688955059305654
19292.0,0.4688910565452186
19292.5,0.46888659198082194
19293.0,0.46888208974188017
19293.5,0.46887752961955254
19294.0,0.4688729292909979
19294.5,0.46886833037799913
19295.0,0.46886370400829486
19295.5,0.468859045829837
19296.0,0.46885436767860966
19296.5,0.4688496877101439
19297.0,0.46884499227670845
19297.5,0.46884029796881765
19298.0,0.46883559443703854
19298.5,0.4688309072760211
19299.0,0.46882622273754604
19299.5,0.46882150922283716
19300.0,0.4688168539157457
19300.5,0.468812202589721
19301.0,0.46880756535247337
19301.5,0.46880292580266525
19302.0,0.46879832034660435
19302.5,0.4687937806691693
19303.0,0.46878924104070246
19303.5,0.4687847188082772
19304.0,0.4687802323841305
19304.5,0.4687757706985197
19305.0,0.46877134503688256
19305.5,0.4687669563109858
19306.0,0.46876260651798757
19306.5,0.46875829407318714
19307.0,0.4687539992060056
19307.5,0.46874973673519427
19308.0,0.4687455230036977
19308.5,0.46874134336892687
19309.0,0.46873720172015515
19309.5,0.4687330755892105
19310.0,0.4687289736797507
19310.5,0.4687249250001131
19311.0,0.4687209402008227
19311.5,0.46871698659499106
19312.0,0.4687130636105314
19312.5,0.46870918566980047
19313.0,0.468705380739896
19313.5,0.4687016041657568
19314.0,0.4686979178704981
19314.5,0.4686943157158522
19315.0,0.4686907482047374
19315.5,0.4686872417767726
19316.0,0.4686838303205832
19316.5,0.4686805417875972
19317.0,0.4686773358900325
19317.5,0.4686742120803681
19318.0,0.4686712159295156
19318.5,0.4686683575146563
19319.0,0.4686656217547311
19319.5,0.4686629961926902
19320.0,0.4686604910537378
19320.5,0.46865813643835613
19321.0,0.4686559523883482
19321.5,0.46865393912241343
19322.0,0.46865207398048353
19322.5,0.4686503879181344
19323.0,0.4686488822970642
19323.5,0.4686475797362883
19324.0,0.4686464560907006
19324.5,0.46864545452924516
19325.0,0.4686447000916742
19325.5,0.4686441328418533
19326.0,0.4686437744557517
19326.5,0.4686436132346105
19327.0,0.46864364727106755
19327.5,0.4686438839856882
19328.0,0.4686443188603962
19328.5,0.46864499254004965
19329.0,0.468645851098924
19329.5,0.4686468904516437
19330.0,0.46864813086459484
19330.5,0.46864959641005266
19331.0,0.46865124576168604
19331.5,0.46865306662528566
19332.0,0.4686551083724628
19332.5,0.46865733543425175
19333.0,0.46865973263291455
19333.5,0.468662306709994
19334.0,0.4686650969761555
19334.5,0.4686680499338081
19335.0,0.46867116098451933
19335.5,0.46867444987568974
19336.0,0.46867790667507575
19336.5,0.4686815142393345
19337.0,0.4686852690522899
19337.5,0.4686891716612006
19338.0,0.46869320140408455
19338.5,0.46869742432015843
19339.0,0.4687017690655727
19339.5,0.4687062387782283
19340.0,0.4687108516533834
19340.5,0.46871559783996075
19341.0,0.46872046720506044
19341.5,0.46872549358661586
19342.0,0.46873064971069983
19342.5,0.4687359197294716
19343.0,0.4687412849049704
19343.5,0.4687467954762871
19344.0,0.46875240807538854
19344.5,0.4687581387822023
19345.0,0.46876398808713243
19345.5,0.4687699289099207
19346.0,0.468775967926111
19346.5,0.4687821204763142
19347.0,0.46878835379190203
19347.5,0.4687946705378727
19348.0,0.4688010647437944
19348.5,0.46880753322434204
19349.0,0.4688140585520452
19349.5,0.46882071474678655
19350.0,0.46882744223417605
19350.5,0.46883418114852626
19351.0,0.4688409946691938
19351.5,0.468847889371948
19352.0,0.4688548665478249
