kmag,energy,horiz,vertical,kol
0.0044428829381583665,26.389917418324476,25.76186759849789,0.6280498198265846,22121.22587114357
0.0133286488144751,15.364538175708157,13.82482748522153,1.5397106904866344,2139.618192820435
0.022214414690791835,11.568775763649517,9.479182482179365,2.089593281470193,876.1377750945504
0.031100180567108567,8.351413040696617,6.2982881171844864,2.053124923512141,497.85043379575666
0.0399859464434253,5.780205179600612,4.068839514216081,1.7113656653845204,325.2214420395205
0.048871712319742036,3.8553131703110166,2.579625745420504,1.2756874248905234,230.55397410128438
0.05775747819605877,2.5584953563707997,1.6387820601790408,0.9197132961917605,174.23547438459076
0.0666432440723755,1.6874213518559407,1.0529668621201411,0.634454489735802,137.6162471503072
0.07552900994869223,1.0949787967125546,0.6718001425783703,0.4231786541341861,111.60037030000903
0.08441477582500896,0.7015821194075363,0.4254977269806499,0.2760843924268887,92.54371276341072
0.09330054170132569,0.44514006200480477,0.26886995139418485,0.17627011061062098,78.28414241926029
0.10218630757764244,0.27705948216254267,0.16769135517283382,0.10936812698970823,67.26320577844066
0.11107207345395917,0.16863302465949556,0.10196162134142071,0.06667140331807446,58.52135022993489
0.1199578393302759,0.10048586277474945,0.06102323015571499,0.039462632619034384,51.45056326281232
0.12884360520659263,0.058365549796953686,0.03565711357659532,0.022708436220358303,45.674803693007135
0.13772937108290936,0.033177613050775386,0.020423318009109917,0.012754295041665621,40.882956086758284
0.1466151369592261,0.01834008564000776,0.011382272605078214,0.006957813034929689,36.82339603140381
0.15550090283554283,0.009892743202070384,0.006169726350699069,0.0037230168513713107,33.363600090451435
0.16438666871185956,0.005260621307161247,0.0033117092124476995,0.0019489120947135691,30.41268043687808
0.1732724345881763,0.002761510934434637,0.0017526855328229012,0.0010088254016117442,27.868156012858417
0.18215820046449302,0.0014379310210905047,0.0009217710513132537,0.0005161599697772552,25.647230840658544
0.19104396634080975,0.000743202917591653,0.00047948428928158867,0.00026371862831006557,23.68241682464951
0.19992973221712648,0.0003847181782343221,0.00025013380533533915,0.00013458437289898302,21.94450447992776
0.20881549809344324,0.00020112359445546399,0.0001314085269221116,6.971506753335354e-05,20.412376166499286
0.21770126396975997,0.00010663478690944152,6.983209556187024e-05,3.680269134757108e-05,19.051022096368552
0.2265870298460767,5.6912593920667895e-05,3.7246854533960644e-05,1.9665739386707248e-05,17.820890983346306
0.23547279572239344,3.068401265510463e-05,1.99560523255124e-05,1.072796032959244e-05,16.707575660478202
0.24435856159871017,1.67923646632481e-05,1.0833263417421459e-05,5.959101245826609e-06,15.708736078463923
0.2532443274750269,9.26205115566288e-06,5.894102052099232e-06,3.3679491035636376e-06,14.806393888686555
0.26213009335134363,5.131381944541695e-06,3.215907894079785e-06,1.9154740504619025e-06,13.976900247581355
0.27101585922766036,2.8690419007561314e-06,1.764606460613371e-06,1.104435440142738e-06,13.217038023933931
0.2799016251039771,1.6101066232659053e-06,9.719312804844223e-07,6.381753427814819e-07,12.525453578159857
0.2887873909802938,9.019221157970638e-07,5.342879129181823e-07,3.67634202878883e-07,11.89150456350093
0.29767315685661055,4.940730957082746e-07,2.869860735603244e-07,2.070870221479512e-07,11.305008020853467
0.3065589227329273,2.649013233784834e-07,1.515956645506107e-07,1.1330565882787237e-07,10.762609701492345
0.315444688609244,1.5595533111588886e-07,8.803599444193546e-08,6.791933667395308e-08,10.284726788144535
0.32433045448556075,1.1087331384874705e-07,6.209802108835294e-08,4.877529276039473e-08,9.812074945825628
0.3332162203618775,7.298247140433356e-08,4.0686215282110554e-08,3.229625612222309e-08,9.37677634547912
0.3421019862381942,4.696644077764458e-08,2.6251810447653844e-08,2.0714630329990512e-08,8.972206872235477
0.35098775211451094,2.9831896814553236e-08,1.6776195985895433e-08,1.3055700828657661e-08,8.596280926539551
0.3598735179908277,1.8493602130770494e-08,1.0485146202839553e-08,8.00845592793096e-09,8.246294947445143
0.3687592838671444,1.1309007363362997e-08,6.480794605329968e-09,4.8282127580329985e-09,7.917826500106782
0.37764504974346114,6.576529884813623e-09,3.805900002155692e-09,2.7706298826579165e-09,7.608632485783539
0.38653081561977787,3.627357441992578e-09,2.1229457626463887e-09,1.5044116793461954e-09,7.320691854996041
0.3954165814960946,1.842872667925432e-09,1.0894271935535604e-09,7.534454743718772e-10,7.051120721760638
0.40430234737241133,8.476537488724847e-10,5.057369832842719e-10,3.4191676558821357e-10,6.796263164369967
0.41318811324872806,3.195553840916249e-10,1.9216072655508576e-10,1.2739465753653892e-10,6.553994700863761
0.4220738791250448,8.5603646973699e-11,5.178025923710582e-11,3.382338773659329e-11,6.326124993984668
0.4309596450013616,1.442746483704458e-11,8.764933260464943e-12,5.662531576579646e-12,6.12053859211951
0.43984541087767826,7.514939043751466e-13,4.575175624858806e-13,2.9397634188926634e-13,5.955258658613122
