z,TI_TKE
2.4347826086956523,0.12485516732278572
7.304347826086957,0.12182438903559993
12.173913043478262,0.10691418194124033
17.043478260869566,0.09792457246335971
21.91304347826087,0.09105567142360638
26.782608695652176,0.08593661337578894
31.65217391304348,0.081991009290038
36.52173913043478,0.07878883319701857
41.39130434782609,0.07608441062331878
46.26086956521739,0.07375983114471968
51.1304347826087,0.07173741817385232
56.0,0.06992635141213475
60.86956521739131,0.06827183791063829
65.73913043478261,0.0667522064002565
70.60869565217392,0.06533942631858308
75.47826086956522,0.06400216380450013
80.34782608695653,0.06272253508044379
85.21739130434783,0.06149232833717162
90.08695652173914,0.06032895301047551
94.95652173913044,0.05922608671011951
99.82608695652175,0.05816454102916811
104.69565217391305,0.05714040817955406
109.56521739130436,0.0561518388243798
114.43478260869566,0.055178073798223114
119.30434782608697,0.05420754713004462
124.17391304347827,0.05325069880793408
129.04347826086956,0.0523161339562247
133.91304347826087,0.05139794895774135
138.7826086956522,0.050473382875030975
143.6521739130435,0.04954274149492528
148.52173913043478,0.048620474161927815
153.3913043478261,0.04772623144368028
158.2608695652174,0.04686289430704173
163.13043478260872,0.046020636287767876
168.0,0.04520525206204977
172.8695652173913,0.044409266274682335
177.73913043478262,0.04362205641955658
182.60869565217394,0.04284226164792031
187.47826086956522,0.042055908861721246
192.34782608695653,0.04126647800272943
197.21739130434784,0.04048046091994573
202.08695652173915,0.039688516442386766
206.95652173913044,0.038897925005818644
211.82608695652175,0.038119539891117334
216.69565217391306,0.037349238298042264
221.56521739130437,0.03658244600720689
226.43478260869566,0.0358050270315504
231.30434782608697,0.03501076355463946
236.17391304347828,0.03420527397954179
241.0434782608696,0.033400929376847556
245.91304347826087,0.032590966927737886
250.7826086956522,0.03177525350205288
255.6521739130435,0.030964051655273415
260.5217391304348,0.030156360848698563
265.3913043478261,0.02935256393083921
270.26086956521743,0.02855815065743101
275.1304347826087,0.02778096232183282
280.0,0.027026066722036998
284.8695652173913,0.026296934011856357
289.7391304347826,0.02560523442870174
294.60869565217394,0.02495853230813732
299.47826086956525,0.024368003189073343
304.34782608695656,0.02386578743882569
309.21739130434787,0.023507566537692808
314.0869565217391,0.02334449732308475
318.95652173913044,0.023438949511974314
323.82608695652175,0.023845627650513138
328.69565217391306,0.024582683158257568
333.5652173913044,0.025551017054777397
338.4347826086957,0.026433791743480938
343.304347826087,0.02667440972957218
348.1739130434783,0.025719796531776355
353.04347826086956,0.023489936864625038
357.9130434782609,0.020598406612354056
362.7826086956522,0.017991219938136835
367.6521739130435,0.016187869839839844
372.5217391304348,0.015063655695432072
377.3913043478261,0.014275204073771863
382.26086956521743,0.013611296713531115
387.13043478260875,0.013006947155454392
392.0,0.012468121855267402
396.8695652173913,0.012023314553042567
401.7391304347826,0.011681869174155082
406.60869565217394,0.011423793474611057
411.47826086956525,0.011227212037852041
416.34782608695656,0.011076421362522963
421.21739130434787,0.010952664786241868
426.0869565217392,0.010837682770824164
430.95652173913044,0.010719793081838925
435.82608695652175,0.01060007862558225
440.69565217391306,0.010484725759722594
445.5652173913044,0.010370158458070886
450.4347826086957,0.010247251456766472
455.304347826087,0.01011294651969211
460.1739130434783,0.009972490449852878
465.0434782608696,0.009837976189814386
469.9130434782609,0.009725994679601049
474.7826086956522,0.00964720794739888
479.6521739130435,0.009603475321473232
484.5217391304348,0.00958416386054594
489.3913043478261,0.009568878047010064
494.26086956521743,0.009545913469010783
499.13043478260875,0.009517300792007011
504.00000000000006,0.00949249327431959
508.8695652173913,0.009475608627763399
513.7391304347826,0.00945969060136569
518.608695652174,0.009435730084803834
523.4782608695652,0.009396813743636677
528.3478260869565,0.009342378092242143
533.2173913043479,0.00927624646707779
538.0869565217391,0.009203819918409694
542.9565217391305,0.009128825672735472
547.8260869565217,0.009056776350195783
552.6956521739131,0.008996722401607185
557.5652173913044,0.008955934891253499
562.4347826086957,0.0089419130836784
567.304347826087,0.008955274596125143
572.1739130434783,0.00898513741712335
577.0434782608696,0.00901765385037769
581.9130434782609,0.009047600581470605
586.7826086956522,0.009081848183935162
591.6521739130435,0.00912978839563308
596.5217391304349,0.009192291374467854
601.3913043478261,0.009261872081507113
606.2608695652174,0.009320787210192187
611.1304347826087,0.009345919189182834
616.0,0.009325892013894275
620.8695652173914,0.00927457435751267
625.7391304347826,0.00921504178607166
630.608695652174,0.009160175769589376
635.4782608695652,0.009109856408422264
640.3478260869566,0.009058351978346094
645.2173913043479,0.009005737664520706
650.0869565217391,0.008954092131532193
654.9565217391305,0.00890548465406914
659.8260869565217,0.00886414616365843
664.6956521739131,0.008840984177529375
669.5652173913044,0.008842957605376314
674.4347826086957,0.008867389177799875
679.304347826087,0.00890978248921491
684.1739130434783,0.008960480107334409
689.0434782608696,0.009003716621571423
693.9130434782609,0.009023972133188656
698.7826086956522,0.009008992271401147
703.6521739130435,0.008954713626586126
708.5217391304349,0.008869745683610089
713.3913043478261,0.008770763424152315
718.2608695652175,0.00867284557947485
723.1304347826087,0.008590422349897696
728.0,0.008538722152339867
732.8695652173914,0.00852267276393293
737.7391304347826,0.00853779256899124
742.608695652174,0.008574092273189046
747.4782608695652,0.008615220787957777
752.3478260869566,0.00863792669807089
757.2173913043479,0.008627980510708035
762.0869565217391,0.008587447814777141
766.9565217391305,0.008524590510668537
771.8260869565217,0.008453078188086818
776.6956521739131,0.008390551612669106
781.5652173913044,0.008345410873154862
786.4347826086957,0.008319722543232141
791.304347826087,0.008318543189578498
796.1739130434784,0.008340028467022934
801.0434782608696,0.008369811069131823
805.9130434782609,0.008392763045789063
810.7826086956522,0.008401413724802525
815.6521739130435,0.008399175497422898
820.5217391304349,0.008389352522673579
825.3913043478261,0.008376531185083747
830.2608695652175,0.00836468065137525
835.1304347826087,0.008356255674708813
840.0,0.008344316414292625
844.8695652173914,0.00831481283377512
849.7391304347826,0.008270277171573897
854.608695652174,0.008221005097664248
859.4782608695652,0.008169491331673088
864.3478260869566,0.008128627963387699
869.2173913043479,0.008131370656092374
874.0869565217392,0.008216891562630774
878.9565217391305,0.008408465934286912
883.8260869565217,0.00869361242598405
888.6956521739131,0.009023633427737328
893.5652173913044,0.009314649721551434
