kmag,energy,horiz,vertical,kol
0.008885765876316733,0.8957636569098433,0.8457243514526618,0.050039305457181354,6967.749531133207
0.0266572976289502,1.2742619828654451,1.110503966342391,0.1637580165230542,673.9374999681224
0.04442882938158367,0.7668953311713593,0.6098048101805239,0.15709052099083665,275.966106362421
0.06220036113421713,0.5520601375120497,0.41210898170656446,0.13995115580548337,156.81306030964166
0.0799718928868506,0.4058936134332453,0.29101422103832203,0.11487939239492359,102.43833517568908
0.09774342463948407,0.3105884555343864,0.21133218275061694,0.09925627278376922,72.61995127678128
0.11551495639211753,0.24390096458358387,0.16196580643668615,0.0819351581468976,54.88073545389123
0.133286488144751,0.19718438641537003,0.12786390416756707,0.06932048224780334,43.346401648052215
0.15105801989738446,0.160624555870472,0.10162422224788337,0.059000333622588996,35.15191392926098
0.16882955165001792,0.12948929134572787,0.08044037347102723,0.04904891787470058,29.149442936511356
0.18660108340265139,0.10504265324707474,0.06395099116818917,0.04109166207888541,24.65795972674858
0.20437261515528488,0.08546258788409494,0.051542426926950026,0.03392016095714443,21.186582210917003
0.22214414690791834,0.06986478117142836,0.04171442459966652,0.028150356571762115,18.4330702557414
0.2399156786605518,0.056768731132171193,0.03360286960615903,0.02316586152601224,16.205911920941357
0.25768721041318526,0.0463251225904291,0.02720411686322864,0.01912100572720042,14.386661655658907
0.2754587421658187,0.0375378845296147,0.021972259795109302,0.01556562473450535,12.877324238908583
0.2932302739184522,0.030493127303275483,0.01777891638001015,0.012714210923265353,11.598642947145306
0.31100180567108565,0.02459525370794556,0.014202143270476659,0.010393110437468874,10.508875513558511
0.3287733374237191,0.01992686675900498,0.011499153610461084,0.008427713148543754,9.579394066537057
0.3465448691763526,0.016017347138250353,0.009212301701597852,0.006805045436652466,8.77791909558875
0.36431640092898604,0.01278780994922921,0.007323967632551677,0.00546384231667752,8.078371501914713
0.3820879326816195,0.010218846869798605,0.005839527805911691,0.004379319063886892,7.459493867440024
0.39985946443425296,0.008123642229394752,0.004647974839952356,0.003475667389442398,6.912085780943345
0.4176309961868865,0.006408208826966268,0.003642912445167237,0.0027652963817990438,6.429495602636164
0.43540252793951995,0.005032631218966563,0.0028572149268497197,0.0021754162921168597,6.000695940306832
0.4531740596921534,0.003953507219340723,0.0022453556641774232,0.0017081515551632918,5.613228919449932
0.47094559144478687,0.0030636730733013314,0.001738827991999189,0.0013248450813021396,5.262556566836918
0.48871712319742033,0.0023858628611849704,0.0013520383209316845,0.0010338245402533022,4.947941813124917
0.5064886549500538,0.0018391514643642025,0.0010406411325209505,0.0007985103318432496,4.663721833347731
0.5242601867026873,0.0014118564652414482,0.0008004083377364193,0.0006114481275050211,4.402447708552151
0.5420317184553207,0.0010800047524146016,0.0006118858884397045,0.0004681188639748978,4.163106105903828
0.5598032502079542,0.0008227924502838418,0.0004660368077744159,0.00035675564250943,3.945270655651231
0.5775747819605876,0.000630513591027809,0.0003565510845566329,0.0002739625064711794,3.745589228618962
0.5953463137132211,0.0004898668275843353,0.0002775977221070961,0.00021226910547724007,3.5608543936759234
0.6131178454658546,0.0003884554465465676,0.00021981101918604933,0.0001686444273605198,3.3900096286782464
0.630889377218488,0.0003157177387765638,0.00017842591492100906,0.00013729182385555346,3.2394859432002563
0.6486609089711215,0.00024311762749307586,0.00013802118251816212,0.00010509644497491419,3.090609941847962
0.666432440723755,0.00018642700768830894,0.00010614022260334317,8.028678508496565e-05,2.9534994744563794
0.6842039724763884,0.00014164365929065462,8.06712958434779e-05,6.097236344717677e-05,2.826068075585219
0.7019755042290219,0.00010685920412458562,6.103163992200291e-05,4.582756420258301e-05,2.707658822539242
0.7197470359816553,7.988828836335533e-05,4.560519285261068e-05,3.428309551074468e-05,2.5974201469819707
0.7375185677342888,5.95458928752077e-05,3.397393675968417e-05,2.5571956115523373e-05,2.4939590692250153
0.7552900994869223,4.4342423002353275e-05,2.517362995781099e-05,1.9168793044542338e-05,2.3965690574381466
0.7730616312395557,3.3141139116996914e-05,1.874962026213971e-05,1.4391518854857138e-05,2.305873441975853
0.7908331629921892,2.513580140761531e-05,1.41762820670853e-05,1.0959519340530034e-05,2.2209638556740425
0.8086046947448227,1.9224029010039153e-05,1.0748763456599326e-05,8.475265553439802e-06,2.1406887553537173
0.8263762264974561,1.5240955701189189e-05,8.418495123168803e-06,6.822460578020381e-06,2.0643789711294236
0.8441477582500896,1.256569871541992e-05,6.877894344214731e-06,5.6878043712051665e-06,1.992604511046839
0.8619192900027232,1.1004194243059518e-05,5.976774846446877e-06,5.027419396612627e-06,1.9278488522263306
0.8796908217553565,1.0403505482065046e-05,5.603946235899387e-06,4.799559246165653e-06,1.8757889353888448
