z,Uhoriz
2.4347826086956523,1.961870536687611
7.304347826086957,2.875381445493578
12.173913043478262,3.2063759365290485
17.043478260869566,3.4300951634085433
21.91304347826087,3.587023604939595
26.782608695652176,3.704105936268751
31.65217391304348,3.795951847006806
36.52173913043478,3.8723404030675654
41.39130434782609,3.938702221717144
46.26086956521739,3.9983192451871004
51.1304347826087,4.05309594369301
56.0,4.104141487903666
60.86956521739131,4.151986653834982
65.73913043478261,4.19697107552267
70.60869565217392,4.239547946087671
75.47826086956522,4.28020662769389
80.34782608695653,4.319157721329219
85.21739130434783,4.356592711366423
90.08695652173914,4.392623019954604
94.95652173913044,4.427423883195798
99.82608695652175,4.461070126542065
104.69565217391305,4.493573368401836
109.56521739130436,4.52491910379519
114.43478260869566,4.5553444424114735
119.30434782608697,4.585175652794215
124.17391304347827,4.614533844297256
129.04347826086956,4.643360494958549
133.91304347826087,4.671766526514263
138.7826086956522,4.699782618351746
143.6521739130435,4.727299183021442
148.52173913043478,4.754202045246862
153.3913043478261,4.780529746861725
158.2608695652174,4.806360576719334
163.13043478260872,4.83177485329465
168.0,4.856692487978916
172.8695652173913,4.881073192112106
177.73913043478262,4.904958598770795
182.60869565217394,4.9284607985324795
187.47826086956522,4.951613295854664
192.34782608695653,4.974208645355737
197.21739130434784,4.996208109834487
202.08695652173915,5.017710275017673
206.95652173913044,5.038844332674151
211.82608695652175,5.059746466438416
216.69565217391306,5.08049880020038
221.56521739130437,5.101067274345102
226.43478260869566,5.121422921237357
231.30434782608697,5.141627737184438
236.17391304347828,5.1617792068330965
241.0434782608696,5.181917968526646
245.91304347826087,5.20204539958873
250.7826086956522,5.2220183662639235
255.6521739130435,5.241738996811
260.5217391304348,5.261117877287942
265.3913043478261,5.280162955672276
270.26086956521743,5.2990695000979295
275.1304347826087,5.317816979297338
280.0,5.336446229326226
284.8695652173913,5.354890002198949
289.7391304347826,5.372948419360064
294.60869565217394,5.390368040221325
299.47826086956525,5.406738988756831
304.34782608695656,5.4214435430554895
309.21739130434787,5.433594302804374
314.0869565217391,5.441917741640646
318.95652173913044,5.444811969914166
323.82608695652175,5.43987848189102
328.69565217391306,5.4241063364117155
333.5652173913044,5.39439905751976
338.4347826086957,5.349284202645606
343.304347826087,5.290137611304399
348.1739130434783,5.222543631444859
353.04347826086956,5.155623503926743
357.9130434782609,5.099092246288756
362.7826086956522,5.059498629356971
367.6521739130435,5.036833475859831
372.5217391304348,5.025829100733366
377.3913043478261,5.020418559059883
382.26086956521743,5.01672888448829
387.13043478260875,5.013365653279521
392.0,5.010366549593743
396.8695652173913,5.008129757863958
401.7391304347826,5.00682306310585
406.60869565217394,5.0063014437428475
411.47826086956525,5.006279752375888
416.34782608695656,5.006434490653454
421.21739130434787,5.006506383350147
426.0869565217392,5.006367425974186
430.95652173913044,5.005983266205582
435.82608695652175,5.005374831702064
440.69565217391306,5.004672883097539
445.5652173913044,5.004036646526397
450.4347826086957,5.003524554903193
455.304347826087,5.003054272972088
460.1739130434783,5.0025343805567735
465.0434782608696,5.0019870220055855
469.9130434782609,5.00149261169568
474.7826086956522,5.001094438307275
479.6521739130435,5.000811560110424
484.5217391304348,5.00066507655879
489.3913043478261,5.000644421087884
494.26086956521743,5.000727617977486
499.13043478260875,5.0008782948844015
504.00000000000006,5.001098972708515
508.8695652173913,5.00139732091101
513.7391304347826,5.001731961679904
518.608695652174,5.002032867657941
523.4782608695652,5.00225400496396
528.3478260869565,5.0023979689016995
533.2173913043479,5.002452590884631
538.0869565217391,5.002391573399055
542.9565217391305,5.002241210904086
547.8260869565217,5.002034398651035
552.6956521739131,5.001742254405732
557.5652173913044,5.00135340210513
562.4347826086957,5.000931147809419
567.304347826087,5.0005419245223806
572.1739130434783,5.000224410067552
577.0434782608696,5.000003932974025
581.9130434782609,4.999898857941141
586.7826086956522,4.9999542995855295
591.6521739130435,5.00018729387513
596.5217391304349,5.000556110258965
601.3913043478261,5.0009494231354115
606.2608695652174,5.001198269069861
611.1304347826087,5.0011559454899555
616.0,5.000780140168625
620.8695652173914,5.000162477158515
625.7391304347826,4.999477175277
630.608695652174,4.99888017227178
635.4782608695652,4.998449310047261
640.3478260869566,4.998196489323066
645.2173913043479,4.9980990711892455
650.0869565217391,4.998108183424882
654.9565217391305,4.998200346031803
659.8260869565217,4.998406395757271
664.6956521739131,4.998746604215152
669.5652173913044,4.9991906288009975
674.4347826086957,4.99968473129155
679.304347826087,5.000181388840177
684.1739130434783,5.000584108128639
689.0434782608696,5.000738382499138
693.9130434782609,5.000542612300619
698.7826086956522,5.000007546060548
703.6521739130435,4.99923332156154
708.5217391304349,4.998375563365469
713.3913043478261,4.997618724427018
718.2608695652175,4.997086097298285
723.1304347826087,4.996844800219798
728.0,4.996947226856751
732.8695652173914,4.997373381397785
737.7391304347826,4.998050844323178
742.608695652174,4.998829246103031
747.4782608695652,4.999464595538198
752.3478260869566,4.9997557710311025
757.2173913043479,4.99965841327352
762.0869565217391,4.999241411082227
766.9565217391305,4.998605458305408
771.8260869565217,4.997847055030491
776.6956521739131,4.997084037735423
781.5652173913044,4.996428828502767
786.4347826086957,4.995960539304739
791.304347826087,4.9957326488483496
796.1739130434784,4.995796729281211
801.0434782608696,4.99617027906251
805.9130434782609,4.9967533426649275
810.7826086956522,4.997321226767586
815.6521739130435,4.997685348115559
820.5217391304349,4.997767534482871
825.3913043478261,4.99759317692285
830.2608695652175,4.997236035683814
835.1304347826087,4.996737547196828
840.0,4.996208257015251
844.8695652173914,4.995848202541034
849.7391304347826,4.995792752909493
854.608695652174,4.996046758640948
859.4782608695652,4.99652638463424
864.3478260869566,4.997216146960046
869.2173913043479,4.998227608961311
874.0869565217392,4.999672539269813
878.9565217391305,5.001639347758983
883.8260869565217,5.004205645686772
888.6956521739131,5.007327873987739
893.5652173913044,5.010315296263326
