f,Suu,Svv,Sww
0.0,0.0,0.0,0.0
0.00019998000199980003,9.154124625541216e-05,9.746968712342778e-06,5.8842515825596775e-06
0.00039996000399960006,0.00020005563029554008,1.800152813425061e-05,1.2553176539941116e-05
0.0005999400059994001,0.00035879193766382653,6.271575860731607e-05,1.907179379233302e-05
0.0007999200079992001,0.0005415482910988044,4.678366073284432e-05,2.6688657017137316e-05
0.000999900009999,0.0007074436830372443,9.404131486222295e-05,3.8470718075300694e-05
0.0011998800119988001,0.000443183889658438,6.463867963373742e-05,3.853557285500723e-05
0.0013998600139986002,0.0008025497253615673,0.00012068959261947805,4.301631756661361e-05
0.0015998400159984002,0.0008248287227002892,0.00010914089243047933,6.323811114229016e-05
0.0017998200179982,0.0007578677423654548,0.00013609852845528642,4.75423698385964e-05
0.001999800019998,0.0013117294861421653,0.00017225877321821987,7.261441608002271e-05
0.0021997800219978004,0.00110985596886678,0.00013014603440659404,6.633460796574896e-05
0.0023997600239976003,0.0010419916469814534,0.0001896603490678863,7.930939656955234e-05
0.0025997400259974,0.0013210931052219644,0.00021735814999541983,0.0001092302073986318
0.0027997200279972004,0.0013530987155042922,0.00018345844023779818,9.26912041726721e-05
0.0029997000299970002,0.001364108328622443,0.00028627566034549905,0.00015765795174591863
0.0031996800319968005,0.0012313480127098592,0.00014013756386871052,0.00014102230285905932
0.0033996600339966003,0.0011793890705021368,0.0002884897445407489,0.00011950798884112031
0.0035996400359964,0.0009603418359045313,0.00033224653083696164,0.00010805562464616397
0.0037996200379962005,0.001012425566926448,0.00024949049362033325,0.00017911778779861485
0.003999600039996,0.0008383911046991909,0.0002549530594524252,7.799417190806287e-05
0.004199580041995801,0.0010619499604374418,0.00029378240012641944,0.0001308764376736035
0.004399560043995601,0.0009773648404986096,0.00036018953724950353,0.0001228703515423992
0.0045995400459954,0.0012688190494940434,0.0002686990566769449,0.00011719400605280633
0.0047995200479952005,0.0011473416679159173,0.00026475431444764774,0.00016307456780542624
0.004999500049995001,0.0013928013590359186,0.00039236059784738224,0.00018307992701046354
0.0051994800519948,0.0010544758652928873,0.00033076548938601257,0.0001485762985939615
0.0053994600539946005,0.0008881770983710361,0.0003213313102225029,0.00016012945482057967
0.005599440055994401,0.001334612930292824,0.0004881111860846696,0.00015572186146701548
0.0057994200579942,0.000960748260889954,0.00040356840616819715,0.00017621328354846443
0.0059994000599940004,0.0014039206673544418,0.00027780078325255556,0.00016988965739114158
0.006199380061993801,0.0009824586501839554,0.0004515713731962168,0.0002235637128793728
0.006399360063993601,0.000938465153553791,0.0004310962577061579,0.00018292442846913197
0.0065993400659934,0.0014268651414901948,0.0005406142641765661,0.00016337199476616594
0.006799320067993201,0.0011586986003009555,0.0005380288543076114,0.00028748888177177677
0.006999300069993001,0.0012989946523754444,0.00044545742498355184,0.00021260758668585942
0.0071992800719928,0.0011386095374015502,0.00040906455904812257,0.0002382836226995261
0.007399260073992601,0.0012266318173456546,0.000446630039213347,0.00018381756504724683
0.007599240075992401,0.001242985027940795,0.0005381083061329918,0.00022392652772859926
