z,ReStresses
259.304347826087,0.0034010340595803665
261.7391304347826,0.0033430687450323173
264.17391304347825,0.0032814291221011198
266.60869565217394,0.0032164561171568688
269.04347826086956,0.0031478303921913873
271.47826086956525,0.0030762712993217677
273.9130434782609,0.0030021292296223082
276.34782608695656,0.0029250240587315765
278.7826086956522,0.0028448458094298703
281.21739130434787,0.002761718365754699
283.6521739130435,0.0026754121422187627
286.0869565217391,0.0025857886734963463
288.5217391304348,0.0024921620943704056
290.95652173913044,0.0023949607449108437
293.3913043478261,0.0022945167661280984
295.82608695652175,0.0021908589047134456
298.26086956521743,0.0020838204573620273
300.69565217391306,0.001973709915073193
303.1304347826087,0.0018605911104122605
305.5652173913044,0.0017447186656256721
308.0,0.0016259917734854025
310.4347826086957,0.0015046863101812035
312.8695652173913,0.0013813605808806202
315.304347826087,0.0012562514526075954
317.7391304347826,0.0011307216104425575
320.1739130434783,0.0010062981232406534
322.60869565217394,0.0008833003370970269
325.04347826086956,0.0007635369209921445
327.47826086956525,0.0006500740166943441
329.9130434782609,0.0005444472601038714
332.34782608695656,0.0004482518411952626
334.7826086956522,0.00036213569395569003
337.21739130434787,0.00028818610434252784
339.6521739130435,0.00022689936546660652
342.0869565217391,0.0001778569484700886
344.5217391304348,0.00013952881094180872
346.95652173913044,0.00011053610287555874
349.3913043478261,8.919034414501388e-05
351.82608695652175,7.380138275249935e-05
354.26086956521743,6.302832551374173e-05
356.69565217391306,5.5458819745447544e-05
359.13043478260875,4.974832598397584e-05
361.5652173913044,4.504315005148303e-05
364.0,4.106786707345298e-05
366.4347826086957,3.7660058976098394e-05
368.8695652173913,3.4789999314007915e-05
371.304347826087,3.242209617149913e-05
373.7391304347826,3.052104422647008e-05
376.1739130434783,2.901810780191305e-05
378.60869565217394,2.779504423146733e-05
381.04347826086956,2.6732369740768937e-05
383.47826086956525,2.5707726216874257e-05
385.9130434782609,2.463688547565256e-05
388.34782608695656,2.3501699256074224e-05
390.7826086956522,2.2365576454371972e-05
393.21739130434787,2.131167008607211e-05
395.6521739130435,2.037241510221531e-05
398.0869565217392,1.95605840705532e-05
400.5217391304348,1.8821129713758382e-05
402.95652173913044,1.8077565831429403e-05
405.3913043478261,1.7289439940164675e-05
407.82608695652175,1.6493593132062016e-05
410.26086956521743,1.5808033495091824e-05
412.69565217391306,1.5289017774578473e-05
415.13043478260875,1.4943048302825905e-05
417.5652173913044,1.4721707219626786e-05
420.0,1.45185395642982e-05
422.4347826086957,1.425455204372374e-05
424.8695652173913,1.3887010810371708e-05
427.304347826087,1.336469636069306e-05
429.7391304347826,1.2663823357415757e-05
432.1739130434783,1.1790479570227536e-05
434.60869565217394,1.0744745245867814e-05
437.0434782608696,9.546578155251294e-06
439.47826086956525,8.228313417370883e-06
441.9130434782609,6.766628709197128e-06
444.34782608695656,5.133455760229148e-06
446.7826086956522,3.3961036965571023e-06
449.21739130434787,1.6749428420126807e-06
451.6521739130435,8.076507340014942e-08
454.0869565217392,-1.3162260517705005e-06
456.5217391304348,-2.4545321784580703e-06
458.95652173913044,-3.323140065963603e-06
461.3913043478261,-3.9573126279215815e-06
463.82608695652175,-4.434187726893514e-06
466.26086956521743,-4.843443902067273e-06
468.69565217391306,-5.2365199514181105e-06
471.13043478260875,-5.608554894278497e-06
473.5652173913044,-5.959379092845614e-06
476.00000000000006,-6.3423073643878406e-06
478.4347826086957,-6.822062141215354e-06
480.8695652173913,-7.418229717852904e-06
483.304347826087,-8.088294035647595e-06
485.7391304347826,-8.798286223258366e-06
488.1739130434783,-9.526283478498669e-06
490.60869565217394,-1.0301103330181073e-05
493.0434782608696,-1.1146428274976021e-05
495.47826086956525,-1.2046587009073434e-05
497.9130434782609,-1.2954531593063585e-05
500.34782608695656,-1.3824594509079973e-05
502.7826086956522,-1.4634147075575239e-05
505.21739130434787,-1.537055120591421e-05
507.6521739130435,-1.608068074536584e-05
510.0869565217392,-1.6822259535989836e-05
512.5217391304349,-1.7561428627230904e-05
514.9565217391305,-1.822560550357773e-05
517.3913043478261,-1.8778995580249045e-05
519.8260869565217,-1.920838325930193e-05
522.2608695652174,-1.9465417854820143e-05
524.6956521739131,-1.9536278588365766e-05
527.1304347826087,-1.9492500922151224e-05
529.5652173913044,-1.9454335146830563e-05
532.0,-1.948082262277438e-05
534.4347826086957,-1.9560240459869077e-05
536.8695652173914,-1.9651479542456046e-05
539.304347826087,-1.970977412700995e-05
541.7391304347826,-1.9719934177262732e-05
544.1739130434783,-1.9680646759914374e-05
546.608695652174,-1.9631455585443078e-05
549.0434782608696,-1.9620303448064916e-05
551.4782608695652,-1.9709696774330864e-05
553.9130434782609,-1.990923982175841e-05
556.3478260869565,-2.0130646300481552e-05
558.7826086956522,-2.0308850657012328e-05
561.2173913043479,-2.0453603344817092e-05
563.6521739130435,-2.062575519020803e-05
566.0869565217391,-2.0923903720210993e-05
568.5217391304349,-2.1437739123014913e-05
570.9565217391305,-2.2227611436533497e-05
573.3913043478261,-2.3249737336318094e-05
575.8260869565217,-2.4334171874911718e-05
578.2608695652174,-2.527346326034028e-05
580.6956521739131,-2.5889805832840335e-05
583.1304347826087,-2.610511870590694e-05
585.5652173913044,-2.5924044947180934e-05
588.0,-2.5481992286956066e-05
590.4347826086957,-2.494603283885517e-05
592.8695652173914,-2.4454430035548326e-05
595.304347826087,-2.4107108887227866e-05
597.7391304347826,-2.392534136600529e-05
600.1739130434783,-2.387143161983916e-05
602.608695652174,-2.3870056565544458e-05
605.0434782608696,-2.3869816110206505e-05
607.4782608695652,-2.3812086892660332e-05
609.9130434782609,-2.3657097684639637e-05
612.3478260869566,-2.340061492895883e-05
614.7826086956522,-2.304250940253601e-05
617.2173913043479,-2.2646717710941323e-05
619.6521739130435,-2.2282543287644166e-05
622.0869565217391,-2.1996009570588877e-05
624.5217391304349,-2.18273365153448e-05
626.9565217391305,-2.1741883156244242e-05
629.3913043478261,-2.1656355193697114e-05
631.8260869565217,-2.142897946717419e-05
634.2608695652174,-2.095066855298443e-05
636.6956521739131,-2.0210746427335883e-05
639.1304347826087,-1.9270729618496896e-05
641.5652173913044,-1.8230072759113462e-05
644.0,-1.712059558322137e-05
646.4347826086957,-1.5935017571883604e-05
648.8695652173914,-1.469130894572032e-05
651.304347826087,-1.3463141840902144e-05
653.7391304347826,-1.2318748771432271e-05
656.1739130434783,-1.1316507387151711e-05
658.608695652174,-1.047543277502556e-05
661.0434782608696,-9.791790807290095e-06
663.4782608695652,-9.273080377670298e-06
665.9130434782609,-8.951872612017005e-06
668.3478260869566,-8.842318978089303e-06
670.7826086956522,-8.867889001496885e-06
673.2173913043479,-8.917578268654586e-06
675.6521739130435,-8.884526790398157e-06
678.0869565217391,-8.625835569956985e-06
680.5217391304349,-8.04856795962081e-06
682.9565217391305,-7.117258527930198e-06
685.3913043478261,-5.8820829394052045e-06
687.8260869565217,-4.423815669535352e-06
690.2608695652175,-2.8363595604490858e-06
692.6956521739131,-1.27088353779104e-06
695.1304347826087,1.1733503209891457e-07
697.5652173913044,1.219108781209945e-06
700.0,2.017250959332224e-06
702.4347826086957,2.5288235044980663e-06
704.8695652173914,2.7170043559540494e-06
707.304347826087,2.5818574978143587e-06
709.7391304347826,2.187195615079475e-06
712.1739130434783,1.6256879421985257e-06
714.608695652174,1.0214943286518059e-06
717.0434782608696,4.4506108399715805e-07
719.4782608695652,-1.2097296307866893e-07
721.9130434782609,-7.274838611162941e-07
724.3478260869566,-1.4054411399062467e-06
726.7826086956522,-2.183209082024179e-06
729.2173913043479,-3.0646940096251965e-06
731.6521739130435,-4.018985039484963e-06
734.0869565217391,-4.99280262503236e-06
736.5217391304349,-5.927527180912429e-06
738.9565217391305,-6.801753205848902e-06
741.3913043478261,-7.640967734784365e-06
743.8260869565217,-8.457716231809046e-06
746.2608695652175,-9.187554220360674e-06
748.6956521739131,-9.783552831270836e-06
751.1304347826087,-1.018743907536294e-05
753.5652173913044,-1.0308505055173209e-05
756.0,-1.0058089817684315e-05
758.4347826086957,-9.40117461318966e-06
760.8695652173914,-8.356314034838475e-06
763.304347826087,-7.0019619552926035e-06
765.7391304347826,-5.444627868948989e-06
768.1739130434784,-3.8049870008143005e-06
770.608695652174,-2.1578509383796184e-06
773.0434782608696,-5.371189391252688e-07
775.4782608695652,9.740567887827295e-07
777.9130434782609,2.29044948888713e-06
780.3478260869566,3.3864476609036435e-06
782.7826086956522,4.280375588233774e-06
785.2173913043479,5.068782295959585e-06
787.6521739130435,5.861981045999243e-06
790.0869565217391,6.749628883709885e-06
792.5217391304349,7.763531517149623e-06
794.9565217391305,8.80052608010551e-06
797.3913043478261,9.680683294352423e-06
799.8260869565217,1.0308104489026932e-05
802.2608695652175,1.0645477217892965e-05
804.6956521739131,1.0653790533735806e-05
807.1304347826087,1.0354692954219552e-05
809.5652173913044,9.840649951819455e-06
812.0,9.245464473672764e-06
814.4347826086957,8.703071861297824e-06
816.8695652173914,8.304073206380047e-06
819.304347826087,8.12209038124644e-06
821.7391304347826,8.23019260427716e-06
824.1739130434784,8.662379917859814e-06
826.608695652174,9.402454083825206e-06
829.0434782608696,1.0312614590788484e-05
831.4782608695652,1.1224458499870232e-05
833.9130434782609,1.2032210085277087e-05
836.3478260869566,1.2695328023980367e-05
838.7826086956522,1.3196315440829175e-05
841.2173913043479,1.3494245423680934e-05
843.6521739130435,1.3607455591411963e-05
846.0869565217392,1.3617499136051218e-05
848.5217391304349,1.3613480983743573e-05
850.9565217391305,1.3615924906968006e-05
853.3913043478261,1.361237012316734e-05
855.8260869565217,1.3619908799938009e-05
858.2608695652175,1.361674232838874e-05
860.6956521739131,1.353764422913235e-05
863.1304347826087,1.3359345519829877e-05
865.5652173913044,1.30687762037342e-05
868.0,1.2649408413034495e-05
870.4347826086957,1.2100068614767684e-05
872.8695652173914,1.1417100794336083e-05
875.304347826087,1.0591861173214197e-05
877.7391304347826,9.6511182083795e-06
880.1739130434784,8.579703538804609e-06
882.608695652174,7.392605570920216e-06
885.0434782608696,6.186153096649119e-06
887.4782608695652,5.0801999925179836e-06
889.9130434782609,4.013644217862137e-06
892.3478260869566,2.7046145390182923e-06
894.7826086956522,9.711240333946377e-07
