kmag,energy,horiz,vertical,kol
0.008885765876316733,0.7199024414978347,0.7102266308147038,0.009675810683131057,6967.749531133207
0.0266572976289502,1.5624008804590857,1.487189981774317,0.075210898684769,673.9374999681224
0.04442882938158367,1.4119077671847169,1.2680544171599255,0.1438533500247923,275.966106362421
0.06220036113421713,1.1723515902661772,0.9919486800991746,0.18040291016700408,156.81306030964166
0.0799718928868506,0.8541632209011447,0.6834805741825523,0.17068264671859293,102.43833517568908
0.09774342463948407,0.6145980586008267,0.4694221788069314,0.145175879793897,72.61995127678128
0.11551495639211753,0.4339759010023883,0.31929847644561765,0.11467742455677123,54.88073545389123
0.133286488144751,0.29985099448195585,0.21285453120761746,0.08699646327433816,43.346401648052215
0.15105801989738446,0.2052257798083491,0.1419739922832383,0.06325178752511079,35.15191392926098
0.16882955165001792,0.13934172330926461,0.09466549271081451,0.04467623059845026,29.149442936511356
0.18660108340265139,0.09442898810098327,0.06317151625564446,0.03125747184533843,24.65795972674858
0.20437261515528488,0.06353523953197276,0.04230994300076176,0.021225296531211163,21.186582210917003
0.22214414690791834,0.0425432350245392,0.028086908439349266,0.0144563265851899,18.4330702557414
0.2399156786605518,0.028235784599790398,0.01861139232811151,0.009624392271678849,16.205911920941357
0.25768721041318526,0.018400333564022358,0.01216259593310278,0.006237737630919591,14.386661655658907
0.2754587421658187,0.012069257501667941,0.007974796653941955,0.004094460847725973,12.877324238908583
0.2932302739184522,0.007655504231693747,0.0050937607969564844,0.002561743434737261,11.598642947145306
0.31100180567108565,0.004834261255223267,0.0032512237681447914,0.0015830374870784804,10.508875513558511
0.3287733374237191,0.0030162758867220423,0.0020375804324486656,0.0009786954542733723,9.579394066537057
0.3465448691763526,0.001862017529873825,0.0012693408770613815,0.0005926766528124393,8.77791909558875
0.36431640092898604,0.001121813331289763,0.0007707745377676396,0.0003510387935221233,8.078371501914713
0.3820879326816195,0.0006722778310376341,0.0004655917865500854,0.00020668604448755137,7.459493867440024
0.39985946443425296,0.00039442567477345175,0.00027605068102594523,0.00011837499374750486,6.912085780943345
0.4176309961868865,0.00023130851574872755,0.00016335607019046038,6.795244555826723e-05,6.429495602636164
0.43540252793951995,0.00013334652893434135,9.533344826910217e-05,3.801308066524037e-05,6.000695940306832
0.4531740596921534,7.660878778394075e-05,5.516262258619615e-05,2.144616519774385e-05,5.613228919449932
0.47094559144478687,4.361353176757423e-05,3.167969013331949e-05,1.1933841634254708e-05,5.262556566836918
0.48871712319742033,2.4703185010739883e-05,1.8100267344032426e-05,6.602917666707455e-06,4.947941813124917
0.5064886549500538,1.3956129622494831e-05,1.0288204546812197e-05,3.6679250756827328e-06,4.663721833347731
0.5242601867026873,7.774469981564019e-06,5.7650263778670265e-06,2.009443603696999e-06,4.402447708552151
0.5420317184553207,4.292257164719979e-06,3.187252185637792e-06,1.105004979082214e-06,4.163106105903828
0.5598032502079542,2.3584242984976378e-06,1.7527379091851584e-06,6.05686389312489e-07,3.945270655651231
0.5775747819605876,1.2713476073296072e-06,9.436097768170486e-07,3.2773783051256146e-07,3.745589228618962
0.5953463137132211,6.640296252225749e-07,4.910653466428187e-07,1.7296427857975984e-07,3.5608543936759234
0.6131178454658546,3.390374155182135e-07,2.4938649973104655e-07,8.96509157871661e-08,3.3900096286782464
0.630889377218488,1.8847558537591571e-07,1.3759880286533228e-07,5.08767825105829e-08,3.2394859432002563
0.6486609089711215,1.259814983772634e-07,9.109134138231594e-08,3.4890156994947274e-08,3.090609941847962
0.666432440723755,7.799798286489172e-08,5.575856318206829e-08,2.2239419682823417e-08,2.9534994744563794
0.6842039724763884,4.7475193972936565e-08,3.3557796494605364e-08,1.3917397478331136e-08,2.826068075585219
0.7019755042290219,2.8470270913787842e-08,1.990036570308241e-08,8.569905210705482e-09,2.707658822539242
0.7197470359816553,1.6789727824830893e-08,1.1639967599693167e-08,5.149760225137726e-09,2.5974201469819707
0.7375185677342888,9.775161219895611e-09,6.7377534634078984e-09,3.037407756487716e-09,2.4939590692250153
0.7552900994869223,5.430972961962107e-09,3.725420327793183e-09,1.705552634168901e-09,2.3965690574381466
0.7730616312395557,2.868282034726808e-09,1.9670464886820883e-09,9.012355460447033e-10,2.305873441975853
0.7908331629921892,1.4015630667430213e-09,9.609651978622706e-10,4.4059786888075017e-10,2.2209638556740425
0.8086046947448227,6.225240616192153e-10,4.277418087989321e-10,1.947822528202824e-10,2.1406887553537173
0.8263762264974561,2.286508624901994e-10,1.5759007476790188e-10,7.106078772229785e-11,2.0643789711294236
0.8441477582500896,6.01682140461449e-11,4.1584229830564407e-11,1.8583984215580517e-11,1.992604511046839
0.8619192900027232,1.00122800603139e-11,6.948049479093705e-12,3.0642305812201907e-12,1.9278488522263306
0.8796908217553565,5.237315847940047e-13,3.650392368142816e-13,1.5869234797972278e-13,1.8757889353888448
