z,uw
2.4347826086956523,0.1177573339110227
7.304347826086957,0.25772507403201944
12.173913043478262,0.22876560473087834
17.043478260869566,0.20634005302695646
21.91304347826087,0.18499127027456946
26.782608695652176,0.16841198959112627
31.65217391304348,0.15562279014099184
36.52173913043478,0.14565959759551858
41.39130434782609,0.13773311534496416
46.26086956521739,0.1314655562344897
51.1304347826087,0.1265571707088912
56.0,0.12270194187788609
60.86956521739131,0.11948582798990849
65.73913043478261,0.11660838747511873
70.60869565217392,0.113932787766017
75.47826086956522,0.1113345091038024
80.34782608695653,0.10875075815868276
85.21739130434783,0.10620878554624064
90.08695652173914,0.10378402727135064
94.95652173913044,0.10147748279216107
99.82608695652175,0.09925534744636164
104.69565217391305,0.09708780024042692
109.56521739130436,0.0949372609841608
114.43478260869566,0.09276920540659793
119.30434782608697,0.09061201813602994
124.17391304347827,0.08851403644380133
129.04347826086956,0.08643195075205383
133.91304347826087,0.08429519409668929
138.7826086956522,0.08207411980760289
143.6521739130435,0.07976619265892385
148.52173913043478,0.07744701633136031
153.3913043478261,0.0752139178744374
158.2608695652174,0.07310456953934236
163.13043478260872,0.07108029921856367
168.0,0.06911406937518921
172.8695652173913,0.06718418254010561
177.73913043478262,0.0653115857464326
182.60869565217394,0.06352420206843064
187.47826086956522,0.06175976927101595
192.34782608695653,0.05999154281530993
197.21739130434784,0.05821322316427892
202.08695652173915,0.05640234464911124
206.95652173913044,0.05460763184203037
211.82608695652175,0.052858026701225844
216.69565217391306,0.051090596359786085
221.56521739130437,0.04931809592235506
226.43478260869566,0.047515145293730895
231.30434782608697,0.04562727202779567
236.17391304347828,0.043677116045702506
241.0434782608696,0.0417275333944185
245.91304347826087,0.03978326905078051
250.7826086956522,0.03788430432153065
255.6521739130435,0.03605963771784685
260.5217391304348,0.03423366957956035
265.3913043478261,0.032410038031464375
270.26086956521743,0.030643367319900933
275.1304347826087,0.028940142586809617
280.0,0.02727062103442472
284.8695652173913,0.025630170777000978
289.7391304347826,0.024052690312139764
294.60869565217394,0.022504486113874022
299.47826086956525,0.020914610396735634
304.34782608695656,0.01924431227916801
309.21739130434787,0.017508855892063257
314.0869565217391,0.01573465521551374
318.95652173913044,0.014041095168651372
323.82608695652175,0.012635937133339464
328.69565217391306,0.011906002063975005
333.5652173913044,0.01233508807122449
338.4347826086957,0.014035668868008312
343.304347826087,0.016252102476337484
348.1739130434783,0.017324127731418334
353.04347826086956,0.016028162859264297
357.9130434782609,0.012948705896965623
362.7826086956522,0.009758164475553508
367.6521739130435,0.007510361235952417
372.5217391304348,0.0061928499448287945
377.3913043478261,0.0054008675833356725
382.26086956521743,0.004860085149742348
387.13043478260875,0.0044527510655294885
392.0,0.004139151948152048
396.8695652173913,0.0039195304175467524
401.7391304347826,0.003787578994749528
406.60869565217394,0.003716063931351788
411.47826086956525,0.003688021850172928
416.34782608695656,0.0036933774587208238
421.21739130434787,0.0037099192768088817
426.0869565217392,0.003714485142465217
430.95652173913044,0.003693883589248795
435.82608695652175,0.0036525161009940475
440.69565217391306,0.0036026251969038833
445.5652173913044,0.0035436438950448186
450.4347826086957,0.003464777779841889
455.304347826087,0.0033601757472692994
460.1739130434783,0.003236527331629908
465.0434782608696,0.0031161052688608486
469.9130434782609,0.003025678839413008
474.7826086956522,0.0029751411244956206
479.6521739130435,0.002959768050138534
484.5217391304348,0.002962321776898445
489.3913043478261,0.0029576044863701503
494.26086956521743,0.0029352421404704363
499.13043478260875,0.0029064882166146555
504.00000000000006,0.0028888779405017604
508.8695652173913,0.0028895598502816666
513.7391304347826,0.0028979647736792832
518.608695652174,0.002893864828024272
523.4782608695652,0.0028611728261803823
528.3478260869565,0.002798385061742668
533.2173913043479,0.0027154659519032067
538.0869565217391,0.002626294862501728
542.9565217391305,0.0025403912260346133
547.8260869565217,0.0024647414013640014
552.6956521739131,0.0024061055840843143
557.5652173913044,0.0023671627185934446
562.4347826086957,0.002352875058432001
567.304347826087,0.0023660415464847842
572.1739130434783,0.0024002640436482947
577.0434782608696,0.002443060010617186
581.9130434782609,0.002486707621099204
586.7826086956522,0.0025360922095819397
591.6521739130435,0.0026004024752408227
596.5217391304349,0.002680788232284681
601.3913043478261,0.002768903518212431
606.2608695652174,0.0028441894455455297
611.1304347826087,0.0028811276792378515
616.0,0.0028660648715873255
620.8695652173914,0.0028125657057735823
625.7391304347826,0.0027487134441909317
630.608695652174,0.002691573316854583
635.4782608695652,0.0026387629246769624
640.3478260869566,0.002580584707028897
645.2173913043479,0.002515239674763417
650.0869565217391,0.0024442797299975057
654.9565217391305,0.00237164759376631
659.8260869565217,0.002305133320121728
664.6956521739131,0.002259108844608418
669.5652173913044,0.0022444936494490568
674.4347826086957,0.0022626420676524306
679.304347826087,0.0023148145964997343
684.1739130434783,0.0023936691990928925
689.0434782608696,0.0024750942106025265
693.9130434782609,0.0025298406128856496
698.7826086956522,0.0025365164940501696
703.6521739130435,0.002488334927524707
708.5217391304349,0.0023999307654199724
713.3913043478261,0.0022959835947596687
718.2608695652175,0.0021953242638400065
723.1304347826087,0.0021131736828307337
728.0,0.0020635631715047323
732.8695652173914,0.002049198291914927
737.7391304347826,0.0020663081694691793
742.608695652174,0.002110062950145586
747.4782608695652,0.0021651055876848067
752.3478260869566,0.002205424505190712
757.2173913043479,0.0022141878261853773
762.0869565217391,0.002189305794438067
766.9565217391305,0.0021351164077758385
771.8260869565217,0.002067315264734084
776.6956521739131,0.002010074380705077
781.5652173913044,0.0019784203376026223
786.4347826086957,0.0019787656106605824
791.304347826087,0.0020168112689938756
796.1739130434784,0.0020882046324557186
801.0434782608696,0.0021732701038051395
805.9130434782609,0.002251398211120821
810.7826086956522,0.0023113283332717688
815.6521739130435,0.0023555714605816313
820.5217391304349,0.002391930533428726
825.3913043478261,0.0024302101771642767
830.2608695652175,0.002476649142355006
835.1304347826087,0.002529997692478676
840.0,0.002582869963176154
844.8695652173914,0.0026280322359519765
849.7391304347826,0.0026728351741952894
854.608695652174,0.0027248176042878047
859.4782608695652,0.0027791445266257906
864.3478260869566,0.002839192036911033
869.2173913043479,0.0029319864522844596
874.0869565217392,0.0030962028328538754
878.9565217391305,0.003354653458239047
883.8260869565217,0.003693350663622262
888.6956521739131,0.0040578626926536104
893.5652173913044,0.0043547694006548805
