a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg
1386.0,0.0,2689.834406137875,2022.7615982463212,90.0,9.98638397819757,5.521066020441428,-0.027019771105724445
1386.0,1.0,2689.334406137875,2023.6276236501058,90.0,9.991472471505935,5.520480689208416,-0.02963186938758007
1386.0,2.0,2688.834406137875,2024.49364905389,90.0,9.9965609648143,5.5198953579754,-0.03224396766943569
1386.0,3.0,2688.334406137875,2025.3596744576746,90.0,10.001649458122666,5.519310026742388,-0.03485606595129132
1386.0,4.0,2687.834406137875,2026.225699861459,90.0,10.006737951431031,5.518724695509373,-0.03746816423314694
1386.0,5.0,2687.334406137875,2027.0917252652434,90.0,10.011826444739397,5.51813936427636,-0.04008026251500256
1386.0,6.0,2686.834406137875,2027.957750669028,90.0,10.01691493804776,5.517554033043346,-0.04269236079685819
1386.0,7.0,2686.334406137875,2028.8237760728123,90.0,10.02019581344207,5.516102396438135,-0.04374889753730841
1386.0,8.0,2685.834406137875,2029.6898014765968,90.0,10.02270199544464,5.514279486101985,-0.044138765045727585
1386.0,9.0,2685.334406137875,2030.5558268803811,90.0,10.02520817744721,5.512456575765832,-0.044528632554146755
1386.0,10.0,2684.834406137875,2031.4218522841657,90.0,10.02771435944978,5.51063366542968,-0.04491850006256593
1386.0,11.0,2684.334406137875,2032.28787768795,90.0,10.03022054145235,5.508810755093529,-0.04530836757098511
1386.0,12.0,2683.834406137875,2033.1539030917345,90.0,10.032726723454918,5.506987844757377,-0.04569823507940428
1386.0,13.0,2683.334406137875,2034.019928495519,90.0,10.034715797887724,5.5054836537259435,-0.04590518157408425
1386.0,14.0,2682.834406137875,2034.8859538993033,90.0,10.03592921096588,5.50445754165159,-0.04583774654815539
1386.0,15.0,2682.334406137875,2035.7519793030879,90.0,10.037142624044037,5.503431429577235,-0.04577031152222654
1386.0,16.0,2681.834406137875,2036.6180047068722,90.0,10.038356037122195,5.502405317502882,-0.0457028764962977
1386.0,17.0,2681.334406137875,2037.4840301106567,90.0,10.039569450200352,5.5013792054285275,-0.04563544147036884
1386.0,18.0,2680.834406137875,2038.350055514441,90.0,10.040782863278507,5.500353093354174,-0.04556800644444
1386.0,19.0,2680.334406137875,2039.2160809182255,90.0,10.042075205542071,5.499530491247323,-0.045459973232518075
1386.0,20.0,2679.834406137875,2040.08210632201,90.0,10.044077910474305,5.500539478847997,-0.04498655634665837
1386.0,21.0,2679.334406137875,2040.9481317257944,90.0,10.046080615406538,5.5015484664486705,-0.04451313946079867
1386.0,22.0,2678.834406137875,2041.814157129579,90.0,10.048083320338774,5.502557454049345,-0.044039722574938975
1386.0,23.0,2678.334406137875,2042.6801825333632,90.0,10.050086025271005,5.503566441650019,-0.04356630568907925
1386.0,24.0,2677.834406137875,2043.5462079371478,90.0,10.052088730203238,5.504575429250693,-0.043092888803219556
1386.0,25.0,2677.334406137875,2044.4122333409323,90.0,10.054091435135472,5.505584416851367,-0.04261947191735986
1386.0,26.0,2676.834406137875,2045.2782587447166,90.0,10.054844610631132,5.506789505926641,-0.04095199652296618
1386.0,27.0,2676.334406137875,2046.1442841485011,90.0,10.05528540376765,5.50804362037057,-0.038986006501439074
1386.0,28.0,2675.834406137875,2047.0103095522854,90.0,10.05572619690417,5.509297734814497,-0.03702001647991197
1386.0,29.0,2675.334406137875,2047.87633495607,90.0,10.056166990040685,5.510551849258424,-0.03505402645838486
1386.0,30.0,2674.834406137875,2048.7423603598545,90.0,10.056607783177204,5.5118059637023515,-0.033088036436857746
1386.0,31.0,2674.334406137875,2049.608385763639,90.0,10.057048576313724,5.513060078146278,-0.031122046415330635
1386.0,32.0,2673.834406137875,2050.474411167423,90.0,10.055207336514243,5.513662931596004,-0.028630689579170056
1386.0,33.0,2673.334406137875,2051.3404365712076,90.0,10.051084063778767,5.513614524051525,-0.02561396592837596
1386.0,34.0,2672.834406137875,2052.206461974992,90.0,10.046960791043292,5.513566116507049,-0.022597242277581864
