a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg
630.0,0.0,2035.1192008768394,1644.7615982463215,90.0,10.035172858768414,5.448538299613087,-0.022260436262130878
630.0,1.0,2034.6192008768394,1645.627623650106,90.0,10.034752159968011,5.4471272109909545,-0.023005563449095004
630.0,2.0,2034.1192008768394,1646.4936490538903,90.0,10.03433146116761,5.445716122368823,-0.023750690636059127
630.0,3.0,2033.6192008768394,1647.3596744576748,90.0,10.033910762367208,5.444305033746691,-0.024495817823023253
630.0,4.0,2033.1192008768394,1648.2256998614591,90.0,10.033490063566806,5.442893945124558,-0.02524094500998738
630.0,5.0,2032.6192008768394,1649.0917252652437,90.0,10.033069364766403,5.441482856502426,-0.025986072196951506
630.0,6.0,2032.1192008768394,1649.957750669028,90.0,10.032648665966002,5.440071767880293,-0.02673119938391563
630.0,7.0,2031.6192008768394,1650.8237760728125,90.0,10.032791417817423,5.439743968612958,-0.028703794385451085
630.0,8.0,2031.1192008768394,1651.689801476597,90.0,10.033175648519626,5.439880436211964,-0.031202447021802956
630.0,9.0,2030.6192008768394,1652.5558268803813,90.0,10.03355987922183,5.440016903810971,-0.03370109965815483
630.0,10.0,2030.1192008768394,1653.4218522841659,90.0,10.033944109924033,5.440153371409976,-0.03619975229450669
630.0,11.0,2029.6192008768394,1654.2878776879502,90.0,10.034328340626237,5.440289839008983,-0.03869840493085857
630.0,12.0,2029.1192008768394,1655.1539030917347,90.0,10.034712571328441,5.440426306607989,-0.04119705756721044
630.0,13.0,2028.6192008768394,1656.0199284955193,90.0,10.034698270635744,5.440662719947039,-0.04342090176911898
630.0,14.0,2028.1192008768394,1656.8859538993036,90.0,10.034086172850696,5.441049051896154,-0.04523253331936257
630.0,15.0,2027.6192008768394,1657.751979303088,90.0,10.03347407506565,5.441435383845267,-0.047044164869606164
630.0,16.0,2027.1192008768394,1658.6180047068724,90.0,10.0328619772806,5.441821715794383,-0.048855796419849745
630.0,17.0,2026.6192008768394,1659.484030110657,90.0,10.032249879495554,5.442208047743497,-0.05066742797009333
630.0,18.0,2026.1192008768394,1660.3500555144415,90.0,10.031637781710506,5.442594379692611,-0.05247905952033692
630.0,19.0,2025.6192008768394,1661.2160809182258,90.0,10.031170802631765,5.442985200338451,-0.05429775543157878
630.0,20.0,2025.1192008768394,1662.0821063220103,90.0,10.032009891909759,5.443416419254803,-0.05618003059180503
630.0,21.0,2024.6192008768394,1662.9481317257946,90.0,10.032848981187753,5.4438476381711585,-0.05806230575203129
630.0,22.0,2024.1192008768394,1663.8141571295791,90.0,10.03368807046575,5.444278857087513,-0.05994458091225756
630.0,23.0,2023.6192008768394,1664.6801825333634,90.0,10.034527159743742,5.444710076003866,-0.061826856072483824
630.0,24.0,2023.1192008768394,1665.546207937148,90.0,10.035366249021738,5.445141294920219,-0.06370913123271009
