            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
         5.00746         1207.12      -0.0266191       0.0011827         3.30385      0.00426664     -0.00118479        -779.453       -0.217546      0.00840119       0.0108592         1.76724
         5.00804         1207.28      -0.0461288      0.00204933         3.30433      0.00417468     -0.00122665        -779.488       -0.237003      0.00831499      0.00598237         1.76771
         5.00862         1207.35      -0.0665308      0.00265881         3.30468       0.0040843     -0.00126408        -779.575        -0.25554      0.00866151       0.0134189         1.76816
          5.0092         1207.36      -0.0900164       0.0035382         3.30498       0.0039894      -0.0012966        -779.595       -0.277092      0.00898175       0.0130739         1.76871
         5.00978         1207.37       -0.109354      0.00501864         3.30528      0.00389337     -0.00132237        -779.581       -0.293484      0.00960546       0.0124486         1.76925
         5.01036         1207.37       -0.127923      0.00653436         3.30555       0.0037989     -0.00134089        -779.614       -0.314303       0.0103362       0.0116519         1.76972
         5.01094         1207.38       -0.146303      0.00823895         3.30582      0.00370722      -0.0013532        -779.596       -0.338179       0.0111914       0.0107554          1.7704
         5.01152         1207.35       -0.166122       0.0101697         3.30608      0.00361542     -0.00136093        -779.596       -0.346067       0.0127374      0.00610832         1.77099
          5.0121         1207.33       -0.184607       0.0124364         3.30632      0.00352423     -0.00136383         -779.62       -0.363734       0.0141311      0.00904188         1.77153
         5.01268         1207.32       -0.202173       0.0149104         3.30655      0.00343436     -0.00136144        -779.601       -0.379558       0.0156542       0.0082553         1.77202
         5.01325         1207.29       -0.220109       0.0174139         3.30677       0.0033457     -0.00135524        -779.589       -0.399145       0.0174158      0.00765476          1.7725
         5.01383         1207.26       -0.236191       0.0201569         3.30697      0.00325807     -0.00134477        -779.581       -0.415343       0.0193988      0.00764327           1.773
         5.01441         1207.22       -0.252996       0.0230743         3.30717      0.00317117     -0.00133001        -779.551       -0.425744       0.0215905      0.00814102         1.77355
         5.01499          1207.2       -0.270579       0.0261984         3.30735      0.00308576     -0.00131186        -779.519       -0.431809       0.0238041      0.00867373         1.77412
         5.01557         1207.15       -0.285423       0.0296518         3.30753      0.00300191     -0.00128939        -779.503       -0.440625       0.0260895      0.00915287         1.77468
         5.01615         1207.09       -0.300562        0.033179          3.3077      0.00291973     -0.00126261        -779.495        -0.45392       0.0285725      0.00955045         1.77521
         5.01673         1207.05       -0.314668       0.0365049         3.30786      0.00284177     -0.00123156        -779.447       -0.472707       0.0313773      0.00996093         1.77568
         5.01731         1206.99       -0.330663        0.040105         3.30801      0.00276409     -0.00119774        -779.409       -0.480524       0.0341142       0.0104258         1.77609
         5.01789         1206.93       -0.346244       0.0440277         3.30815      0.00268664     -0.00116115        -779.387       -0.484031       0.0368106       0.0110678         1.77647
         5.01847         1206.87       -0.360588       0.0480466         3.30828      0.00261106      -0.0011215        -779.336       -0.492485       0.0396797       0.0119142         1.77683
