            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
       0.0005795         17240.3     -0.00385464    -0.000153079          40.851    -0.000312351    -9.76938e-06         4902.64      -0.0609902     -0.00120116        0.160005         2.64335
        0.001159        -5208.13    -0.000946616    -9.34722e-05         26.7601    -0.000184737    -4.49291e-06        -1235.83      0.00139735    -0.000804282        0.132373         2.00232
       0.0017385         191.002     -0.00642909     0.000441996         19.4401     -0.00013438    -1.87176e-06        -4.80937      -0.0157666     0.000320019        0.107285         1.68247
        0.002318         687.038     -0.00321725     6.35502e-05         15.4049    -0.000106835    -3.93376e-07        -53.6395      -0.0330005    -0.000941746       0.0763115         1.60233
       0.0028975         767.862      -0.0028424     0.000153119         12.8447    -9.00418e-05     6.81075e-07        -140.505      -0.0268027     -0.00080442       0.0615914         1.61923
        0.003477         796.897     -0.00142764    -3.05853e-06         11.0702    -7.83324e-05     1.44461e-06        -202.533      -0.0139932    -0.000544755       0.0569368         1.60482
       0.0040565         819.512     0.000157027    -0.000295319         9.77923    -6.93466e-05     2.01397e-06        -248.935     -0.00947455    -0.000163175       0.0418661         1.57033
        0.004636         842.897      0.00142191     8.36539e-05         8.80235    -6.24342e-05     2.53071e-06        -286.383       0.0118333    -6.21087e-05       0.0232363         1.52878
       0.0052155         866.011       0.0019987    -5.04729e-05         8.02155    -5.69627e-05     2.96212e-06        -318.645      0.00920362     0.000199954       0.0216924         1.48689
        0.005795         884.835      0.00232047    -1.26534e-05         7.36536    -5.23368e-05      3.3014e-06        -348.804       0.0174874     -7.1159e-05       0.0220479         1.45232
       0.0063745         898.517      0.00239198    -9.71696e-05         6.80466    -4.82762e-05     3.58154e-06        -375.694       0.0172215    -0.000142221       0.0257258         1.42975
        0.006954         909.575      0.00217137    -0.000135007         6.32998    -4.48162e-05     3.87119e-06         -399.36       0.0148466    -0.000192877       0.0241207         1.41707
       0.0075335         921.101       0.0017056    -0.000100358         5.93045    -4.17964e-05       4.161e-06        -420.818      0.00780994     -0.00013221       0.0178977         1.40586
        0.008113         933.737      0.00152794    -9.05621e-05         5.58728    -3.91103e-05     4.42479e-06        -440.382       0.0105824    -0.000206605       0.0105153          1.4069
       0.0086925         945.674      0.00113371    -6.60325e-05         5.28075    -3.65829e-05     4.65406e-06        -458.795       0.0127477    -0.000477572       0.0131871         1.41972
        0.009272         955.184       0.0011628    -0.000101075         5.00083    -3.42025e-05     4.84836e-06        -475.765      0.00457231    -0.000104053       0.0111672         1.43166
       0.0098515         962.993     0.000651933    -0.000102427         4.74817    -3.20102e-05     5.03441e-06        -490.943      0.00233639     -0.00017935       0.0121036         1.44328
        0.010431         970.553      0.00109323    -5.09413e-05         4.52485    -3.00313e-05     5.22654e-06        -504.724       0.0105812    -0.000398423       0.0215863         1.45401
       0.0110105         979.147     0.000872852    -6.33378e-05         4.32804    -2.80791e-05      5.4119e-06        -517.671      0.00401465    -0.000256321       0.0285478         1.46346
         0.01159         988.355     0.000557744    -4.53729e-05         4.15018    -2.63117e-05     5.60306e-06        -530.181      0.00392811     -0.00021663       0.0201032         1.47134
       0.0121695         997.015     0.000170121    -4.33658e-05          3.9849    -2.46275e-05     5.78026e-06        -542.263      0.00185148    -0.000221023       0.0245075         1.47784
        0.012749          1004.6     0.000113818    -1.56653e-05         3.83026    -2.29571e-05     5.95477e-06        -553.716     0.000609597     -0.00012463       0.0167088         1.48356
       0.0133285         1011.59     9.15724e-05    -4.93803e-06         3.68799    -2.14485e-05     6.12985e-06        -564.442      0.00205414    -0.000176166       0.0156112         1.48911
        0.013908          1018.7    -0.000373961     8.28038e-07         3.55933    -1.99593e-05     6.30116e-06        -574.555     -0.00467125     0.000220645       0.0213902         1.49628
       0.0144875         1026.45     3.03394e-05     1.48672e-06         3.44276    -1.86154e-05     6.47345e-06        -584.328      0.00318878    -0.000293265       0.0153359         1.52122
        0.015067         1034.51    -0.000379892     9.24573e-06         3.33493    -1.72601e-05     6.61606e-06        -593.922     0.000143432    -0.000117747       0.0262027         1.54182
       0.0156465         1042.23    -0.000515529     1.97779e-05          3.2332    -1.60697e-05     6.74959e-06        -603.226     -0.00772002     0.000588021       0.0334443         1.55685
        0.016226         1049.36     -0.00027926    -2.85969e-05         3.13694    -1.48268e-05     6.85699e-06        -612.142     1.12489e-05    -0.000141323        0.040836          1.5657
       0.0168055         1056.14    -0.000123349    -1.93278e-05         3.04712    -1.37087e-05     6.97266e-06        -620.698    -0.000142098    -3.42488e-06       0.0461741          1.5706
        0.017385         1063.02    -0.000308294     3.83182e-05         2.96447    -1.27506e-05     7.09373e-06        -628.953     0.000910186     -0.00013182       0.0493398         1.57266
       0.0179645         1070.21    -0.000909484     0.000127174          2.8884    -1.18848e-05     7.21108e-06        -636.985     -0.00160753    -7.82959e-07       0.0528918         1.56953
