       0.0146628         337.422          42.803               0         848.532        0.757008               0               0               0         41.0708      0.00170819        0.465189
       0.0293255        -35.7837         65.6754               0         504.416        0.126892               0               0               0         21.3099      0.00377271        0.358909
       0.0439883         8.56779         68.9086               0         370.174       0.0393419               0               0               0         31.0891      0.00172383        0.307677
        0.058651         9.99654         76.3367               0         295.035       0.0367629               0               0               0         37.0555     0.000321889        0.274759
       0.0733138         9.88993         82.2101               0         245.825       0.0492032               0               0               0         40.8754      0.00170969        0.250836
       0.0879765         9.21692         86.3492               0         210.636       0.0631202               0               0               0         42.8666      0.00229898        0.232203
        0.102639         8.62677         90.1514               0         184.011       0.0755219               0               0               0         44.2554      0.00587836        0.217036
        0.117302         7.96271         94.6109               0         163.058       0.0859366               0               0               0         45.9425      0.00608441        0.204304
        0.131965         7.44236         99.6429               0         146.084       0.0944598               0               0               0         48.0102      0.00503793        0.193372
        0.146628         7.11326         104.456               0         132.021         0.10124               0               0               0         49.9251      0.00388458        0.183822
         0.16129         6.57499         108.436               0         120.162        0.106439               0               0               0         51.2272      0.00651419        0.175366
        0.175953          6.1069         111.511               0         110.018        0.110297               0               0               0         51.8758      0.00160651        0.167793
        0.190616         5.85919         114.047               0         101.235        0.113112               0               0               0         52.1861      0.00933935        0.160948
        0.205279         5.70053         116.506               0         93.5548        0.115154               0               0               0         52.5297      0.00874848        0.154713
        0.219941         5.69445         119.172               0         86.7803        0.116604               0               0               0         53.0978      0.00732952        0.148998
        0.234604         5.82972         121.641               0         80.7605        0.117523               0               0               0         53.5839      0.00501334        0.143728
        0.249267          5.7192         123.241               0         75.3765        0.117913               0               0               0         53.5177      0.00453654        0.138846
         0.26393         5.36845          123.82               0         70.5336        0.117817               0               0               0         52.8102      0.00626254        0.134303
        0.278592         4.98516         123.777               0         66.1554         0.11734               0               0               0         51.7653      0.00667158         0.13006
        0.293255         4.54759         123.738               0         62.1792        0.116606               0               0               0         50.8284      0.00538747        0.126083
        0.307918         4.08031         124.445               0         58.5536        0.115712               0               0               0         50.4548     0.000721748        0.122344
        0.322581         3.75137         126.257               0         55.2354        0.114699               0               0               0         50.7981      0.00612133         0.11882
        0.337243         3.52805         128.778               0         52.1885        0.113546               0               0               0         51.5221      0.00881292         0.11549
        0.351906         3.19894         131.253               0         49.3823        0.112206               0               0               0         52.1054      0.00975731        0.112338
        0.366569         2.83291         133.156               0         46.7904        0.110671               0               0               0         52.2373      0.00939235        0.109658
        0.381232         2.56757         134.448               0         44.3906        0.108979               0               0               0         51.9607      0.00906491        0.107209
        0.395894         2.38834         135.515               0         42.1632        0.107201               0               0               0         51.5905      0.00935209        0.104885
        0.410557         2.27025         136.973               0         40.0914        0.105401               0               0               0         51.5482       0.0100711        0.102579
         0.42522           2.296         139.317               0         38.1605        0.103618               0               0               0          52.121        0.010609        0.100226
        0.439883         2.47844         142.423               0         36.3575        0.101843               0               0               0         53.1755      0.00882155       0.0978602
        0.454545         2.61633         145.588               0         34.6711        0.100035               0               0               0         54.2248       0.0066959       0.0955968
        0.469208         2.61329         148.065               0         33.0911       0.0981551               0               0               0         54.7893      0.00359257       0.0935285
        0.483871         2.58277         149.569               0         31.6086        0.096201               0               0               0         54.7209      0.00394976       0.0916809
        0.498534          2.5758         150.414               0         30.2156       0.0942088               0               0               0         54.2671      0.00631496       0.0899893
        0.513196         2.57467         151.278               0         28.9049       0.0922328               0               0               0         53.8875      0.00678688       0.0883487
        0.527859         2.61383         152.926               0         27.6701        0.090319               0               0               0         54.0548      0.00526034       0.0866653
        0.542522         2.78102         155.654               0         26.5054       0.0884839               0               0               0         54.9092      0.00258221       0.0849097
        0.557185         3.01838         158.976               0         25.4057          0.0867               0               0               0         56.0911      0.00646319       0.0831663
        0.571848         3.11143         161.973               0         24.3663       0.0849174               0               0               0         56.9909      0.00797958       0.0815551
         0.58651         3.06283          164.04               0         23.3828       0.0831051               0               0               0         57.2445      0.00846803       0.0801321
        0.601173         3.00703          165.32               0         22.4513       0.0812735               0               0               0          56.989      0.00817309       0.0788724
        0.615836         2.98568          166.46               0         21.5684       0.0794657               0               0               0         56.6869      0.00780226       0.0776877
        0.630499         2.99059         168.166               0         20.7308       0.0777298               0               0               0         56.8094      0.00742009       0.0764839
        0.645161         3.08239         170.849               0         19.9355       0.0760937               0               0               0         57.5982      0.00720362        0.075209
        0.659824         3.29488          174.21               0         19.1798       0.0745456               0               0               0         58.8161      0.00736192       0.0739046
        0.674487         3.45718         177.379               0         18.4613       0.0730386               0               0               0         59.8724       0.0073464       0.0726858
         0.68915         3.42563         179.624               0         17.7775       0.0715291               0               0               0         60.2993      0.00609531       0.0716294
        0.703812          3.3084         180.862               0         17.1265        0.070012               0               0               0         60.0841      0.00326487        0.070728
        0.718475         3.21266         181.639               0         16.5061       0.0685216               0               0               0         59.6364      0.00322285       0.0699031
        0.733138         3.12304         182.569               0         15.9147       0.0671017               0               0               0         59.3862      0.00476424       0.0690532
        0.747801         3.08442          184.07               0         15.3505       0.0657764               0               0               0         59.5913      0.00450317       0.0681284
        0.762463         3.11819         186.024               0          14.812       0.0645361               0               0               0         60.1276      0.00344855       0.0671624
        0.777126         3.11368         187.808               0         14.2977       0.0633458               0               0               0         60.5497      0.00212874       0.0662319
        0.791789         2.98988           188.9               0         13.8063       0.0621724               0               0               0          60.507       0.0013631       0.0653856
        0.806452          2.8108         189.312               0         13.3366       0.0610104               0               0               0         60.0248       0.0027069       0.0646125
        0.821114         2.68028         189.587               0         12.8873        0.059882               0               0               0         59.4821      0.00345314       0.0638611
        0.835777         2.60658         190.266               0         12.4573       0.0588172               0               0               0         59.2444      0.00396162       0.0630724
         0.85044         2.60515         191.525               0         12.0457       0.0578302               0               0               0         59.4188      0.00432227       0.0622284
        0.865103         2.64644         193.077               0         11.6515       0.0569115               0               0               0         59.7943      0.00457485       0.0613631
        0.879765         2.65208         194.431               0         11.2737        0.056038               0               0               0         60.0348      0.00474096       0.0605244
        0.894428          2.5961         195.364               0         10.9116       0.0551933               0               0               0         59.9925      0.00483361       0.0597338
        0.909091         2.52256         196.035               0         10.5644       0.0543786               0               0               0         59.7818      0.00486105       0.0589792
        0.923754          2.4757         196.769               0         10.2313        0.053607               0               0               0         59.6293      0.00482849       0.0582348
        0.938416         2.46679         197.735               0         9.91159       0.0528895               0               0               0         59.6527      0.00473867       0.0574847
