            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
         1.66954         1311.76        -1.99441       0.0342256         1.98153      -0.0136834      0.00304477        -877.071       -0.810483       0.0896307       0.0149722         1.85798
         1.67012         1312.17        -1.94136       0.0432135         1.97986      -0.0134068      0.00285381        -877.259       -0.719098       0.0968647       0.0106066         1.85693
          1.6707         1312.33        -1.88522       0.0522583         1.97792      -0.0125856      0.00262417        -877.367       -0.641142        0.103348       0.0128091         1.85643
         1.67128         1312.36         -1.8267       0.0609874         1.97597      -0.0113415      0.00236332        -877.442       -0.560294        0.108643      0.00562737         1.85628
         1.67186         1312.36        -1.76855       0.0692743         1.97408     -0.00983407      0.00209124        -877.503        -0.46892        0.113023      0.00650758         1.85621
         1.67244         1312.37        -1.71065       0.0769166         1.97227     -0.00824766      0.00183371        -877.561       -0.375664        0.116479       0.0137291         1.85607
         1.67302         1312.36        -1.65015       0.0839086         1.97052     -0.00676025      0.00161251        -877.608        -0.27725        0.118598       0.0106532         1.85602
          1.6736         1312.35        -1.58753       0.0902733          1.9688     -0.00551009      0.00143967        -877.641       -0.179058        0.119893      0.00747238         1.85618
         1.67418         1312.31        -1.52381       0.0961553         1.96708     -0.00456726      0.00131852        -877.659      -0.0930798        0.121157        0.011426         1.85647
         1.67475         1312.27        -1.45822        0.101489         1.96531     -0.00394421      0.00124659        -877.676      -0.0053746        0.121686       0.0145086         1.85685
         1.67533         1312.22        -1.39244        0.106195         1.96344     -0.00363739      0.00121797        -877.687       0.0911622         0.12083       0.0130437         1.85736
         1.67591         1312.16        -1.32831        0.110447         1.96145      -0.0036532      0.00123034        -877.684        0.177596        0.119558       0.0123695         1.85795
         1.67649         1312.09        -1.26341        0.114265         1.95933     -0.00401318      0.00128364        -877.668        0.244049        0.118173       0.0115454         1.85859
         1.67707            1312        -1.19692        0.117609         1.95704     -0.00473066       0.0013806        -877.643         0.29315        0.116788      0.00904396         1.85922
         1.67765         1311.91        -1.13029        0.120543         1.95456     -0.00579862      0.00152226        -877.616        0.343089        0.114577      0.00720061         1.85981
         1.67823         1311.81        -1.06322        0.122858         1.95187     -0.00718546      0.00169894        -877.587        0.402893        0.110815      0.00650075         1.86037
         1.67881         1311.72       -0.995001        0.124383         1.94893     -0.00880851      0.00189516        -877.567        0.464292        0.105813      0.00536051         1.86092
         1.67939         1311.62       -0.925037        0.125148         1.94571      -0.0105604      0.00210027        -877.539        0.527605       0.0998194       0.0097201          1.8615
         1.67997         1311.52       -0.853365        0.125083          1.9422      -0.0123485      0.00230852        -877.504        0.593922       0.0929708      0.00878767         1.86219
         1.68055         1311.43       -0.780824         0.12427         1.93839      -0.0141067      0.00251616        -877.472        0.651056       0.0865218      0.00625387         1.86302
         1.68113         1311.33       -0.706719         0.12256         1.93432      -0.0158232      0.00272378        -877.443        0.712395       0.0793648      0.00676408           1.864
         1.68171         1311.23        -0.63345        0.120247         1.93001      -0.0175312      0.00293348        -877.403        0.774948       0.0715987      0.00556543         1.86511
         1.68229         1311.12       -0.560365        0.117438         1.92549      -0.0192637      0.00314933        -877.367        0.824595        0.064291      0.00637758         1.86631
         1.68287            1311       -0.486194        0.113975         1.92082      -0.0210549      0.00337863        -877.331        0.868697       0.0566897      0.00728516         1.86755
