            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
       0.0005795         78577.7      -0.0577178      0.00250068         32.3332     4.48073e-05     0.000828747        -18691.3        0.193054      0.00267537        0.213762         2.88814
        0.001159        -23253.6     -0.00517459      0.00685411         50.1716     0.000550681     0.000647325         3988.23       0.0982571     -0.00766167          0.1571         2.08468
       0.0017385         1029.26       0.0135374     0.000278698         36.6361     0.000601415     0.000520732        -2278.49       -0.154037      -0.0050308        0.148277         2.40853
        0.002318         3097.56      -0.0221471     -0.00380721         27.5851     0.000567864     0.000434713        -3114.25       -0.446816      -0.0187042         0.10712         2.07177
       0.0028975          3489.7       -0.017063     -0.00110003         21.8692     0.000504141     0.000368737        -3501.55       -0.262891     -0.00829119        0.101174         2.02324
        0.003477         3669.61     -0.00607143    -0.000745023         18.1269     0.000464098      0.00030902        -3771.49      -0.0966426      0.00145109       0.0692048         1.98846
       0.0040565         3791.82      0.00161598     -0.00256021            15.6     0.000433279     0.000261225        -3976.34       -0.100368      0.00717258        0.033909         2.10512
        0.004636         3890.87       0.0150627     -0.00421094         13.8465     0.000402002     0.000217252        -4137.18       0.0359663       0.0119638       0.0470071         2.19331
       0.0052155         3977.26       0.0202175     -0.00599478         12.5553     0.000366907     0.000175265        -4269.06       0.0272212       0.0141488       0.0326772         2.25292
        0.005795          4048.7       0.0161464     -0.00446853         11.5202     0.000326171     0.000139719         -4387.9      0.00634411       0.0113933       0.0566503         2.28982
       0.0063745          4105.9        0.010083     -0.00255448         10.6571     0.000284202     0.000111986        -4497.37       0.0481086       0.0054155       0.0664162         2.31354
        0.006954         4152.39      0.00717399     -0.00058067         9.94157     0.000243577     8.79732e-05        -4599.91      -0.0103322      0.00368895       0.0536999         2.33269
       0.0075335         4196.13      0.00870656     0.000644939         9.35527     0.000210962     6.71493e-05         -4697.5      -0.0178878      0.00279411       0.0352437         2.35118
        0.008113         4239.95      0.00989092     0.000991444         8.86503     0.000184782     4.65241e-05        -4789.38      -0.0553505       0.0037009       0.0337921         2.36938
       0.0086925         4280.72       0.0233742     0.000519135         8.43103     0.000167229     2.94518e-05        -4874.74      -0.0123949      0.00612784       0.0245989         2.38683
        0.009272         4314.68       0.0307435     -0.00104253         8.03348     0.000159297     1.43811e-05        -4952.96      -0.0125887      0.00732861       0.0114149         2.40375
       0.0098515          4343.3       0.0391846     -0.00218962         7.67613     0.000159148    -8.97219e-07        -5023.24     -0.00786481      0.00744967      0.00932381         2.41924
        0.010431          4370.3       0.0454518     -0.00340153         7.36694     0.000166497    -1.44553e-05        -5086.87     -0.00316017      0.00622449       0.0294602          2.4332
       0.0110105         4399.34       0.0471039     -0.00438143         7.10195     0.000175648    -2.86102e-05        -5145.55      -0.0164231      0.00433967       0.0205188          2.4456
         0.01159         4430.07       0.0515857     -0.00514526         6.86714     0.000193995     -4.0994e-05         -5200.1      -0.0336613      0.00464085       0.0217631         2.45649
       0.0121695         4460.54       0.0549065     -0.00529588         6.65154     0.000221701    -5.19471e-05        -5250.85      -0.0412645      0.00505163       0.0150257         2.46607
        0.012749         4489.98       0.0551135     -0.00487674         6.45415     0.000255088    -6.06813e-05        -5297.77      -0.0839457      0.00787932       0.0294032         2.47461
       0.0133285         4519.93       0.0593664       -0.004291         6.27941     0.000289762    -6.95788e-05        -5341.48      -0.0745068      0.00828396       0.0349801          2.4824
        0.013908         4551.39        0.060705     -0.00387411         6.12776     0.000326331    -7.83598e-05        -5382.63       -0.103814      0.00957172       0.0371239         2.48963
       0.0144875         4584.52       0.0693235     -0.00399642         5.99336     0.000360793    -8.74202e-05        -5421.49       -0.073663      0.00814574       0.0237095         2.49647
        0.015067         4617.41       0.0726147     -0.00455381         5.86979     0.000391126    -9.58634e-05        -5457.64      -0.0816435      0.00877872         0.02564         2.50298
       0.0156465         4649.13       0.0765459     -0.00552424         5.75526     0.000415196     -0.00010264        -5490.78      -0.0832475       0.0100862       0.0240977         2.50921
        0.016226         4680.13       0.0792928     -0.00645153         5.65192     0.000431921    -0.000107986        -5520.79      -0.0805727       0.0118975       0.0090981         2.51517
       0.0168055         4711.22       0.0811721     -0.00733622         5.56114     0.000442549    -0.000112775        -5547.86      -0.0920003       0.0144496       0.0165693         2.52084
        0.017385         4742.83       0.0833859     -0.00788547         5.48095     0.000449837    -0.000117305        -5572.18        -0.11683       0.0178563       0.0082354         2.52621
       0.0179645         4774.35       0.0867904      -0.0080929         5.40796     0.000455142    -0.000122218         -5593.7       -0.131551       0.0213064       0.0244333         2.53126
        0.018544         4805.26       0.0899372     -0.00803608         5.34065     0.000460682    -0.000127178        -5612.29       -0.165264        0.026831       0.0171336         2.53598
       0.0191235         4835.67       0.0937941      -0.0081303         5.27949     0.000466268    -0.000132279        -5627.93       -0.189703        0.032013       0.0254943         2.54033
        0.019703         4866.02       0.0999445      -0.0087891         5.22479     0.000472624    -0.000137094        -5640.77       -0.210561       0.0371587       0.0108678         2.54432
       0.0202825         4896.38        0.107651      -0.0101542         5.17534     0.000480509    -0.000141643        -5650.88        -0.22146       0.0410328       0.0176698         2.54794
        0.020862         4926.45        0.117005      -0.0120769         5.12928     0.000490909    -0.000145867         -5658.3       -0.222312       0.0434377       0.0226574         2.55119
       0.0214415         4955.96        0.127518      -0.0143358         5.08558     0.000504235    -0.000149505         -5663.1       -0.210403       0.0435918       0.0221018         2.55408
        0.022021          4984.9         0.13865      -0.0169282         5.04413     0.000518468    -0.000152967        -5665.34       -0.198554       0.0433166       0.0144469         2.55662
       0.0226005         5013.53        0.150018      -0.0195983         5.00488     0.000536481    -0.000156175        -5665.17       -0.190233       0.0429699       0.0258096         2.55883
         0.02318         5042.01          0.1623      -0.0224436         4.96722     0.000557673    -0.000158799        -5662.75       -0.175357       0.0413152       0.0326526         2.56071
       0.0237595         5070.28        0.174784      -0.0253414         4.93033     0.000580041      -0.0001606        -5658.21       -0.167921       0.0406632        0.030966         2.56227
        0.024339         5098.15        0.187341      -0.0284701         4.89377     0.000600753    -0.000161129         -5651.6        -0.16263       0.0399845       0.0197287         2.56352
       0.0249185         5125.73        0.201168       -0.031924          4.8575     0.000616683    -0.000160651        -5643.05       -0.152564       0.0389717       0.0212837         2.56449
        0.025498         5153.16        0.215211      -0.0357908         4.82148     0.000632811    -0.000159927        -5632.73       -0.152656       0.0393259       0.0232636         2.56519
       0.0260775         5180.58        0.229771      -0.0399406         4.78554     0.000646307    -0.000158915         -5620.8       -0.158073       0.0410253       0.0202662         2.56562
        0.026657         5207.93         0.24391      -0.0440895         4.74947     0.000654259    -0.000157241        -5607.34       -0.165327       0.0437487       0.0285548         2.56581
       0.0272365         5235.19        0.256963       -0.048281         4.71323     0.000655144    -0.000155138         -5592.4       -0.185576       0.0487466       0.0257846         2.56577
        0.027816         5262.35        0.269149      -0.0523257         4.67691     0.000651654    -0.000153194        -5576.07       -0.206365       0.0546244       0.0203675         2.56551
       0.0283955         5289.42        0.280612      -0.0564026         4.64063     0.000645358    -0.000151655        -5558.43       -0.226103         0.06062       0.0266734         2.56503
        0.028975         5316.36        0.290477      -0.0602677         4.60442     0.000636859    -0.000150432        -5539.58       -0.243883       0.0664176       0.0216488         2.56436
       0.0295545         5343.12        0.300281      -0.0642911         4.56824     0.000628217    -0.000149273        -5519.63       -0.252537       0.0703099       0.0210328         2.56349
        0.030134         5369.62        0.309551      -0.0683847         4.53212     0.000619759    -0.000148014         -5498.7       -0.250974       0.0720188       0.0188094         2.56243
       0.0307135         5395.77        0.317837      -0.0725706         4.49608     0.000612026    -0.000146432        -5476.96        -0.24504       0.0723754       0.0162814         2.56118
        0.031293         5421.43        0.325294      -0.0766921         4.46015     0.000605321     -0.00014463        -5454.53       -0.235541       0.0719183       0.0260297         2.55975
       0.0318725         5446.45        0.331008      -0.0806249         4.42434     0.000599784     -0.00014262        -5431.54       -0.224224       0.0707252       0.0163654         2.55813
        0.032452         5470.73        0.334455      -0.0842405          4.3886     0.000592054    -0.000139883        -5408.09       -0.213337       0.0692957       0.0251107         2.55634
       0.0330315         5494.14        0.335766      -0.0874664         4.35294     0.000581764    -0.000136591         -5384.3       -0.195744       0.0663535       0.0294574         2.55436
        0.033611          5516.6         0.33328        -0.08997         4.31737     0.000573036    -0.000133794        -5360.23       -0.187369       0.0651863       0.0214346          2.5522
       0.0341905         5538.04        0.327353       -0.091631         4.28191     0.000564019    -0.000131351        -5335.95       -0.175145       0.0629173       0.0186569         2.54986
         0.03477         5558.44        0.317807      -0.0925579          4.2466     0.000554716    -0.000129304        -5311.56       -0.165505       0.0611536       0.0164624         2.54734
       0.0353495         5577.81        0.304462      -0.0925527         4.21146     0.000545057    -0.000127536        -5287.11       -0.153881        0.058895       0.0283606         2.54465
        0.035929          5596.1        0.285537      -0.0908813         4.17654     0.000534658    -0.000125698        -5262.62       -0.147478       0.0581506         0.01011         2.54177
       0.0365085         5613.31         0.26217      -0.0881609         4.14186     0.000523158    -0.000123836        -5238.13       -0.152821       0.0602039       0.0343321         2.53871
        0.037088         5629.39         0.23431      -0.0838856         4.10746      0.00051021    -0.000121478         -5213.6       -0.143175       0.0589785       0.0150465         2.53548
       0.0376675         5644.35        0.201983      -0.0782987         4.07336     0.000495788    -0.000118463        -5189.01       -0.135385       0.0573573       0.0236557         2.53207
        0.038247          5658.2        0.164962      -0.0709301         4.03959     0.000479535    -0.000114568        -5164.33        -0.09914       0.0480732       0.0214851         2.52849
       0.0388265         5670.93        0.123717      -0.0621186         4.00618     0.000461471    -0.000109964        -5139.52      -0.0681639       0.0392737       0.0290628         2.52474
        0.039406         5682.56       0.0767856      -0.0512732         3.97318     0.000442786    -0.000104716        -5114.48      -0.0334164       0.0289812        0.026504         2.52081
       0.0399855         5693.12       0.0248948      -0.0386403         3.94063     0.000424992    -9.91316e-05        -5089.11     -0.00940699       0.0215256       0.0142466         2.51671
        0.040565         5702.67       -0.034129       -0.023299         3.90855     0.000407895    -9.27552e-05        -5063.34     0.000345775        0.018309       0.0230863         2.51243
       0.0411445         5711.26       -0.100049     -0.00537154         3.87698     0.000385803    -8.32956e-05         -5037.1      -0.0070492       0.0205448       0.0254993         2.50799
        0.041724         5718.94       -0.173228       0.0153745         3.84595      0.00035509     -6.9377e-05         -5010.3      -0.0289812       0.0272439       0.0220342         2.50337
       0.0423035         5725.77       -0.252934       0.0388333         3.81549      0.00032341    -5.33515e-05        -4982.85      -0.0523932       0.0344705       0.0179009         2.49858
        0.042883         5731.81       -0.338605       0.0649675         3.78562     0.000296862    -3.72244e-05        -4954.67      -0.0745465       0.0408458       0.0135039         2.49361
       0.0434625         5737.12        -0.43008       0.0938506         3.75637     0.000271239     -1.9551e-05        -4925.68      -0.0834313       0.0427875       0.0241806         2.48848
        0.044042         5741.77       -0.527789        0.125522         3.72773      0.00024299     8.61477e-07        -4895.81       -0.090511       0.0433738       0.0140958         2.48318
