            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
         5.00746         3619.74        -19.3851         2.53719         2.50589       -0.103334       0.0124783        -1344.91         -37.102       -0.991446       0.0148148         1.44697
         5.00804         3619.87        -17.4812         3.08057         2.50283       -0.108207       0.0134024        -1342.81        -37.3452        -1.01168       0.0145211         1.44603
         5.00862         3619.98        -15.4509         3.58464         2.50028       -0.112965       0.0147519        -1341.06        -37.4306        -1.02774       0.0137033         1.44478
          5.0092         3619.49        -13.3121          4.0452         2.49826       -0.117589        0.016513        -1339.38        -37.3716        -1.04234       0.0122762         1.44348
         5.00978         3618.82         -11.087         4.45665         2.49669       -0.122034       0.0186041        -1337.86        -37.1788         -1.0604       0.0124144         1.44217
         5.01036         3617.93        -8.77093         4.81374         2.49552       -0.126205       0.0208909        -1336.53        -36.8434        -1.08253       0.0139663         1.44085
         5.01094         3616.73        -6.39556          5.1117         2.49468       -0.129994       0.0232242        -1335.25        -36.4073        -1.11211       0.0166788         1.43954
         5.01152         3615.48        -4.03618         5.35117         2.49416        -0.13332       0.0254783        -1334.01        -35.9361        -1.15215       0.0105975         1.43825
          5.0121         3614.09        -1.69551         5.53126         2.49392        -0.13611       0.0275592        -1332.86        -35.3082        -1.19543       0.0127653         1.43698
         5.01268         3612.42        0.583716         5.64799         2.49393       -0.138324       0.0293919        -1331.78        -34.5864        -1.24123       0.0103399         1.43572
         5.01325         3610.53         2.79743          5.7028         2.49416        -0.13992        0.030914         -1330.7        -33.7766        -1.28985      0.00952476         1.43449
         5.01383          3608.3         4.91988         5.69479         2.49458        -0.14086       0.0320765        -1329.51        -32.8727         -1.3394       0.0112123         1.43327
         5.01441         3605.87         6.93711         5.62497         2.49517       -0.141129       0.0328322        -1328.35        -31.9823        -1.38942       0.0128006         1.43208
         5.01499         3603.22           8.841         5.49668         2.49589       -0.140731       0.0331497        -1327.11        -31.0323        -1.43603       0.0151091          1.4309
         5.01557         3600.38         10.6344         5.31289         2.49671       -0.139684       0.0330175        -1325.75        -29.9724        -1.47743       0.0170321         1.42972
         5.01615         3597.36         12.3216         5.07568          2.4976       -0.137996       0.0324542        -1324.44        -28.9921        -1.50862       0.0154546         1.42855
         5.01673         3594.11           13.91         4.78936         2.49854       -0.135681        0.031489        -1322.96        -27.9069        -1.52597       0.0135924         1.42737
         5.01731         3590.86          15.383         4.45726         2.49952       -0.132784       0.0301652        -1321.44        -26.8616        -1.52508      0.00795778          1.4262
         5.01789         3587.57         16.7609         4.08498         2.50054       -0.129347       0.0285358        -1319.82        -25.4637        -1.50743      0.00675803         1.42501
         5.01847         3584.04         18.0188         3.67405         2.50158       -0.125386       0.0266701        -1318.14        -24.2108         -1.4646       0.0071388         1.42382
         5.01905         3580.34         19.1915         3.22698         2.50261       -0.120954       0.0246238         -1316.2         -22.789        -1.40114       0.0127328          1.4226
         5.01963         3576.88         20.2372         2.74689         2.50365       -0.116087       0.0224535        -1314.23        -21.1833         -1.3194       0.0164293         1.42136
         5.02021         3573.43          21.182         2.23275         2.50471       -0.110822       0.0202158        -1312.06        -19.6025        -1.21196       0.0164119         1.42009
         5.02079         3569.77         21.9704         1.69222         2.50575       -0.105231       0.0179581        -1309.84        -17.8641        -1.08992       0.0164651         1.41879
         5.02137         3566.14         22.6327         1.12509         2.50677      -0.0993613       0.0157242        -1307.34        -16.0969       -0.948234       0.0167013         1.41744
         5.02195         3562.62         23.1755        0.534902         2.50777      -0.0932655       0.0135464        -1304.71         -14.144       -0.799923       0.0170629         1.41606
         5.02253         3559.06         23.5337      -0.0711925         2.50872      -0.0869989       0.0114498        -1301.97        -12.2183       -0.637772       0.0127459         1.41464
         5.02311         3555.61         23.7377       -0.688343         2.50961      -0.0806236      0.00944165        -1299.07        -10.3388       -0.466724       0.0169389         1.41317
         5.02369         3552.31         23.7537        -1.30741         2.51044      -0.0741788      0.00752767         -1296.1        -8.46432        -0.29358       0.0163867         1.41166
         5.02427         3548.98         23.5842        -1.91814         2.51117      -0.0677419      0.00570457        -1292.92        -6.51189       -0.132316       0.0172263         1.41011
         5.02484         3545.89         23.2388        -2.51481         2.51181      -0.0613497      0.00396261        -1289.67        -4.74475       0.0287011       0.0151659         1.40853
         5.02542         3542.88         22.6995        -3.08864         2.51235      -0.0550714      0.00227733        -1286.35        -3.11809        0.182536      0.00927998          1.4069
           5.026         3540.12         21.9772         -3.6314         2.51281      -0.0489721     0.000610732        -1282.98        -1.55917        0.318687       0.0185721         1.40524
