            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
          3.3385         4194.66        -8.26692       -0.344866         2.44525      0.00850888     -0.00910031        -1903.63        -2.48334        0.326011        0.031162         1.56352
         3.33908         4193.27        -7.69998      -0.0995686         2.43994       0.0079756      -0.0101842        -1895.53        -3.49212        0.141982       0.0265978          1.5618
         3.33966         4191.25        -7.07617        0.142934         2.43443      0.00748379      -0.0108484        -1887.18        -4.40617      -0.0306987       0.0278058         1.55918
         3.34024         4189.02        -6.38515        0.378882         2.42924      0.00700931      -0.0111179        -1878.63         -5.3516       -0.197576       0.0168263         1.55616
         3.34082         4186.29        -5.63366        0.603763         2.42451      0.00653634      -0.0110271        -1869.75        -6.23541         -0.3516       0.0116286         1.55301
          3.3414          4183.2        -4.81766        0.815582         2.42027      0.00605455       -0.010616        -1860.65        -7.02804       -0.490214       0.0201006         1.54986
         3.34198         4179.73        -3.94178         1.01016         2.41652       0.0055664      -0.0099288        -1851.33        -7.74914       -0.612807       0.0247663         1.54673
         3.34256         4175.92        -3.01677         1.18428         2.41321      0.00508578     -0.00900915        -1841.77        -8.42859       -0.720575       0.0275819         1.54367
         3.34314         4171.85        -2.05989          1.3369         2.41028      0.00462457     -0.00790054        -1832.02        -8.99127       -0.811571       0.0292228         1.54068
         3.34371         4167.49        -1.07438          1.4669          2.4077      0.00419904     -0.00664339        -1822.18        -9.42072       -0.885861       0.0289806         1.53777
         3.34429         4162.93      -0.0720845         1.57278         2.40541      0.00382671     -0.00527461        -1812.24        -9.75067       -0.945682       0.0274059         1.53493
         3.34487         4158.22        0.934844         1.65334         2.40339      0.00352709     -0.00382697        -1802.24        -10.0307       -0.992536        0.026839         1.53217
         3.34545         4153.28         1.93631         1.70901          2.4016      0.00331922     -0.00232979         -1792.3         -10.186        -1.02618       0.0272367         1.52948
         3.34603         4148.09         2.92635         1.73911         2.40001      0.00321895     -0.00080782        -1782.41        -10.3404        -1.04918       0.0271625         1.52688
         3.34661          4142.8         3.89099         1.74428          2.3986      0.00323892      0.00071329        -1772.62        -10.3693        -1.06113       0.0278561         1.52437
         3.34719         4137.43         4.82616         1.72413         2.39735      0.00339171      0.00221083        -1763.03        -10.3565        -1.06384       0.0246537         1.52195
         3.34777         4131.76         5.70018          1.6813         2.39624      0.00367438      0.00366216        -1753.62        -10.2629        -1.06003       0.0203074          1.5196
         3.34835         4125.85         6.52238         1.61564         2.39525      0.00409069       0.0050455        -1744.45        -10.1562        -1.04938       0.0234679          1.5173
         3.34893         4120.02         7.28446         1.52777         2.39438      0.00464336      0.00634373        -1735.64        -10.0709        -1.03103       0.0121153         1.51506
         3.34951         4113.94         7.97143         1.41936         2.39361      0.00532766      0.00753972        -1727.14         -9.9797        -1.00586       0.0226297         1.51287
         3.35009         4107.54         8.57581         1.29227         2.39293      0.00613228      0.00861581        -1718.93        -9.87702       -0.973762       0.0212686         1.51071
         3.35067         4101.09         9.09394          1.1484         2.39234      0.00704615      0.00955527        -1711.09         -9.7646       -0.934093       0.0186373         1.50858
         3.35125         4094.57         9.53869        0.989238         2.39183      0.00805614        0.010342        -1703.61        -9.53954       -0.890291       0.0138863         1.50647
         3.35183         4087.72         9.89103        0.817106         2.39139      0.00914863        0.010963         -1696.4        -9.28388       -0.840825       0.0072108         1.50437
         3.35241          4080.6         10.1594        0.633344         2.39102       0.0103112       0.0114075        -1689.45        -8.99552       -0.785412       0.0172139         1.50225
         3.35299         4073.57         10.3479        0.439646         2.39071       0.0115325       0.0116656        -1682.86        -8.62067       -0.726128       0.0209182          1.5001
         3.35357         4066.33          10.451        0.239413         2.39046       0.0127975        0.011729        -1676.53        -8.15558       -0.664996       0.0138965         1.49793
         3.35415         4058.81         10.4653       0.0350735         2.39025        0.014091       0.0115931        -1670.37         -7.5987       -0.603434       0.0190389         1.49574
         3.35473         4051.22          10.379       -0.169853         2.39007       0.0153964       0.0112566        -1664.43        -7.04618       -0.537409       0.0260795         1.49351
          3.3553         4043.69          10.209       -0.372451         2.38993       0.0166975       0.0107208        -1658.72        -6.36487       -0.475569       0.0269392         1.49125
         3.35588         4035.96         9.96799       -0.573071         2.38982       0.0179915      0.00998981        -1653.12        -5.69739       -0.409865       0.0301321         1.48895
         3.35646         4028.17         9.63569       -0.767801         2.38972       0.0192668      0.00906959         -1647.7        -5.06813       -0.338797       0.0340692         1.48659
         3.35704         4020.41         9.22652       -0.954796         2.38964       0.0205111      0.00796759        -1642.41        -4.42069        -0.26681       0.0298429         1.48419
         3.35762         4012.71          8.7432        -1.13252         2.38958       0.0217172       0.0066935        -1637.28        -3.80829       -0.190826       0.0204234         1.48174
          3.3582         4004.93         8.19623        -1.29945         2.38954       0.0228768      0.00525748        -1632.24        -3.23663       -0.110585       0.0114634         1.47923
         3.35878         3997.22         7.58258        -1.45236         2.38951       0.0239815      0.00367197        -1627.33        -2.69215      -0.0284942       0.0154999         1.47667
         3.35936         3989.53         6.90177        -1.58721         2.38949        0.025016      0.00195163        -1622.51          -2.145       0.0508232      0.00727879         1.47407
         3.35994         3981.91         6.16745        -1.70338          2.3895       0.0259691     0.000113076         -1617.8         -1.6306        0.129213       0.0189144         1.47141
         3.36052         3974.35          5.3963        -1.80158         2.38952       0.0268424      -0.0018274        -1613.22        -1.22924        0.214295       0.0252852         1.46868
          3.3611         3966.87         4.58219        -1.87905         2.38956       0.0276274     -0.00385237        -1608.74       -0.900034        0.301249       0.0257171         1.46601
         3.36168          3959.5          3.7269          -1.934         2.38963       0.0283088     -0.00594388        -1604.34       -0.632133        0.388279       0.0269477         1.46336
         3.36226         3952.26          2.8465        -1.96541         2.38974       0.0288754     -0.00808046        -1600.05        -0.39982        0.470889       0.0165954         1.46069
         3.36284         3945.22         1.95602        -1.97366         2.38987       0.0293199       -0.010242         -1595.9        -0.19563        0.546567       0.0228008           1.458
         3.36342         3938.35         1.04469        -1.95577         2.39004       0.0296299      -0.0124066        -1591.89      -0.0916545        0.621727       0.0112421         1.45529
           3.364         3931.48        0.124614        -1.91143         2.39024       0.0297976      -0.0145495        -1587.96      -0.0364394        0.689811       0.0253792         1.45257
         3.36458         3924.81       -0.784123         -1.8427         2.39047       0.0298139      -0.0166474        -1584.14      -0.0652703        0.753905       0.0231277         1.44984
         3.36516         3918.38        -1.68214        -1.74919         2.39075        0.029677      -0.0186761        -1580.49       -0.190333        0.815566       0.0201515          1.4471
         3.36574          3912.1        -2.57094        -1.62919         2.39107       0.0293795      -0.0206105        -1576.95       -0.423939        0.876441        0.021368         1.44435
         3.36632         3906.08        -3.43824        -1.48466         2.39143       0.0289192      -0.0224279        -1573.57       -0.747763        0.935519       0.0235224          1.4416
         3.36689         3900.24        -4.26221        -1.31833         2.39181       0.0283005      -0.0241061        -1570.33        -1.15273        0.992056       0.0230975         1.43883
         3.36747         3894.64        -5.04477         -1.1298         2.39223       0.0275306      -0.0256233        -1567.24        -1.64912         1.05003       0.0223424           1.439
         3.36805         3889.27        -5.78031        -0.92038         2.39268       0.0266119      -0.0269614        -1564.33        -2.14688         1.09713       0.0210772         1.44087
         3.36863         3884.17        -6.46907       -0.691661         2.39315       0.0255544      -0.0281038        -1561.57        -2.77205         1.15482       0.0197424         1.44273
         3.36921         3879.29        -7.08313       -0.448451         2.39364       0.0243735       -0.029037        -1558.98        -3.45531         1.21566       0.0183294         1.44461
         3.36979         3874.67         -7.6267       -0.192434         2.39415       0.0230842      -0.0297488        -1556.56         -4.1558         1.27461       0.0168285          1.4465
         3.37037         3870.31        -8.10435        0.075153         2.39466       0.0216941       -0.030234        -1554.34        -4.79673         1.32024       0.0152229         1.44839
         3.37095         3866.21        -8.50045        0.349445         2.39517       0.0202183       -0.030487        -1552.28        -5.43669         1.36302       0.0134881         1.45029
         3.37153         3862.35        -8.82363        0.629601         2.39569       0.0186683      -0.0305076         -1550.4        -6.01743         1.39408       0.0115908         1.45221
         3.37211         3858.76        -9.06653        0.910474         2.39621       0.0170581      -0.0302963        -1548.71        -6.56798         1.41966      0.00949749         1.45414
         3.37269         3855.47        -9.22102         1.18662         2.39674       0.0154051      -0.0298573        -1547.22        -7.09759         1.44302      0.00734661         1.45609
