            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
         114.053               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.056               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
          114.06               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.063               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.067               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
          114.07               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.074               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.077               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.081               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.084               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.087               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.091               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.094               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.098               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.101               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.105               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.108               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.112               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.115               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.118               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.122               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.125               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.129               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.132               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.136               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.139               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.143               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.146               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.149               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.153               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.156               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
          114.16               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.163               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.167               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
          114.17               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.174               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.177               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
          114.18               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.184               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.187               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.191               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.194               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.198               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.201               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.205               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.208               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.211               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.215               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.218               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.222               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.225               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.229               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.232               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.236               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.239               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.242               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.246               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.249               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.253               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.256               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
          114.26               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.263               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.267               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
          114.27               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.273               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.277               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
          114.28               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.284               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.287               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.291               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.294               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.298               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.301               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.304               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.308               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.311               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.315               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.318               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.322               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.325               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.329               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.332               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.335               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.339               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.342               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.346               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.349               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.353               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.356               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
          114.36               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.363               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.366               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
          114.37               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.373               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.377               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
          114.38               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.384               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.387               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
          114.39               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.394               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.397               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.401               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.404               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.408               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.411               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.415               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.418               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.421               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.425               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.428               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
         114.432               0               0               0               0               0               0               0               0               0           1e+08          -1e+08
