            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
          0.4004         16673.8         7421.38    -1.88061e-16         26.7229        -25.5049    -6.11576e-06        -14791.8         33401.2         10024.5       0.0297936         2.32215
          0.4008           16567         7489.81    -3.60227e-16         26.5287        -25.0095    -6.13531e-06        -14929.6         33187.1         9925.03      0.00968656         2.30742
          0.4012         16461.9         7562.87    -5.34419e-16         26.3255        -24.4938    -6.18109e-06        -15076.7         32976.4          9826.1      0.00202174         2.29255
          0.4016         16360.3          7640.7    -7.12103e-16         26.1146        -23.9593    -6.16772e-06        -15233.5         32772.8         9728.77       0.0419716         2.27757
           0.402         16263.7         7723.74    -8.93385e-16         25.8974        -23.4076    -6.15137e-06        -15400.7         32579.2         9633.89       0.0190414         2.26241
          0.4024         16172.6         7812.08     -1.0787e-15         25.6752        -22.8403    -6.16428e-06        -15578.5         32396.5         9541.76       0.0141655         2.24715
          0.4028           16087         7905.72    -1.26838e-15         25.4486        -22.2583    -6.16393e-06        -15766.9         32224.9         9452.51       0.0331212         2.23185
          0.4032         16007.3          8004.8    -1.46199e-15         25.2181         -21.662    -6.16761e-06        -15966.3           32065          9366.4       0.0172997         2.21655
          0.4036         15933.4         8109.29    -1.65994e-15         24.9838        -21.0517    -6.14632e-06        -16176.5         31916.7         9283.39        0.035587         2.20121
           0.404         15865.6         8219.35    -1.86209e-15          24.746        -20.4272     -6.1812e-06        -16397.8         31780.7         9203.71       0.0397806         2.18574
          0.4044           15804         8335.05    -2.06849e-15         24.5049        -19.7885    -6.16557e-06        -16630.5           31657         9127.37      0.00319867         2.17019
          0.4048         15748.6         8456.49    -2.27925e-15         24.2605        -19.1356    -6.21186e-06        -16874.7         31545.7         9054.43       0.0294652          2.1546
          0.4052         15699.6         8583.76    -2.49448e-15         24.0128         -18.468    -6.24392e-06        -17130.6         31447.3         8984.91      0.00939811         2.13902
          0.4056         15657.4         8717.09    -2.71422e-15         23.7618        -17.7856    -6.26898e-06        -17398.6         31362.3         8918.96       0.0332537         2.12343
           0.406         15621.9         8856.53    -2.93827e-15         23.5075        -17.0882    -6.29758e-06        -17678.9         31290.7         8856.55      0.00433955         2.11513
          0.4064         15593.2         9002.08    -3.16684e-15         23.2499        -16.3756    -6.37116e-06        -17971.4           31233         8797.71       0.0368441         2.13902
          0.4068         15571.8         9153.84    -3.39948e-15         22.9891         -15.648    -6.41597e-06        -18276.4         31189.5          8742.6        0.018666         2.16311
          0.4072         15557.8         9311.94    -3.63556e-15         22.7251        -14.9054    -6.46489e-06        -18594.1           31161         8691.37       0.0393236         2.18739
          0.4076         15551.1         9476.03    -3.87503e-15         22.4577        -14.1481    -6.51021e-06        -18923.8         31147.1         8643.97       0.0381735         2.21187
           0.408         15552.2         9646.19    -4.11649e-15         22.1868        -13.3762    -6.55891e-06        -19265.6         31148.8          8600.8        0.030778          2.2365
          0.4084         15561.6         9822.31    -4.35898e-15         21.9125        -12.5903    -6.61876e-06        -19619.4           31167         8562.22       0.0197798         2.26128
          0.4088         15579.2           10004    -4.60194e-15         21.6348        -11.7911    -6.66259e-06        -19984.4         31201.7         8528.52       0.0375102         2.28617
          0.4092         15605.5           10191    -4.84419e-15         21.3535        -10.9795    -6.73713e-06        -20360.1         31253.8         8500.08       0.0232677         2.31115
          0.4096         15639.9         10382.7    -5.08464e-15         21.0688        -10.1562    -6.74088e-06        -20745.2           31322         8476.82       0.0315238         2.33618
            0.41         15682.3         10578.7     -5.3217e-15         20.7804        -9.32238    -6.81006e-06        -21138.8         31406.2         8458.84      0.00787799         2.36125
          0.4104         15732.5         10778.5    -5.55435e-15         20.4883         -8.4789    -6.86383e-06          -21540         31505.9         8446.15       0.0441013         2.38632
          0.4108         15790.4         10981.7    -5.78174e-15         20.1926        -7.62693    -6.93099e-06        -21948.2         31621.1         8438.92      0.00662989         2.41137
          0.4112         15855.9         11188.2     -6.0035e-15         19.8934        -6.76762    -6.96612e-06        -22362.9         31751.6         8437.18       0.0376131         2.43637
          0.4116         15928.3         11397.2    -6.22031e-15         19.5908        -5.90221    -7.03716e-06        -22782.5         31895.8          8440.6       0.0124955          2.4613
           0.412         16007.2         11608.2    -6.43293e-15          19.285        -5.03203    -7.08068e-06        -23206.4           32053          8449.1       0.0331306         2.48611
          0.4124         16091.5         11820.5    -6.64329e-15         18.9763        -4.15843    -7.13174e-06        -23632.7           32221         8462.18       0.0368572         2.51075
          0.4128         16180.7         12033.7    -6.85331e-15         18.6649        -3.28269     -7.2085e-06        -24060.8         32398.7         8479.74        0.026922         2.53518
          0.4132         16273.5         12246.7    -7.06674e-15         18.3508        -2.40609    -7.25838e-06        -24488.5         32583.7          8501.2       0.0201224         2.55939
          0.4136         16369.5         12459.1    -7.28521e-15         18.0344        -1.52975    -7.28999e-06        -24915.1         32775.1         8526.61      0.00625377         2.58334
           0.414         16467.5         12669.9    -7.51012e-15         17.7156       -0.654748    -7.36148e-06        -25338.5         32970.5         8555.48       0.0124359         2.60702
          0.4144         16566.7         12878.6    -7.74046e-15         17.3946        0.218191    -7.41151e-06        -25757.6         33168.2         8587.46       0.0400724         2.63044
          0.4148         16665.7         13084.3    -7.97429e-15         17.0713         1.08886     -7.4469e-06        -26170.8         33365.6         8621.84       0.0204124         2.65358
          0.4152         16763.5         13286.3    -8.20848e-15         16.7459         1.95704    -7.51484e-06        -26576.6         33560.6         8657.97        0.042814         2.67644
          0.4156           16859           13484    -8.43974e-15         16.4181         2.82218    -7.58911e-06        -26973.5         33750.9          8695.2       0.0432199         2.69901
           0.416         16951.3         13676.6    -8.66478e-15         16.0876         3.68339     -7.6322e-06        -27360.5         33934.8          8732.9       0.0274735         2.72127
          0.4164         17039.3         13863.5    -8.87963e-15          15.754         4.53948    -7.68326e-06        -27736.1         34110.2         8770.22        0.044187         2.74317
          0.4168         17122.2         14044.4    -9.07982e-15         15.4174         5.38893    -7.72968e-06        -28099.5         34275.3         8806.38       0.0556609         2.76467
          0.4172         17198.8         14218.5     -9.2618e-15         15.0778         6.23009    -7.79643e-06        -28449.5         34427.8         8840.34       0.0517295         2.78574
          0.4176         17268.1         14385.6    -9.42184e-15         14.7355         7.06134     -7.8728e-06        -28785.4         34565.6         8871.07      0.00586174         2.80634
           0.418           17329         14545.2     -9.5584e-15         14.3913         7.88089    -7.90627e-06        -29106.2         34686.9         8897.58       0.0334875         2.82644
          0.4184         17381.2           14697    -9.67293e-15         14.0463         8.68692    -7.95742e-06        -29411.4         34790.4         8919.12       0.0345083         2.84604
          0.4188         17424.1           14841    -9.77032e-15         13.7012         9.47785    -8.04042e-06          -29701         34875.7         8935.14       0.0843915         2.86511
          0.4192         17457.5           14977      -9.857e-15         13.3572         10.2521    -8.10107e-06        -29974.5         34941.6         8944.97       0.0281091         2.88363
          0.4196         17481.1         15104.9    -9.93935e-15          13.015          11.008    -8.15312e-06        -30231.9         34988.3         8948.34       0.0433729         2.90159
            0.42         17495.3         15224.8    -1.00235e-14         12.6756         11.7443    -8.22878e-06        -30473.1           35016         8945.13       0.0505218         2.91899
          0.4204           17500         15336.6    -1.01141e-14         12.3396         12.4598    -8.27044e-06        -30698.2         35024.7         8935.24       0.0683256         2.93582
          0.4208         17495.9         15440.5    -1.02122e-14         12.0074         13.1534    -8.34395e-06        -30907.3         35015.8         8919.08      0.00305063         2.95207
          0.4212         17484.4           15537    -1.03174e-14         11.6792         13.8245    -8.39791e-06        -31101.6         34992.2         8897.59        0.062033         2.96773
          0.4216         17467.3         15626.8    -1.04253e-14         11.3554         14.4723     -8.4533e-06        -31282.6         34957.3         8872.02        0.062401         2.98281
           0.422         17445.8         15710.5    -1.05299e-14          11.036         15.0966    -8.51785e-06        -31451.1         34913.6         8843.26       0.0487234         2.99732
          0.4224         17421.1         15788.5    -1.06258e-14         10.7214         15.6967    -8.56987e-06        -31608.3         34863.6         8812.17       0.0127848         3.01124
          0.4228         17394.3         15861.3    -1.07108e-14         10.4119         16.2721     -8.6584e-06        -31755.2         34809.5         8779.57       0.0304492         3.02458
          0.4232         17367.1         15929.7    -1.07863e-14          10.108         16.8224    -8.69079e-06        -31893.1         34754.4         8746.45       0.0876367         3.03734
          0.4236         17340.7         15994.1    -1.08556e-14         9.81057         17.3469     -8.7713e-06        -32022.8         34701.1         8713.67       0.0835055         3.04953
           0.424         17317.8         16055.2    -1.09249e-14         9.52085          17.845    -8.82418e-06        -32146.2         34654.7         8682.98       0.0798021          3.0614
          0.4244         17305.1         16115.5    -1.10024e-14         9.24172         18.3163    -8.85982e-06        -32267.7         34628.6         8658.35       0.0170375         3.07277
          0.4248         17304.4         16176.4    -1.10891e-14         8.97778         18.7607    -8.91041e-06        -32390.4         34626.8         8640.15       0.0484788         3.08357
          0.4252           17313         16237.5    -1.11877e-14         8.73248         19.1787    -8.96114e-06        -32513.3         34643.5         8626.23       0.0522687          3.0938
          0.4256         17327.3         16297.5    -1.13023e-14         8.50553           19.57    -9.01089e-06        -32634.1         34671.6         8614.46       0.0387858         3.10347
           0.426         17345.2         16355.6    -1.14367e-14         8.29409          19.934    -9.05371e-06          -32751           34707         8603.87       0.0801592         3.11256
          0.4264         17366.1         16411.2    -1.15922e-14         8.09559         20.2705    -9.08419e-06          -32863         34748.5          8594.4        0.034493          3.1211
          0.4268         17389.4           16464    -1.17643e-14         7.90862         20.5795    -9.13952e-06        -32969.3         34794.6         8585.73       0.0299946         3.12909
          0.4272         17412.2         16513.2     -1.1943e-14         7.73239         20.8621    -9.17624e-06        -33068.1         34839.9         8576.07       0.0406487         3.13655
          0.4276         17430.3         16557.3    -1.21144e-14         7.56604         21.1196    -9.21484e-06        -33156.8         34875.7         8562.96       0.0539202         3.14346
           0.428         17442.8         16595.8    -1.22687e-14         7.40876         21.3536    -9.28151e-06        -33234.2         34900.3          8546.3       0.0234872         3.14986
          0.4284         17452.5         16629.2    -1.23974e-14         7.26014         21.5646    -9.30067e-06        -33301.6         34919.4         8528.13       0.0326754         3.15574
          0.4288         17462.3         16658.9    -1.24932e-14         7.12037         21.7524    -9.31954e-06        -33361.3         34938.9         8510.15       0.0125801         3.16112
          0.4292         17474.7         16686.1    -1.25511e-14         6.98995         21.9169    -9.33192e-06        -33415.9         34963.3         8493.44       0.0376268         3.16599
          0.4296         17490.3         16711.5    -1.25708e-14         6.86933         22.0581    -9.35402e-06        -33467.2         34994.2         8478.32       0.0676905         3.17037
            0.43         17507.2         16734.8     -1.2556e-14         6.75846         22.1761    -9.36004e-06        -33514.1           35028         8463.88       0.0654431         3.17426
          0.4304         17522.8         16754.9    -1.25131e-14         6.65672         22.2716    -9.40357e-06        -33554.4         35058.9          8449.1       0.0851852         3.17767
          0.4308         17535.1         16770.7     -1.2452e-14         6.56307         22.3457    -9.42522e-06          -33586         35083.4         8433.61       0.0731677         3.18063
          0.4312         17543.7         16781.5    -1.23829e-14         6.47622         22.3998    -9.42851e-06        -33607.7         35100.3         8417.76       0.0510741         3.18314
          0.4316         17549.6         16787.3    -1.23173e-14         6.39481         22.4352    -9.46478e-06        -33619.5           35112          8402.5       0.0235471         3.18523
           0.432         17555.5         16788.9    -1.22652e-14         6.31801         22.4525     -9.4681e-06        -33622.8         35123.6         8389.18       0.0449392         3.18688
          0.4324           17565           16788    -1.22354e-14         6.24598         22.4522    -9.49635e-06          -33621         35142.5         8379.34       0.0267846         3.18811
          0.4328         17580.9         16786.3    -1.22338e-14         6.17947         22.4348     -9.5041e-06        -33617.4         35174.2         8373.65       0.0479076         3.18889
          0.4332         17603.5         16784.7    -1.22614e-14         6.11907          22.401     -9.4794e-06        -33614.2         35219.2         8371.65        0.037544         3.18924
          0.4336         17629.8         16782.6    -1.23119e-14         6.06527         22.3515    -9.53668e-06        -33609.9         35271.8         8371.59       0.0185193         3.18918
           0.434         17655.2         16778.3    -1.23723e-14          6.0187         22.2885    -9.53284e-06        -33601.2         35322.5         8371.34       0.0448046         3.18869
          0.4344           17675         16769.6     -1.2427e-14         5.98028         22.2152    -9.56438e-06        -33583.6           35362         8369.17       0.0186457         3.18784
          0.4348         17687.1         16755.2     -1.2462e-14         5.95197         22.1363    -9.57823e-06        -33554.6         35386.1         8364.84       0.0131951         3.18675
          0.4352           17693         16735.6    -1.24687e-14         5.93786         22.0583    -9.62374e-06        -33515.3         35397.8         8359.83        0.024674         3.18542
          0.4356           17696         16712.2    -1.24458e-14         5.94134         21.9867    -9.60491e-06        -33468.4           35404         8356.33       0.0357209         3.18365
           0.436         17699.7         16686.5    -1.24016e-14         5.95909         21.9227    -9.67636e-06        -33416.7         35411.3         8356.41       0.0406838         3.18153
          0.4364         17706.1         16659.2    -1.23501e-14         5.98166         21.8627    -9.63968e-06          -33362         35424.1         8361.28       0.0161799         3.17957
          0.4368           17715         16630.3    -1.23048e-14         5.99975         21.8018     -9.6316e-06        -33304.1         35441.9            8371       0.0389461         3.17783
          0.4372         17724.6           16599    -1.22747e-14         6.00856         21.7375    -9.65917e-06        -33241.4         35461.2         8384.53       0.0224239         3.17601
          0.4376         17732.9         16564.7    -1.22628e-14         6.00671         21.6696     -9.6515e-06        -33172.7         35477.8         8400.52       0.0314862         3.17397
           0.438         17737.1         16526.5    -1.22662e-14         5.99418         21.5989    -9.64173e-06        -33096.2         35486.2         8417.22       0.0104245         3.17166
          0.4384         17735.4         16483.8    -1.22822e-14         5.97134         21.5261    -9.67719e-06        -33010.8         35482.7         8433.35       0.0456133         3.16909
          0.4388         17726.3         16436.4    -1.23064e-14          5.9387         21.4526    -9.67623e-06        -32915.6         35464.4         8448.03       0.0256084         3.16631
          0.4392         17709.1           16384    -1.23364e-14         5.89685         21.3796    -9.71502e-06        -32810.8         35429.9         8460.56      0.00752481          3.1634
          0.4396         17682.1         16326.4    -1.23677e-14         5.84638         21.3088    -9.68745e-06        -32695.4         35375.9         8469.91         0.02872          3.1604
            0.44           17644         16263.1    -1.23976e-14         5.78772         21.2418     -9.6735e-06        -32568.8         35299.7         8475.17       0.0277152         3.15737
          0.4404         17595.5         16194.5    -1.24256e-14         5.72108         21.1806    -9.65665e-06        -32431.5         35202.5         8476.63      0.00912732         3.15429
          0.4408         17540.7         16122.1    -1.24533e-14         5.64687         21.1267     -9.6349e-06        -32286.5         35092.8         8476.52       0.0106039         3.15119
          0.4412         17486.6         16048.3    -1.24832e-14         5.56603         21.0805    -9.66116e-06        -32138.8         34984.2         8478.66       0.0304509         3.14804
          0.4416         17440.3         15975.9    -1.25191e-14         5.48009         21.0413    -9.62709e-06        -31993.8         34891.6         8486.83      0.00349796         3.14484
           0.442         17407.6         15906.5    -1.25629e-14         5.39104         21.0071    -9.55493e-06        -31855.1         34825.9         8503.69       0.0054594         3.14157
          0.4424         17392.6           15842    -1.26145e-14         5.30123         20.9753    -9.53235e-06        -31725.9         34795.8         8530.99       0.0226394         3.13819
          0.4428         17397.4         15782.9    -1.26721e-14         5.21333         20.9426    -9.52515e-06        -31607.7         34805.3         8569.06        0.029412         3.13469
          0.4432         17423.3           15730    -1.27327e-14         5.13035         20.9053    -9.50287e-06        -31501.8         34856.8         8617.78       0.0491497         3.13102
          0.4436         17469.4         15683.1    -1.27937e-14         5.05542         20.8601     -9.4489e-06        -31407.9           34949         8676.05       0.0233517         3.12714
           0.444         17534.9         15642.1    -1.28543e-14         4.99171         20.8043    -9.48023e-06        -31325.9         35079.7         8742.75       0.0254444         3.12301
          0.4444         17618.1         15606.9    -1.29151e-14         4.94223         20.7362    -9.44388e-06        -31255.3           35246         8816.78       0.0357824         3.11858
          0.4448         17717.7         15577.2    -1.29782e-14         4.90972          20.655    -9.44228e-06        -31195.7         35445.3         8897.27        0.010134         3.11388
          0.4452         17832.4         15552.7     -1.3045e-14         4.89661         20.5606    -9.50154e-06        -31146.4         35674.6         8983.48        0.030461         3.10961
          0.4456         17960.5           15533    -1.31168e-14         4.90478         20.4539    -9.40217e-06        -31106.8         35930.8         9074.75       0.0172031         3.10498
           0.446         18099.4         15517.1    -1.31937e-14         4.93523         20.3359    -9.48382e-06        -31074.9         36208.7         9169.95       0.0110577             3.1
          0.4464         18246.7         15504.4    -1.32741e-14         4.98772          20.208     -9.4745e-06        -31049.3         36503.3         9268.21      0.00642973         3.09468
          0.4468           18398         15493.1    -1.33574e-14         5.05993          20.071    -9.48707e-06        -31026.4         36806.2         9367.76       0.0123584         3.08901
          0.4472         18549.9         15481.9    -1.34413e-14         5.14683         19.9245    -9.46463e-06        -31003.6         37110.1         9467.19      0.00905387         3.08302
          0.4476           18698           15469    -1.35245e-14         5.24126         19.7672     -9.4792e-06        -30977.5         37406.5         9564.63      0.00968016         3.07672
           0.448         18838.6         15452.9    -1.36058e-14         5.33616         19.5983    -9.54952e-06          -30945         37687.9         9658.49      0.00779846         3.07015
          0.4484         18968.5         15432.6    -1.36847e-14         5.42618         19.4189    -9.49087e-06          -30904         37947.8         9747.37      0.00781425         3.06334
          0.4488         19083.9         15406.5    -1.37607e-14         5.50766         19.2314    -9.53691e-06        -30851.5         38178.7         9829.65      0.00754494         3.05632
          0.4492         19182.2         15373.6    -1.38322e-14         5.57843         19.0393    -9.52954e-06        -30785.3         38375.6         9904.15      0.00777402         3.04914
          0.4496         19260.8         15332.6    -1.38971e-14         5.63698         18.8459    -9.54629e-06        -30702.8         38532.9         9969.58      0.00950994         3.04185
            0.45           19318         15282.5     -1.3952e-14         5.68242         18.6543    -9.46821e-06        -30602.2         38647.3         10025.1       0.0104301         3.03447
          0.4504         19352.4         15222.6    -1.39939e-14          5.7143         18.4669    -9.48977e-06        -30482.1         38716.3         10069.8       0.0110683         3.02706
          0.4508         19365.1         15153.2    -1.40204e-14         5.73282         18.2853    -9.46845e-06        -30342.9         38741.6           10104      0.00433446         3.01963
          0.4512         19357.3         15074.7    -1.40301e-14         5.73874         18.1103    -9.42758e-06        -30185.6         38726.1           10128      0.00932409         3.01219
          0.4516         19332.5         14988.5    -1.40228e-14         5.73344         17.9421    -9.43132e-06        -30012.9         38676.4         10143.3       0.0130378         3.00476
           0.452           19294         14895.9    -1.39993e-14         5.71872         17.7802    -9.36612e-06        -29827.4         38599.5         10151.3       0.0129744         2.99732
          0.4524         19246.1         14798.6    -1.39605e-14          5.6967         17.6235    -9.33784e-06        -29632.5         38503.6           10154       0.0113718         2.98985
          0.4528         19192.6           14698    -1.39086e-14          5.6697         17.4704    -9.33276e-06          -29431         38396.6         10153.4        0.007784         2.98233
          0.4532         19137.9         14595.7    -1.38452e-14         5.64018         17.3188    -9.32446e-06          -29226           38287         10151.5       0.0142957         2.97473
          0.4536         19085.8         14493.2    -1.37732e-14         5.61062         17.1666     -9.2541e-06        -29020.7         38182.8         10150.7       0.0258254         2.96702
           0.454         19039.2         14391.4    -1.36946e-14         5.58336         17.0116    -9.30702e-06        -28816.9         38089.6         10152.5       0.0320118         2.95915
          0.4544         19001.1         14291.9    -1.36104e-14         5.56038         16.8519    -9.23074e-06        -28617.4         38013.4         10158.6       0.0405479         2.95111
          0.4548         18972.3         14194.9    -1.35186e-14         5.54298          16.686    -9.25308e-06        -28423.2         37955.6         10169.7       0.0450467         2.94287
          0.4552           18953           14101    -1.34151e-14         5.53202         16.5129    -9.21146e-06          -28235         37917.1         10186.1        0.038827         2.93444
          0.4556         18941.9         14009.5    -1.32936e-14         5.52785         16.3321    -9.24055e-06        -28051.8         37894.9         10207.2       0.0379237         2.92581
           0.456         18937.7         13920.1    -1.31483e-14         5.53048          16.143     -9.2199e-06        -27872.4         37886.5         10232.5      0.00500881           2.917
          0.4564         18938.1         13831.7    -1.29758e-14         5.53979         15.9454    -9.23161e-06        -27695.3         37887.2         10260.6       0.0475596         2.90801
          0.4568         18939.6         13743.4     -1.2778e-14         5.55559         15.7397    -9.26773e-06        -27518.2         37890.3         10289.7       0.0214291         2.89887
          0.4572         18938.7           13654    -1.25619e-14         5.57757         15.5269    -9.23745e-06          -27339         37888.6           10318       0.0306781          2.8896
          0.4576         18930.9         13561.8    -1.23375e-14           5.605         15.3087     -9.2606e-06        -27154.2           37873         10343.4       0.0302094         2.88024
           0.458         18912.4         13465.4    -1.21151e-14         5.63646         15.0866    -9.21255e-06        -26961.1           37836         10364.3       0.0416745         2.87082
          0.4584         18881.6           13364    -1.19013e-14         5.67022         14.8617     -9.2434e-06        -26757.7         37774.5         10380.2       0.0463507         2.86137
          0.4588         18840.3         13258.1    -1.16999e-14         5.70482         14.6349    -9.24725e-06        -26545.4           37692         10392.1       0.0401045         2.85193
          0.4592           18792           13149    -1.15115e-14          5.7395         14.4068    -9.22046e-06        -26326.8         37595.4         10401.4       0.0304665         2.84256
          0.4596         18741.3           13039    -1.13338e-14         5.77433         14.1775    -9.22805e-06        -26106.3         37494.1         10409.9       0.0247875         2.83344
            0.46         18692.3         12929.9    -1.11643e-14         5.81022         13.9468    -9.16362e-06        -25887.8         37396.3         10418.6       0.0136644          2.8248
          0.4604           18649           12824    -1.09996e-14         5.84883         13.7137    -9.19964e-06        -25675.4         37309.7           10428       0.0118595         2.81626
          0.4608         18613.6         12722.4    -1.08379e-14         5.89216         13.4771    -9.13959e-06        -25471.8         37238.9         10438.4       0.0259677         2.80762
          0.4612         18587.8         12626.1     -1.0677e-14         5.94239         13.2351    -9.09524e-06        -25278.7         37187.4         10449.5       0.0480549         2.79873
          0.4616         18571.2           12535    -1.05169e-14         6.00148         12.9858    -9.07951e-06        -25095.9         37154.5         10460.6       0.0186456         2.78952
